I
1050 Generated by WorldEditor 2.2.0r2

1    213 1 0 EGPD Aberdeen Dyce
111  57.20204332 -002.20434855 20
111  57.20227300 -002.20475714 20
111  57.20217501 -002.20494273 20
111  57.20207598 -002.20513745 20
111  57.20185413 -002.20474878 20
111  57.20180394 -002.20465957 20
111  57.20183745 -002.20459263 20
111  57.20188888 -002.20467979 20
115  57.20185413 -002.20474878
120 Linear Feature 8
111  57.20221527 -002.20399620 20
111  57.20223557 -002.20402007 20
111  57.20224398 -002.20404309 20
111  57.20226035 -002.20406226 20
111  57.20227113 -002.20409070 20
111  57.20228739 -002.20410927 20
111  57.20229624 -002.20413517 20
111  57.20231031 -002.20414941 20
111  57.20232267 -002.20417942 20
111  57.20233826 -002.20420162 20
111  57.20235143 -002.20423123 20
111  57.20236793 -002.20425251 20
111  57.20238051 -002.20428061 20
111  57.20239533 -002.20430290 20
111  57.20240982 -002.20433501 20
111  57.20242649 -002.20435879 20
111  57.20243862 -002.20438789 20
115  57.20245533 -002.20441148
120 Linear Feature 7
111  57.20221527 -002.20399620 20
111  57.20245079 -002.20441849 20
111  57.20237882 -002.20455756 20
111  57.20230674 -002.20469298 20
115  57.20207672 -002.20428452
120 Linear Feature 34
111  57.20988606 -002.19976248 51
111  57.20989219 -002.19984834
112  57.20989219 -002.19984834  57.20990012 -002.19992021 51
115  57.20992047 -002.19994662
120 Linear Feature 37
111  57.20256076 -002.20565295 51
115  57.20259646 -002.20563487
120 Linear Feature 37
111  57.20232349 -002.20612334 51
115  57.20235996 -002.20611164
120 Linear Feature 37
111  57.20255412 -002.20560987 51
115  57.20258982 -002.20559179
120 Linear Feature 37
111  57.20231910 -002.20607929 51
115  57.20235558 -002.20606759
120 Linear Feature 55
111  57.20422228 -002.20191304 53 102
111  57.20414732 -002.20205293
112  57.20414732 -002.20205293  57.20413193 -002.20208480 53 102
112  57.20415541 -002.20219842  57.20417914 -002.20225462
111  57.20415541 -002.20219842 53 102
111  57.20430526 -002.20245744 53 102
116  57.20430405 -002.20198582  57.20429035 -002.20172966
120 Linear Feature 17
111  57.20431726 -002.19955903 51 101
111  57.20455775 -002.19974898
112  57.20455775 -002.19974898  57.20471722 -002.19987734 51 101
112  57.20468727 -002.20049635  57.20457324 -002.20080505
111  57.20468727 -002.20049635 51 101
111  57.20433827 -002.20115312 51 101
111  57.20407044 -002.20165942 51 101
111  57.20404164 -002.20171385 51 101
111  57.20399087 -002.20180970 51 101
111  57.20376456 -002.20225841 51 101
111  57.20370903 -002.20237332 51 101
111  57.20355769 -002.20267594 51 101
111  57.20346464 -002.20286873 51 101
111  57.20323220 -002.20354179 51 101
111  57.20317290 -002.20369998 51 101
112  57.20308155 -002.20393977  57.20306521 -002.20396885
111  57.20308155 -002.20393977 51 101
111  57.20290642 -002.20428321 51 101
111  57.20281387 -002.20446545 51 101
111  57.20274849 -002.20459849 51 101
111  57.20258057 -002.20492119 51 101
111  57.20253921 -002.20500127 51 101
111  57.20250023 -002.20507670 51 101
111  57.20237709 -002.20531566 51 101
111  57.20231344 -002.20543969 51 101
111  57.20214103 -002.20577461 51 101
111  57.20193574 -002.20616662 51 101
111  57.20172528 -002.20657718 51 101
111  57.20146775 -002.20707472 51 101
111  57.20143451 -002.20713905 51 101
111  57.20120260 -002.20758737 51 101
111  57.20117994 -002.20763169 51 101
111  57.20109591 -002.20779551
112  57.20109591 -002.20779551  57.20103475 -002.20789999 51 101
112  57.20093798 -002.20800012  57.20089739 -002.20807962
111  57.20093798 -002.20800012 51 101
111  57.20077866 -002.20831606 51 101
111  57.20033954 -002.20916583 51 101
111  57.20026526 -002.20930791
112  57.20026526 -002.20930791  57.20024100 -002.20936578 51
112  57.20027268 -002.20950713  57.20029854 -002.20955201
111  57.20027268 -002.20950713 51
112  57.20039340 -002.20970223  57.20041770 -002.20974076 51
111  57.20051842 -002.20985300
112  57.20051842 -002.20985300  57.20055173 -002.20988415 51
112  57.20060239 -002.20988496  57.20063678 -002.20988009
111  57.20060239 -002.20988496
112  57.20060239 -002.20988496  57.20060709 -002.20988429 51
111  57.20065206 -002.20987401 51
111  57.20087122 -002.20982071 51
111  57.20101698 -002.20978527 51
111  57.20106473 -002.20977366 51
111  57.20132257 -002.20971096 51
111  57.20137122 -002.20969913 51
111  57.20141981 -002.20967803 51
111  57.20168691 -002.20956659 51
111  57.20173339 -002.20954435 51
111  57.20179078 -002.20951690
112  57.20179078 -002.20951690  57.20184504 -002.20948958 51
112  57.20187140 -002.20933966  57.20187117 -002.20928788
111  57.20187140 -002.20933966
112  57.20187140 -002.20933966  57.20187180 -002.20912685 51
112  57.20177121 -002.20889971  57.20179444 -002.20863000
111  57.20177121 -002.20889971 51 101
111  57.20178427 -002.20876126 51 101
111  57.20178806 -002.20872101 51 101
111  57.20181626 -002.20842109
112  57.20181626 -002.20842109  57.20183771 -002.20826226 51 101
111  57.20190086 -002.20793096
112  57.20190086 -002.20793096  57.20200055 -002.20740377 51 101
112  57.20226239 -002.20696985  57.20231096 -002.20694660
111  57.20226239 -002.20696985 51 101
111  57.20237358 -002.20691406 51 101
111  57.20249205 -002.20685462
112  57.20249205 -002.20685462  57.20251853 -002.20683832 51 101
112  57.20255777 -002.20676839  57.20258473 -002.20671441
111  57.20255777 -002.20676839 51 101
111  57.20268089 -002.20651270 51 101
111  57.20271018 -002.20645187 51 101
111  57.20289034 -002.20606708
112  57.20289034 -002.20606708  57.20292257 -002.20599919 51 101
112  57.20294795 -002.20590018  57.20296180 -002.20582470
111  57.20294795 -002.20590018 51 101
111  57.20297689 -002.20573626
112  57.20297689 -002.20573626  57.20298807 -002.20568395 51 101
112  57.20303151 -002.20558892  57.20305958 -002.20553532
111  57.20303151 -002.20558892 51 101
112  57.20368410 -002.20431828  57.20371216 -002.20426468
111  57.20368410 -002.20431828 51 101
111  57.20394096 -002.20380152 51 101
111  57.20396615 -002.20375001 51 101
111  57.20402901 -002.20362037 51 101
111  57.20404032 -002.20359703
112  57.20404032 -002.20359703  57.20418620 -002.20328795 51 101
112  57.20429075 -002.20288687  57.20435327 -002.20262661
111  57.20429075 -002.20288687 51 101
111  57.20430712 -002.20279284 51 101
111  57.20432463 -002.20266311 51 101
111  57.20433241 -002.20253877
112  57.20433241 -002.20253877  57.20435187 -002.20233621 51 101
112  57.20434152 -002.20201827  57.20433205 -002.20188804
111  57.20434152 -002.20201827
112  57.20434152 -002.20201827  57.20433644 -002.20194839 51 101
112  57.20432068 -002.20186478  57.20431248 -002.20183413
111  57.20432068 -002.20186478
112  57.20432068 -002.20186478  57.20426176 -002.20160889 51 101
116  57.20433827 -002.20115312  57.20442709 -002.20088645
120 Linear Feature 54
111  57.20321759 -002.20074237 53 102
111  57.20371647 -002.20153505
112  57.20371647 -002.20153505  57.20380917 -002.20168994 53 102
116  57.20401252 -002.20146540  57.20409599 -002.20128623
120 Linear Feature 102
111  57.20191705 -002.20667066 20
111  57.20212915 -002.20626130 20
111  57.20237005 -002.20580113 20
111  57.20239081 -002.20576042 20
111  57.20252957 -002.20548823 20
111  57.20275192 -002.20588845 20
111  57.20268893 -002.20600993 20
111  57.20250831 -002.20635825 20
111  57.20248713 -002.20639909 20
111  57.20244837 -002.20647383 20
112  57.20235307 -002.20659531  57.20229276 -002.20663981
111  57.20235307 -002.20659531 20
111  57.20234013 -002.20660409 20
111  57.20224258 -002.20667036 20
112  57.20218200 -002.20672084  57.20215390 -002.20674706
111  57.20218200 -002.20672084
112  57.20218200 -002.20672084  57.20217300 -002.20672924 20
112  57.20215755 -002.20674590  57.20215066 -002.20675397
111  57.20215755 -002.20674590 20
115  57.20204419 -002.20688397
120 Linear Feature 10
111  57.20362062 -002.20660018 20
111  57.20356243 -002.20647802 20
112  57.20337503 -002.20636792  57.20326945 -002.20638422
111  57.20337503 -002.20636792
112  57.20337503 -002.20636792  57.20333943 -002.20637341 20
112  57.20326235 -002.20644341  57.20322357 -002.20649168
111  57.20326235 -002.20644341
112  57.20326235 -002.20644341  57.20319868 -002.20652558 20
112  57.20311719 -002.20684870  57.20305750 -002.20702839
111  57.20311719 -002.20684870 20
111  57.20296114 -002.20731647
112  57.20296114 -002.20731647  57.20294629 -002.20736323 20
112  57.20286122 -002.20765463  57.20282911 -002.20773004
111  57.20286122 -002.20765463
112  57.20286122 -002.20765463  57.20283185 -002.20772716 22
112  57.20276041 -002.20776209  57.20273880 -002.20776360
111  57.20276041 -002.20776209
112  57.20276041 -002.20776209  57.20270305 -002.20777322 20
112  57.20258371 -002.20761727  57.20252759 -002.20753193
111  57.20258371 -002.20761727 20
111  57.20247490 -002.20743398 20
111  57.20228076 -002.20709898 21
111  57.20210701 -002.20681740 20
111  57.20206356 -002.20674582 20
111  57.20203620 -002.20669665 20
111  57.20195470 -002.20654851 21
111  57.20172509 -002.20611114 21
115  57.20171453 -002.20600617
120 Linear Feature 13
111  57.20206356 -002.20674582 20
111  57.20209174 -002.20669052 20
111  57.20206583 -002.20664168 20
115  57.20203620 -002.20669665
120 Linear Feature 11
111  57.20161193 -002.20620409 21
111  57.20167126 -002.20621354 21
111  57.20190539 -002.20664999 20
111  57.20191705 -002.20667066 20
111  57.20204419 -002.20688397 20
111  57.20206186 -002.20691284 21
111  57.20223273 -002.20719201 20
111  57.20251807 -002.20767104
112  57.20251807 -002.20767104  57.20261203 -002.20782143 20
112  57.20281314 -002.20787422  57.20292506 -002.20782331
111  57.20281314 -002.20787422
112  57.20281314 -002.20787422  57.20288022 -002.20781560 20
112  57.20295598 -002.20762647  57.20300810 -002.20747506
111  57.20295598 -002.20762647 20
111  57.20325853 -002.20668769
112  57.20325853 -002.20668769  57.20331407 -002.20652361 20
112  57.20353602 -002.20660712  57.20363864 -002.20677277
111  57.20353602 -002.20660712 20
115  57.20357013 -002.20667634
21  57.20559895 -002.19801305 1 226.0900 6.00 New Light Fixture 6
21  57.20755200 -002.20285909 3 158.2800 3.00 New Light Fixture 5
21  57.19725482 -002.19525758 2 338.2800 3.00 New Light Fixture 4
14  57.20536973 -002.20609305  82.02 0 New Tower Viewpoint 3
1300  57.20260139 -002.19429372 253.04 gate jets|turboprops Cargo - Echo Apron 04
1301 C cargo 
1300  57.20288165 -002.19451067 253.17 gate jets|turboprops Cargo - Echo Apron 03
1301 C cargo 
1300  57.20317024 -002.19470732 248.26 gate jets|turboprops Cargo - Echo Apron 02
1301 C cargo 
1300  57.20241292 -002.19496227 158.12 tie_down helos Babcock Apron 07
1301 A airline 
1300  57.20209537 -002.19472844 159.32 tie_down helos Babcock Apron 06
1301 A airline 
1300  57.20171728 -002.19445861 157.94 tie_down helos Babcock Apron 05
1301 A airline 
1300  57.20125995 -002.19359830 187.18 tie_down helos Babcock Apron 04
1301 A airline 
1300  57.20161007 -002.19350654 188.28 tie_down helos Babcock Apron 03
1301 A airline 
1300  57.20196202 -002.19358486 172.46 tie_down helos Babcock Apron 02
1301 A airline 
1300  57.20231956 -002.19382275 158.78 tie_down helos Babcock Apron 01
1301 A airline 
1300  57.20343476 -002.19495610 248.01 gate jets|turboprops Cargo - Echo Apron 01
1301 C cargo 
1300  57.20313853 -002.19358853 -96.90 hangar jets|turboprops Echo Hangar 01
1301 C none 
1300  57.20526780 -002.19697892 -173.89 misc turboprops Gama Aviation Apron 01
1301 B none 
1300  57.21014334 -002.19990211 243.04 hangar helos NHV Hangar 02
1301 A none 
1300  57.21035334 -002.20005696 247.76 hangar helos NNV Hangar 01
1301 A none 
1300  57.20948198 -002.19858251 313.53 tie_down helos NHV Apron 04
1301 A general_aviation 
1300  57.20964709 -002.19891477 310.21 tie_down helos NHV Apron 03
1301 A general_aviation 
1300  57.20980119 -002.19927402 307.58 tie_down helos NHV Apron 02
1301 A general_aviation 
1300  57.20988147 -002.19968758 -83.53 tie_down helos NHV Apron 01
1301 A general_aviation 
1300  57.20621940 -002.19522198 -32.45 hangar jets|turboprops Loganair Hangar 01
1301 B none 
1300  57.20499144 -002.19657150 -83.08 hangar turboprops Gama Aviation Hangar 02
1301 B none 
1300  57.20519246 -002.19652700 -83.17 hangar turboprops Gama Aviation Hangar 01
1301 B none 
1300  57.20217942 -002.19331100 -97.12 hangar helos Babcock Hangar 01
1301 A none 
1300  57.19863713 -002.19201883 -113.94 tie_down props GA Apron 05
1301 A general_aviation 
1300  57.19855233 -002.19197914 -110.00 tie_down props GA Apron 04
1301 A general_aviation 
1300  57.19846578 -002.19188215 -112.10 tie_down props GA Apron 03
1301 A general_aviation 
1300  57.19849769 -002.19206392  70.40 tie_down props GA Apron 02
1301 A general_aviation 
1300  57.19861716 -002.19216609  64.32 tie_down props GA Apron 01
1301 A general_aviation 
1300  57.20696171 -002.20764103 -93.31 tie_down helos CHC-Scotia Apron 13
1301 A airline 
1300  57.20723909 -002.20711458  -9.46 tie_down helos CHC-Scotia Apron 12
1301 A airline 
1300  57.20720945 -002.20657202   2.90 tie_down helos CHC-Scotia Apron 11
1301 A airline 
1300  57.20666339 -002.20754254  94.24 hangar helos CHC-Scotia Hangar 01
1301 A none 
1300  57.20634603 -002.20757115  92.86 hangar helos CHC-Scotia Hangar 02
1301 A none 
1300  57.20828791 -002.20738365  86.84 hangar jets|turboprops Eastern Airways Hangar 01
1301 B none 
1300  57.20565877 -002.20525299 -40.36 tie_down helos CHC-Scotia Apron 10
1301 A airline 
1300  57.20592789 -002.20567236 -41.18 tie_down helos CHC-Scotia Apron 09
1301 A airline 
1300  57.20619921 -002.20610618 -41.02 tie_down helos CHC-Scotia Apron 08
1301 A airline 
1300  57.20642172 -002.20659202   2.77 tie_down helos CHC-Scotia Apron 07
1301 A airline 
1300  57.20606143 -002.20662604   3.10 tie_down helos CHC-Scotia Apron 06
1301 A airline 
1300  57.20570424 -002.20666159   2.97 tie_down helos CHC-Scotia Apron 05
1301 A airline 
1300  57.20534657 -002.20669866   2.80 tie_down helos CHC-Scotia Apron 04
1301 A airline 
1300  57.20482958 -002.20661203 139.57 tie_down helos CHC-Scotia Apron 03
1301 A airline 
1300  57.20438435 -002.20588271 316.86 tie_down helos CHC-Scotia Apron 02
1301 A airline 
1300  57.20411742 -002.20545135 346.92 tie_down helos CHC-Scotia Apron 01
1301 A airline 
1300  57.20383092 -002.20646052 137.94 hangar jets|turboprops|props Caledonian Hangar 01
1301 B none 
1300  57.20264260 -002.20727605 138.99 misc turboprops|props Charlie Apron 01
1301 B none 
1300  57.20278372 -002.20688820 139.12 misc turboprops|props Charlie Apron 02
1301 B none 
1300  57.20296449 -002.20649249 139.18 misc turboprops|props Charlie Apron 03
1301 B none 
1300  57.20021222 -002.20878575 135.77 tie_down helos Bristow Helicopter Apron 13
1301 A airline 
1300  57.20173339 -002.20954435 194.59 tie_down helos Bristow Helicopter Apron 09
1301 A airline 
1300  57.20137122 -002.20969913 187.51 tie_down helos Bristow Helicopter Apron 10
1301 A airline 
1300  57.20043599 -002.21033253 -116.57 tie_down helos Bristow Helicopter Apron 12
1301 A airline 
1300  57.20101698 -002.20978527 187.50 tie_down helos Bristow Helicopter Apron 11
1301 A airline 
1300  57.20060624 -002.20927845 228.17 tie_down helos Bristow Helicopter Apron 08
1301 A airline 
1300  57.20083919 -002.20878181 229.20 tie_down helos Bristow Helicopter Apron 07
1301 A airline 
1300  57.20118455 -002.20871472 184.59 tie_down helos Bristow Helicopter Apron 06
1301 A airline 
1300  57.20153053 -002.20861886 182.58 tie_down helos Bristow Helicopter Apron 05
1301 A airline 
1300  57.20205723 -002.20874389  90.34 tie_down helos Bristow Helicopter Apron 04
1301 A airline 
1300  57.20232633 -002.20872902  82.01 tie_down helos Bristow Helicopter Apron 03
1301 A airline 
1300  57.20258628 -002.20914669   1.92 tie_down helos Bristow Helicopter Apron 02
1301 A airline 
1300  57.20259729 -002.20959756   3.31 tie_down helos Bristow Helicopter Apron 01
1301 A airline 
1300  57.20231189 -002.21014586  91.70 hangar helos Bristow Helicopter Hangar 02
1301 A none 
1300  57.20259824 -002.21011658  93.78 hangar helos Bristow Helicopter Hangar 01
1301 A none 
1300  57.20197737 -002.21018610  95.06 hangar helos Bristow Helicopter Hangar 03
1301 A none 
1300  57.19987642 -002.20955627  47.73 hangar helos Bristow Helicopter Hangar 04
1301 A none 
1300  57.20010654 -002.20997600  46.62 hangar helos Bristow Helicopter Hangar 05
1301 A none 
1300  57.20252007 -002.20563172 108.47 gate jets|turboprops Gate 31
1301 B airline 
1300  57.20228374 -002.20608961 101.29 gate jets|turboprops Gate 30
1301 B airline 
1300  57.20055438 -002.20819158 -51.74 gate turboprops Gate 22
1301 B airline 
1300  57.20081351 -002.20760836 -37.57 gate turboprops Gate 21
1301 B airline 
1300  57.20106496 -002.20693148  88.45 gate turboprops Gate 20
1301 B airline 
1300  57.20105625 -002.20634880 136.35 gate turboprops Gate 16
1301 B airline 
1300  57.20131471 -002.20584947 136.12 gate turboprops Gate 15
1301 B airline 
1300  57.20153553 -002.20545906 136.49 gate turboprops Gate 14
1301 B airline 
1300  57.20172809 -002.20502978 135.94 gate turboprops Gate 13
1301 B airline 
