I
1050 Generated by WorldEditor 2.0.0r4

1   1427 1 0 KDLH Duluth Intl
111  46.84398098 -092.17642194 1
111  46.84397985 -092.17642193 1
111  46.84396323 -092.17642176 1
111  46.84395963 -092.17642172 1
111  46.84396123 -092.17618409 1
115  46.84398165 -092.17618408
120 Linear Feature 10
111  46.84396321 -092.17645314 1
115  46.84396323 -092.17642176
120 Linear Feature 9
111  46.84397991 -092.17645302 1
115  46.84397985 -092.17642193
120 Linear Feature 8
111  46.84398185 -092.17669212 1
111  46.84397910 -092.17669211 1
111  46.84396557 -092.17669204 1
111  46.84395935 -092.17669202 1
111  46.84395989 -092.17645317 1
111  46.84396321 -092.17645314 1
111  46.84397991 -092.17645302 1
115  46.84398119 -092.17645301
120 Linear Feature 10
111  46.84396556 -092.17672263 1
115  46.84396557 -092.17669204
120 Linear Feature 9
111  46.84397926 -092.17672250 1
115  46.84397910 -092.17669211
120 Linear Feature 8
111  46.84398419 -092.17696477 1
111  46.84395952 -092.17696500 1
111  46.84395890 -092.17672269 1
111  46.84396556 -092.17672263 1
111  46.84397926 -092.17672250 1
115  46.84398192 -092.17672248
21  46.84723492 -092.17719053 2 210.0000 3.00 PAPIL-21
21  46.84278142 -092.21449282 2 90.0000 3.00 PAPIL-9
21  46.84107777 -092.18691950 2 270.0000 3.00 PAPIL-27
21  46.83774385 -092.18732700 2 30.0000 3.00 PAPIL-3
14  46.83918319 -092.18959270 131.23 0 New Tower Viewpoint 39
1300  46.84664941 -092.18657365 250.00 misc jets Stand AAR Corporation 02
1301 C none 
1300  46.84705550 -092.18676840 250.00 misc jets Stand AAR Corporation 01
1301 C none 
1300  46.84763175 -092.18744089 310.00 hangar jets Hangar AAR Corporation 02
1301 C none 
1300  46.84756439 -092.18770222  20.00 hangar jets Hangar AAR Corporation 01
1301 C none 
1300  46.83887127 -092.20337108   1.00 hangar jets|props Cirrus Assembly Plant 03
1301 B none 
1300  46.83888457 -092.20391006   1.00 hangar jets|props Cirrus Assembly Plant 02
1301 B none 
1300  46.83890157 -092.20429891   1.00 hangar jets|props Cirrus Assembly Plant 01
1301 B none 
1300  46.83779348 -092.20128289  91.00 hangar jets|props Hangar Cirrus Aircraft 05
1301 B none 
1300  46.83798230 -092.20127614  91.00 hangar jets|props Hangar Cirrus Aircraft 04
1301 B none 
1300  46.83819690 -092.20127167  91.00 hangar jets|props Hangar Cirrus Aircraft 03
1301 B none 
1300  46.83851314 -092.20130753   1.00 hangar props Hangar Cirrus Aircraft 02
1301 A none 
1300  46.83851560 -092.20149204   1.00 hangar props Hangar Cirrus Aircraft 01
1301 A none 
1300  46.84521632 -092.19390921  70.00 tie_down props Cirrus Delivery Staging 48
1301 A general_aviation 
1300  46.84508043 -092.19384037  70.00 tie_down props Cirrus Delivery Staging 47
1301 A general_aviation 
1300  46.84494803 -092.19376956  70.00 tie_down props Cirrus Delivery Staging 46
1301 A general_aviation 
1300  46.84481564 -092.19369875  70.00 tie_down props Cirrus Delivery Staging 45
1301 A general_aviation 
1300  46.84467666 -092.19362306  70.00 tie_down props Cirrus Delivery Staging 44
1301 A general_aviation 
1300  46.84454427 -092.19355226  70.00 tie_down props Cirrus Delivery Staging 43
1301 A general_aviation 
1300  46.84441187 -092.19348145  70.00 tie_down props Cirrus Delivery Staging 42
1301 A general_aviation 
1300  46.84464788 -092.19247009 250.00 tie_down props Cirrus Delivery Staging 41
1301 A general_aviation 
1300  46.84478062 -092.19253848 250.00 tie_down props Cirrus Delivery Staging 40
1301 A general_aviation 
1300  46.84491337 -092.19261026 250.00 tie_down props Cirrus Delivery Staging 39
1301 A general_aviation 
1300  46.84504819 -092.19268474 250.00 tie_down props Cirrus Delivery Staging 38
1301 A general_aviation 
1300  46.84518094 -092.19275652 250.00 tie_down props Cirrus Delivery Staging 37
1301 A general_aviation 
1300  46.84531368 -092.19282490 250.00 tie_down props Cirrus Delivery Staging 36
1301 A general_aviation 
1300  46.84544642 -092.19289668 250.00 tie_down props Cirrus Delivery Staging 35
1301 A general_aviation 
1300  46.83973138 -092.19994615 181.00 tie_down props Cirrus Delivery Staging 34
1301 A general_aviation 
1300  46.83972513 -092.19974264 181.00 tie_down props Cirrus Delivery Staging 33
1301 A general_aviation 
1300  46.83971984 -092.19953486 181.00 tie_down props Cirrus Delivery Staging 32
1301 A general_aviation 
1300  46.83971516 -092.19932861 181.00 tie_down props Cirrus Delivery Staging 31
1301 A general_aviation 
1300  46.83970891 -092.19912509 181.00 tie_down props Cirrus Delivery Staging 30
1301 A general_aviation 
1300  46.83970326 -092.19892036 181.00 tie_down props Cirrus Delivery Staging 29
1301 A general_aviation 
1300  46.83969857 -092.19871411 181.00 tie_down props Cirrus Delivery Staging 28
1301 A general_aviation 
1300  46.83969232 -092.19851059 181.00 tie_down props Cirrus Delivery Staging 27
1301 A general_aviation 
1300  46.83968704 -092.19830282 181.00 tie_down props Cirrus Delivery Staging 26
1301 A general_aviation 
1300  46.83968235 -092.19809657 181.00 tie_down props Cirrus Delivery Staging 25
1301 A general_aviation 
1300  46.83967610 -092.19789305 181.00 tie_down props Cirrus Delivery Staging 24
1301 A general_aviation 
1300  46.83837258 -092.19727569 342.11 tie_down props Cirrus Delivery Staging 23
1301 A general_aviation 
1300  46.83828330 -092.19745120 306.53 tie_down props Cirrus Delivery Staging 22
1301 A general_aviation 
1300  46.83813655 -092.19751946 271.00 tie_down props Cirrus Delivery Staging 21
1301 A general_aviation 
1300  46.83825764 -092.19803772  72.41 tie_down props Cirrus Delivery Staging 20
1301 A general_aviation 
1300  46.83837350 -092.19813813  36.98 tie_down props Cirrus Delivery Staging 19
1301 A general_aviation 
1300  46.83841866 -092.19831065   9.44 tie_down props Cirrus Delivery Staging 18
1301 A general_aviation 
1300  46.83842533 -092.19850042   1.00 tie_down props Cirrus Delivery Staging 17
1301 A general_aviation 
1300  46.83831538 -092.19872206 271.00 tie_down props Cirrus Delivery Staging 16
1301 A general_aviation 
1300  46.83832573 -092.19928069  91.00 tie_down props Cirrus Delivery Staging 15
1301 A general_aviation 
1300  46.83907520 -092.19984504   1.00 tie_down props Cirrus Delivery Staging 14
1301 A general_aviation 
1300  46.83907742 -092.20005027   1.00 tie_down props Cirrus Delivery Staging 13
1301 A general_aviation 
1300  46.83908259 -092.20026629   1.00 tie_down props Cirrus Delivery Staging 12
1301 A general_aviation 
1300  46.83872081 -092.20029394 180.61 tie_down props Cirrus Delivery Staging 11
1301 A general_aviation 
1300  46.83872030 -092.20009292 180.61 tie_down props Cirrus Delivery Staging 10
1301 A general_aviation 
1300  46.83871927 -092.19990165 180.61 tie_down props Cirrus Delivery Staging 09
1301 A general_aviation 
1300  46.83846736 -092.19948170   1.00 tie_down props Cirrus Delivery Staging 08
1301 A general_aviation 
1300  46.83834206 -092.19974948 271.00 tie_down props Cirrus Delivery Staging 07
1301 A general_aviation 
1300  46.83819983 -092.19975038 271.00 tie_down props Cirrus Delivery Staging 06
1301 A general_aviation 
1300  46.83821823 -092.20023688  91.00 tie_down props Cirrus Delivery Staging 05
1301 A general_aviation 
1300  46.83836453 -092.20023147  91.00 tie_down props Cirrus Delivery Staging 04
1301 A general_aviation 
1300  46.83850698 -092.20046499   1.00 tie_down props Cirrus Delivery Staging 03
1301 A general_aviation 
1300  46.83850944 -092.20066121   1.00 tie_down props Cirrus Delivery Staging 02
1301 A general_aviation 
1300  46.83851252 -092.20086464   1.00 tie_down props Cirrus Delivery Staging 01
1301 A general_aviation 
1300  46.83918815 -092.20350553 180.00 tie_down props Cirrus Delivery Center 01
1301 A general_aviation 
1300  46.83909387 -092.20447671  91.45 tie_down props Cirrus Delivery Center 02
1301 A general_aviation 
1300  46.83897799 -092.20448234  91.45 tie_down props Cirrus Delivery Center 03
1301 A general_aviation 
1300  46.83892541 -092.20256675 -39.50 tie_down props Cirrus Delivery Center 04
1301 A general_aviation 
1300  46.83893286 -092.20235338 -32.42 tie_down props Cirrus Delivery Center 05
1301 A general_aviation 
1300  46.83895857 -092.20072306 180.00 tie_down props Cirrus Delivery Center 06
1301 A general_aviation 
1300  46.83896156 -092.20089683 180.00 tie_down props Cirrus Delivery Center 07
1301 A general_aviation 
1300  46.83896627 -092.20106498 180.00 tie_down props Cirrus Delivery Center 08
1301 A general_aviation 
1300  46.83896926 -092.20123875 180.00 tie_down props Cirrus Delivery Center 09
1301 A general_aviation 
1300  46.83897482 -092.20140251 180.00 tie_down props Cirrus Delivery Center 10
1301 A general_aviation 
1300  46.83898209 -092.20157441 180.00 tie_down props Cirrus Delivery Center 11
1301 A general_aviation 
1300  46.83870252 -092.20082091 180.00 tie_down props Cirrus Delivery Center 12
1301 A general_aviation 
1300  46.83870551 -092.20099530 180.00 tie_down props Cirrus Delivery Center 13
1301 A general_aviation 
1300  46.83871150 -092.20116282 180.00 tie_down props Cirrus Delivery Center 14
1301 A general_aviation 
1300  46.83871471 -092.20133107 180.00 tie_down props Cirrus Delivery Center 15
1301 A general_aviation 
1300  46.83871685 -092.20150192 180.00 tie_down props Cirrus Delivery Center 16
1301 A general_aviation 
1300  46.83880876 -092.20158450   0.00 tie_down props Cirrus Delivery Center 17
1301 A general_aviation 
1300  46.83885137 -092.17909679 181.86 gate jets Gate 04
1301 C airline 
1300  46.83886847 -092.17975302 182.40 gate jets Gate 03
1301 C airline 
1300  46.83888571 -092.18035019 183.35 gate jets Gate 02
1301 C airline 
1300  46.83881549 -092.18127253 -153.87 gate jets Gate 01
1301 C airline 
1300  46.83803346 -092.18960594  50.00 hangar jets|turboprops|props Hangar 50
1301 B none 
1300  46.83840529 -092.19013391 181.00 hangar props Hangar 49
1301 A none 
1300  46.83840529 -092.19013391 181.00 hangar props Hangar 48
1301 A none 
1300  46.83841132 -092.19029129 181.00 hangar props Hangar 47
1301 A none 
1300  46.83841132 -092.19029129 181.00 hangar props Hangar 46
1301 A none 
1300  46.83841524 -092.19046020 181.00 hangar props Hangar 45
1301 A none 
1300  46.83841524 -092.19046020 181.00 hangar props Hangar 44
1301 A none 
1300  46.83842084 -092.19062462 181.00 hangar props Hangar 43
1301 A none 
1300  46.83842084 -092.19062462 181.00 hangar props Hangar 42
1301 A none 
1300  46.83842532 -092.19079577 181.00 hangar props Hangar 41
1301 A none 
1300  46.83842532 -092.19079577 181.00 hangar props Hangar 40
1301 A none 
1300  46.83842923 -092.19096468 181.00 hangar props Hangar 39
1301 A none 
1300  46.83842923 -092.19096468 181.00 hangar props Hangar 38
1301 A none 
1300  46.83843483 -092.19112910 181.00 hangar props Hangar 37
1301 A none 
1300  46.83843483 -092.19112910 181.00 hangar props Hangar 36
1301 A none 
1300  46.83874928 -092.19009609 181.00 hangar props Hangar 35
1301 A none 
1300  46.83874928 -092.19009609 181.00 hangar props Hangar 34
1301 A none 
1300  46.83875481 -092.19025404 181.00 hangar props Hangar 33
1301 A none 
1300  46.83875481 -092.19025404 181.00 hangar props Hangar 32
1301 A none 
1300  46.83875841 -092.19042356 181.00 hangar props Hangar 31
1301 A none 
1300  46.83875841 -092.19042356 181.00 hangar props Hangar 30
1301 A none 
1300  46.83876354 -092.19058858 181.00 hangar props Hangar 29
1301 A none 
1300  46.83876354 -092.19058858 181.00 hangar props Hangar 28
1301 A none 
1300  46.83876764 -092.19076035 181.00 hangar props Hangar 27
1301 A none 
1300  46.83876764 -092.19076035 181.00 hangar props Hangar 26
1301 A none 
1300  46.83877123 -092.19092987 181.00 hangar props Hangar 25
1301 A none 
1300  46.83877123 -092.19092987 181.00 hangar props Hangar 24
1301 A none 
1300  46.83877636 -092.19109488 181.00 hangar props Hangar 23
1301 A none 
1300  46.83877636 -092.19109488 181.00 hangar props Hangar 22
1301 A none 
1300  46.83920263 -092.19062851   1.00 hangar jets|turboprops|props Hangar 21
1301 B none 
1300  46.83920795 -092.19098936   1.00 hangar jets|turboprops|props Hangar 20
1301 B none 
1300  46.83919731 -092.19177016   1.00 hangar jets|turboprops|props Hangar 19
1301 B none 
1300  46.83763710 -092.19211333 272.53 hangar jets|turboprops|props Hangar 18
1301 B none 
1300  46.83901157 -092.19351939  91.00 hangar props Hangar 17
1301 A none 
1300  46.83916612 -092.19350769  91.00 hangar props Hangar 16
1301 A none 
1300  46.83924539 -092.19361781 271.00 hangar props Hangar 15
1301 A none 
1300  46.83908949 -092.19362645 271.00 hangar props Hangar 14
1301 A none 
1300  46.83893556 -092.19363645 271.00 hangar props Hangar 13
1301 A none 
1300  46.83813686 -092.19661072   4.00 hangar jets|props Hangar 12
1301 B none 
1300  46.83815164 -092.19688723   4.00 hangar jets|props Hangar 11
1301 B none 
1300  46.83796663 -092.19779943   1.00 hangar jets|props Hangar 10
1301 B none 
1300  46.83821023 -092.19897975   1.00 hangar jets|props Hangar 09
1301 B none 
1300  46.83806009 -092.20000104   1.00 hangar jets|props Hangar 08
1301 B none 
1300  46.83891886 -092.19683874   1.00 hangar jets|props Hangar 07
1301 B none 
1300  46.83892950 -092.19727683   1.00 hangar jets|props Hangar 06
1301 B none 
1300  46.83894280 -092.19769808   1.00 hangar jets|props Hangar 05
1301 B none 
1300  46.83895433 -092.19811155   1.00 hangar jets|props Hangar 04
1301 B none 
1300  46.83895344 -092.19868833   1.00 hangar props Hangar EAA 272 01
1301 A none 
1300  46.83894901 -092.19897867   1.00 hangar props Hangar 03
1301 A none 
1300  46.83897117 -092.19926511   1.00 hangar props Hangar 02
1301 A none 
1300  46.83894989 -092.19955545   1.00 hangar props Hangar 01
1301 A none 
1300  46.83845012 -092.19265253  91.00 tie_down jets|turboprops|props FBO Monaco Air Duluth 16
1301 B general_aviation 
1300  46.83859997 -092.19263930  91.00 tie_down jets|turboprops|props FBO Monaco Air Duluth 15
1301 B general_aviation 
1300  46.83875329 -092.19263136  91.00 tie_down jets|turboprops|props FBO Monaco Air Duluth 14
1301 B general_aviation 
1300  46.83845262 -092.19227709 271.00 tie_down jets|turboprops|props FBO Monaco Air Duluth 13
1301 B general_aviation 
1300  46.83861310 -092.19227061 271.00 tie_down jets|turboprops|props FBO Monaco Air Duluth 12
1301 B general_aviation 
1300  46.83876826 -092.19226284 271.00 tie_down jets|turboprops|props FBO Monaco Air Duluth 11
1301 B general_aviation 
1300  46.83939387 -092.19326259  91.00 tie_down props FBO Monaco Air Duluth 10
1301 A general_aviation 
1300  46.83947303 -092.19283173 271.00 tie_down jets|turboprops|props FBO Monaco Air Duluth 09
1301 B general_aviation 
1300  46.83969230 -092.19122955 181.00 tie_down jets|turboprops|props FBO Monaco Air Duluth 08
1301 B general_aviation 
1300  46.83969913 -092.19152713 181.00 tie_down jets|turboprops|props FBO Monaco Air Duluth 07
1301 B general_aviation 
1300  46.83971065 -092.19182686 181.00 tie_down jets|turboprops|props FBO Monaco Air Duluth 06
1301 B general_aviation 
1300  46.83971863 -092.19212879 181.00 tie_down jets|turboprops|props FBO Monaco Air Duluth 05
1301 B general_aviation 
1300  46.83972545 -092.19242637 181.00 tie_down jets|turboprops|props FBO Monaco Air Duluth 04
1301 B general_aviation 
1300  46.83973282 -092.19272191 181.00 tie_down jets|turboprops|props FBO Monaco Air Duluth 03
1301 B general_aviation 
1300  46.83974080 -092.19302384 181.00 tie_down jets|turboprops|props FBO Monaco Air Duluth 02
1301 B general_aviation 
1300  46.83974762 -092.19332142 181.00 tie_down jets|turboprops|props FBO Monaco Air Duluth 01
1301 B general_aviation 
1300  46.83927310 -092.19315692   1.00 hangar props Hangar FBO Monaco Air Duluth 01
1301 A none 
1300  46.83948888 -092.19687769 270.54 tie_down jets|turboprops|props Remote Stand 01
1301 D none 
1300  46.83722873 -092.19010898 -70.35 gate jets|turboprops FedEx Ship Center 01
1301 D cargo 
1300  46.83770435 -092.19355443   1.00 tie_down props GA 08
1301 A general_aviation 
1300  46.83769840 -092.19333696   1.00 tie_down props GA 07
1301 A general_aviation 
1300  46.83769145 -092.19311867   1.00 tie_down props GA 06
1301 A general_aviation 
1300  46.83768650 -092.19290037   1.00 tie_down props GA 05
1301 A general_aviation 
1300  46.83779893 -092.19289473 181.00 tie_down props GA 04
1301 A general_aviation 
1300  46.83780366 -092.19311203 181.00 tie_down props GA 03
1301 A general_aviation 
1300  46.83780997 -092.19332812 181.00 tie_down props GA 02
1301 A general_aviation 
1300  46.83781629 -092.19354300 181.00 tie_down props GA 01
1301 A general_aviation 
1300  46.83957587 -092.18916323 181.29 tie_down helos Lake Superior Helicopters 03
1301 A none 
1300  46.83958770 -092.18959423 181.29 tie_down helos Lake Superior Helicopters 02
1301 A none 
1300  46.83959787 -092.19002459 181.29 tie_down helos Lake Superior Helicopters 01
1301 A none 
1300  46.84495436 -092.17606212  89.98 tie_down fighters Transient 02
1301 C military 
1300  46.84471015 -092.17613318  89.98 tie_down fighters Transient 01
1301 C military 
1300  46.84399490 -092.17630512 179.51 hangar fighters Shelter 03
1301 B none 
1300  46.84399530 -092.17657382 179.51 hangar fighters Shelter 02
1301 B none 
1300  46.84399701 -092.17684343 179.51 hangar fighters Shelter 01
1301 B none 
1300  46.84334431 -092.17617844 182.33 hangar fighters QRA-Shelter 04
