I
1050 Generated by WorldEditor 2.2.0r2

1     20 1 0 KNTU Oceana Naval Air Station
1300  36.81555438 -076.03240978  41.48 tie_down fighters West Tie-Down 11-8
1301 A military 
1300  36.81545672 -076.03225942  41.48 tie_down fighters West Tie-Down 11-9
1301 A military 
1300  36.81535920 -076.03212225  41.48 tie_down fighters West Tie-Down 11-10
1301 A military 
1300  36.81652961 -076.03308333 222.14 tie_down fighters West Tie-Down 12-1
1301 A military 
1300  36.81642447 -076.03294929 222.14 tie_down fighters West Tie-Down 12-2
1301 A military 
1300  36.81632692 -076.03281200 222.14 tie_down fighters West Tie-Down 12-3
1301 A military 
1300  36.81622787 -076.03266819 222.14 tie_down fighters West Tie-Down 12-4
1301 A military 
1300  36.81611945 -076.03252988 222.14 tie_down fighters West Tie-Down 12-5
1301 A military 
1300  36.81602369 -076.03238607 222.14 tie_down fighters West Tie-Down 12-6
1301 A military 
1300  36.81591390 -076.03225550 222.14 tie_down fighters West Tie-Down 12-7
1301 A military 
1300  36.81582209 -076.03210777 222.14 tie_down fighters West Tie-Down 12-8
1301 A military 
1300  36.81571260 -076.03197323 222.14 tie_down fighters West Tie-Down 12-9
1301 A military 
1300  36.81561857 -076.03183079 222.14 tie_down fighters West Tie-Down 12-10
1301 A military 
1300  36.81696261 -076.03260098  41.04 tie_down fighters West Tie-Down 13-1
1301 A military 
1300  36.81685939 -076.03246358  41.91 tie_down fighters West Tie-Down 13-2
1301 A military 
1300  36.81676680 -076.03231794  41.04 tie_down fighters West Tie-Down 13-3
1301 A military 
1300  36.81665083 -076.03219246  41.04 tie_down fighters West Tie-Down 13-4
1301 A military 
1300  36.81655401 -076.03204414  41.04 tie_down fighters West Tie-Down 13-5
1301 A military 
1300  36.81645880 -076.03190232  41.04 tie_down fighters West Tie-Down 13-6
1301 A military 
1300  36.81635544 -076.03175797  42.99 tie_down fighters West Tie-Down 13-7
1301 A military 
1300  36.81624466 -076.03163072  43.16 tie_down fighters West Tie-Down 13-8
1301 A military 
1300  36.81614135 -076.03149397  42.99 tie_down fighters West Tie-Down 13-9
1301 A military 
1300  36.81604097 -076.03135722  41.87 tie_down fighters West Tie-Down 13-10
1301 A military 
1300  36.81721789 -076.03231710 221.89 tie_down fighters West Tie-Down 14-1
1301 A military 
1300  36.81711333 -076.03217513 221.89 tie_down fighters West Tie-Down 14-2
1301 A military 
1300  36.81701577 -076.03203239 221.89 tie_down fighters West Tie-Down 14-3
1301 A military 
1300  36.81691344 -076.03189423 221.89 tie_down fighters West Tie-Down 14-4
1301 A military 
1300  36.81681481 -076.03175607 221.89 tie_down fighters West Tie-Down 14-5
1301 A military 
1300  36.81671789 -076.03160952 221.89 tie_down fighters West Tie-Down 14-6
1301 A military 
1300  36.81659674 -076.03148490 221.89 tie_down fighters West Tie-Down 14-7
1301 A military 
1300  36.81650736 -076.03133473 221.89 tie_down fighters West Tie-Down 14-8
1301 A military 
1300  36.81639535 -076.03120878 221.89 tie_down fighters West Tie-Down 14-9
1301 A military 
1300  36.81630897 -076.03106070 221.89 tie_down fighters West Tie-Down 14-10
1301 A military 
1300  36.81764341 -076.03183507  43.00 tie_down fighters West Tie-Down 15-1
1301 A military 
1300  36.81754044 -076.03169676  43.30 tie_down fighters West Tie-Down 15-2
1301 A military 
1300  36.81744844 -076.03154745  42.11 tie_down fighters West Tie-Down 15-3
1301 A military 
1300  36.81733746 -076.03141097  44.19 tie_down fighters West Tie-Down 15-4
1301 A military 
1300  36.81724380 -076.03127083  42.11 tie_down fighters West Tie-Down 15-5
1301 A military 
1300  36.81714078 -076.03113435  42.11 tie_down fighters West Tie-Down 15-6
1301 A military 
1300  36.81704630 -076.03098688  42.11 tie_down fighters West Tie-Down 15-7
1301 A military 
1300  36.81695640 -076.03083391  42.11 tie_down fighters West Tie-Down 15-8
1301 A military 
1300  36.81684243 -076.03071206  42.11 tie_down fighters West Tie-Down 15-9
1301 A military 
1300  36.81675905 -076.03054831  42.11 tie_down fighters West Tie-Down 15-10
1301 A military 
1300  36.81814235 -076.03110475 -138.43 gate jets West Gate 1 
1301 C military 
1300  36.81785771 -076.03077817 -138.43 gate jets West Gate 2
1301 C military 
1300  36.81760023 -076.03041551 -138.43 gate jets West Gate 3
1301 C military 
1300  36.81733942 -076.03006761 -138.43 gate jets West Gate 4
1301 C military 
1300  36.81885362 -076.02819913 -91.48 gate heavy West Gate 5
1301 D military 
1300  36.81829722 -076.02865682 -93.31 gate heavy West Gate 6
1301 D military 
1300  36.81864521 -076.02937448 177.27 gate heavy West Gate 7
1301 D military 
1300  36.81862172 -076.03005042 177.30 gate heavy West Gate 8
1301 D military 
1300  36.81788981 -076.02927222 -86.57 gate heavy West Gate 9
1301 D military 
1300  36.81689531 -076.02936747 312.31 hangar heavy Hangar 56
1301 D none 
1300  36.81580083 -076.03007030 312.31 hangar heavy Hangar 200
1301 D none 
1300  36.81108449 -076.03595923 313.06 hangar jets Hangar 500 1-11
1301 B none 
1300  36.81122524 -076.03579181 313.06 hangar jets Hangar 500 1-10
1301 B none 
1300  36.81137827 -076.03562159 313.06 hangar jets Hangar 500 1-9
1301 B none 
1300  36.81152116 -076.03545607 313.06 hangar jets Hangar 500 1-8
1301 B none 
1300  36.81166622 -076.03528845 313.06 hangar jets Hangar 500 1-7
1301 B none 
1300  36.81182447 -076.03511985 313.06 hangar jets Hangar 500 1-6
1301 B none 
1300  36.81197108 -076.03496289 313.06 hangar jets Hangar 500 1-5
1301 B none 
1300  36.81210994 -076.03480108 313.06 hangar jets Hangar 500 1-4
1301 B none 
1300  36.81225810 -076.03464218 313.06 hangar jets Hangar 500 1-3
1301 B none 
1300  36.81239773 -076.03448134 313.06 hangar jets Hangar 500 1-2
1301 B none 
1300  36.81255133 -076.03429918 313.06 hangar jets Hangar 500 1-1
1301 B none 
1300  36.81284353 -076.03387171 313.06 hangar jets Hangar 404 1-1
1301 B none 
1300  36.81299433 -076.03369731 313.06 hangar jets Hangar 404 1-2
1301 B none 
1300  36.81312651 -076.03354266 313.06 hangar jets Hangar 404 1-3
1301 B none 
1300  36.81327235 -076.03337601 313.06 hangar jets Hangar 404 1-4
1301 B none 
1300  36.81342152 -076.03320663 313.06 hangar jets Hangar 404 1-5
1301 B none 
1300  36.81356790 -076.03305045 313.06 hangar jets Hangar 404 1-6
1301 B none 
1300  36.81371839 -076.03288573 313.06 hangar jets Hangar 404 1-7
1301 B none 
1300  36.81386345 -076.03270938 313.06 hangar jets Hangar 404 1-8
1301 B none 
1300  36.81898874 -076.02627509 310.65 tie_down fighters East Tie-Down 1-1
1301 A military 
1300  36.81888966 -076.02639325 310.65 tie_down fighters East Tie-Down 1-2
1301 A military 
1300  36.81879101 -076.02651400 310.65 tie_down fighters East Tie-Down 1-3
1301 A military 
1300  36.81869825 -076.02663696 310.65 tie_down fighters East Tie-Down 1-4
1301 A military 
1300  36.81858272 -076.02674223 310.65 tie_down fighters East Tie-Down 1-5
1301 A military 
1300  36.81848396 -076.02685317 310.65 tie_down fighters East Tie-Down 1-6
1301 A military 
1300  36.81889318 -076.02538490 130.97 tie_down fighters East Tie-Down 2-1
1301 A military 
1300  36.81879541 -076.02549124 130.15 tie_down fighters East Tie-Down 2-2
1301 A military 
1300  36.81869054 -076.02560692 131.87 tie_down fighters East Tie-Down 2-3
1301 A military 
1300  36.81858945 -076.02572536 130.06 tie_down fighters East Tie-Down 2-4
1301 A military 
1300  36.81848785 -076.02584403 130.06 tie_down fighters East Tie-Down 2-5
1301 A military 
1300  36.81839007 -076.02596268 130.06 tie_down fighters East Tie-Down 2-6
1301 A military 
1300  36.81828483 -076.02607293 130.06 tie_down fighters East Tie-Down 2-7
1301 A military 
1300  36.81817666 -076.02617744 130.06 tie_down fighters East Tie-Down 2-8
1301 A military 
1300  36.81809050 -076.02629236 130.06 tie_down fighters East Tie-Down 2-9
1301 A military 
1300  36.81897712 -076.02473916 -49.08 tie_down fighters East Tie-Down 3-1
1301 A military 
1300  36.81887398 -076.02484063 -49.08 tie_down fighters East Tie-Down 3-2
1301 A military 
1300  36.81876937 -076.02495837 -49.08 tie_down fighters East Tie-Down 3-3
1301 A military 
1300  36.81866260 -076.02508125 -49.08 tie_down fighters East Tie-Down 3-4
1301 A military 
1300  36.81856545 -076.02518751 -49.08 tie_down fighters East Tie-Down 3-5
1301 A military 
1300  36.81846707 -076.02530087 -49.08 tie_down fighters East Tie-Down 3-6
1301 A military 
1300  36.81835275 -076.02541577 -49.08 tie_down fighters East Tie-Down 3-7
1301 A military 
1300  36.81825592 -076.02553754 -49.08 tie_down fighters East Tie-Down 3-8
1301 A military 
1300  36.81815403 -076.02565266 -49.08 tie_down fighters East Tie-Down 3-9
1301 A military 
1300  36.81804966 -076.02576407 -49.08 tie_down fighters East Tie-Down 3-10
1301 A military 
1300  36.81794332 -076.02587805 -49.08 tie_down fighters East Tie-Down 3-11
1301 A military 
1300  36.81785245 -076.02599658 -49.08 tie_down fighters East Tie-Down 3-12
1301 A military 
1300  36.81857027 -076.02417330 132.06 tie_down fighters East Tie-Down 4-1
1301 A military 
1300  36.81846392 -076.02427516 132.06 tie_down fighters East Tie-Down 4-2
1301 A military 
1300  36.81836450 -076.02440182 132.06 tie_down fighters East Tie-Down 4-3
1301 A military 
1300  36.81825825 -076.02452013 -229.26 tie_down fighters East Tie-Down 4-4
1301 A military 
1300  36.81815535 -076.02463380 -229.26 tie_down fighters East Tie-Down 4-5
1301 A military 
1300  36.81805705 -076.02474641 -229.26 tie_down fighters East Tie-Down 4-6
1301 A military 
1300  36.81795268 -076.02486941 -229.26 tie_down fighters East Tie-Down 4-7
1301 A military 
1300  36.81784734 -076.02496863 -229.26 tie_down fighters East Tie-Down 4-8
1301 A military 
1300  36.81775286 -076.02509039 -229.26 tie_down fighters East Tie-Down 4-9
1301 A military 
1300  36.81764674 -076.02519759 -229.26 tie_down fighters East Tie-Down 4-10
1301 A military 
1300  36.81755041 -076.02532055 -229.26 tie_down fighters East Tie-Down 4-11
1301 A military 
1300  36.81744196 -076.02543017 -229.26 tie_down fighters East Tie-Down 4-12
1301 A military 
1300  36.81823885 -076.02396283 -47.81 tie_down fighters East Tie-Down 5-1
1301 A military 
1300  36.81813920 -076.02407856 -48.19 tie_down fighters East Tie-Down 5-2
1301 A military 
1300  36.81803646 -076.02419236 -49.17 tie_down fighters East Tie-Down 5-3
1301 A military 
1300  36.81791767 -076.02431436 -47.81 tie_down fighters East Tie-Down 5-4
1301 A military 
1300  36.81782112 -076.02443567 -47.81 tie_down fighters East Tie-Down 5-5
1301 A military 
1300  36.81771998 -076.02454990 -47.81 tie_down fighters East Tie-Down 5-6
1301 A military 
1300  36.81762941 -076.02466920 -47.81 tie_down fighters East Tie-Down 5-7
1301 A military 
1300  36.81753246 -076.02477887 -47.81 tie_down fighters East Tie-Down 5-8
1301 A military 
1300  36.81743097 -076.02488841 -47.81 tie_down fighters East Tie-Down 5-9
1301 A military 
1300  36.81731596 -076.02499608 -47.81 tie_down fighters East Tie-Down 5-10
1301 A military 
1300  36.81722014 -076.02510946 -47.81 tie_down fighters East Tie-Down 5-11
1301 A military 
1300  36.81783924 -076.02341235 129.34 tie_down fighters East Tie-Down 6-1
1301 A military 
1300  36.81773628 -076.02352702 129.34 tie_down fighters East Tie-Down 6-2
1301 A military 
1300  36.81763811 -076.02364659 132.87 tie_down fighters East Tie-Down 6-3
1301 A military 
1300  36.81753448 -076.02375793 131.16 tie_down fighters East Tie-Down 6-4
1301 A military 
1300  36.81743443 -076.02386130 129.34 tie_down fighters East Tie-Down 6-5
1301 A military 
1300  36.81733230 -076.02398443 129.34 tie_down fighters East Tie-Down 6-6
1301 A military 
1300  36.81722695 -076.02409693 129.34 tie_down fighters East Tie-Down 6-7
1301 A military 
1300  36.81712392 -076.02421844 129.34 tie_down fighters East Tie-Down 6-8
1301 A military 
1300  36.81702373 -076.02433359 129.34 tie_down fighters East Tie-Down 6-9
1301 A military 
1300  36.81692179 -076.02443906 129.34 tie_down fighters East Tie-Down 6-10
1301 A military 
1300  36.81682954 -076.02454738 -230.02 tie_down fighters East Tie-Down 6-11
1301 A military 
1300  36.81760026 -076.02309458 -49.83 tie_down fighters East Tie-Down 7-1
1301 A military 
1300  36.81750429 -076.02321238 -49.83 tie_down fighters East Tie-Down 7-2
1301 A military 
1300  36.81740749 -076.02332352 -46.68 tie_down fighters East Tie-Down 7-3
1301 A military 
1300  36.81729851 -076.02343305 -49.83 tie_down fighters East Tie-Down 7-4
1301 A military 
1300  36.81719932 -076.02355009 -49.83 tie_down fighters East Tie-Down 7-5
1301 A military 
1300  36.81710189 -076.02367213 -49.83 tie_down fighters East Tie-Down 7-6
1301 A military 
1300  36.81699870 -076.02378154 -49.83 tie_down fighters East Tie-Down 7-7
1301 A military 
1300  36.81689785 -076.02389668 -49.83 tie_down fighters East Tie-Down 7-8
1301 A military 
1300  36.81678840 -076.02400265 -49.83 tie_down fighters East Tie-Down 7-9
1301 A military 
1300  36.81668507 -076.02412320 -49.83 tie_down fighters East Tie-Down 7-10
1301 A military 
1300  36.81658995 -076.02424683 -49.83 tie_down fighters East Tie-Down 7-11
1301 A military 
1300  36.81722172 -076.02257528 -229.80 tie_down fighters East Tie-Down 8-1
1301 A military 
1300  36.81713005 -076.02269116 -229.80 tie_down fighters East Tie-Down 8-2
1301 A military 
1300  36.81702534 -076.02280572 129.15 tie_down fighters East Tie-Down 8-3
1301 A military 
1300  36.81692643 -076.02291991 -229.80 tie_down fighters East Tie-Down 8-4
1301 A military 
1300  36.81682607 -076.02303416 -229.80 tie_down fighters East Tie-Down 8-5
1301 A military 
1300  36.81672327 -076.02315017 -229.80 tie_down fighters East Tie-Down 8-6
1301 A military 
1300  36.81661193 -076.02326175 131.79 tie_down fighters East Tie-Down 8-7
1301 A military 
1300  36.81651646 -076.02338226 -229.80 tie_down fighters East Tie-Down 8-8
1301 A military 
1300  36.81640728 -076.02347883 133.08 tie_down fighters East Tie-Down 8-9
1301 A military 
1300  36.81630301 -076.02359270 -229.80 tie_down fighters East Tie-Down 8-10
1301 A military 
1300  36.81694171 -076.02223386 -46.63 tie_down fighters East Tie-Down 9-1
1301 A military 
1300  36.81683010 -076.02236843 -46.63 tie_down fighters East Tie-Down 9-2
1301 A military 
1300  36.81671616 -076.02248557 -46.63 tie_down fighters East Tie-Down 9-3
1301 A military 
1300  36.81660412 -076.02261136 -46.63 tie_down fighters East Tie-Down 9-4
1301 A military 
1300  36.81649941 -076.02274623 -46.63 tie_down fighters East Tie-Down 9-5
1301 A military 
1300  36.81639236 -076.02287195 -46.63 tie_down fighters East Tie-Down 9-6
1301 A military 
1300  36.81626799 -076.02298374 -47.43 tie_down fighters East Tie-Down 9-7
1301 A military 
1300  36.81616250 -076.02312233 -46.63 tie_down fighters East Tie-Down 9-8
1301 A military 
1300  36.81605307 -076.02324908 -46.63 tie_down fighters East Tie-Down 9-9
1301 A military 
1300  36.81656690 -076.02172929 -229.84 tie_down fighters East Tie-Down 10-1
1301 A military 
1300  36.81645891 -076.02185111 -229.84 tie_down fighters East Tie-Down 10-2
1301 A military 
1300  36.81634252 -076.02197456 -229.84 tie_down fighters East Tie-Down 10-3
1301 A military 
1300  36.81623050 -076.02209396 -229.84 tie_down fighters East Tie-Down 10-4
1301 A military 
1300  36.81612005 -076.02222410 -229.84 tie_down fighters East Tie-Down 10-5
1301 A military 
1300  36.81599638 -076.02233191 -229.84 tie_down fighters East Tie-Down 10-6
1301 A military 
1300  36.81588542 -076.02245748 -229.84 tie_down fighters East Tie-Down 10-7
1301 A military 
1300  36.81576173 -076.02257005 -229.84 tie_down fighters East Tie-Down 10-8
1301 A military 
1300  36.81566230 -076.02270712 -229.84 tie_down fighters East Tie-Down 10-9
1301 A military 
1300  36.81583983 -076.02191468 -48.64 tie_down fighters East Tie-Down 11-1
1301 A military 
1300  36.81573739 -076.02204529 -48.64 tie_down fighters East Tie-Down 11-2
1301 A military 
1300  36.81563130 -076.02214244 -48.64 tie_down fighters East Tie-Down 11-3
1301 A military 
1300  36.81552904 -076.02227355 -48.64 tie_down fighters East Tie-Down 11-4
1301 A military 
1300  36.81542435 -076.02238239 -48.64 tie_down fighters East Tie-Down 11-5
1301 A military 
1300  36.81532738 -076.02249016 -48.64 tie_down fighters East Tie-Down 11-6
1301 A military 
1300  36.81544818 -076.02140377 -228.37 tie_down fighters East Tie-Down 12-1
1301 A military 
1300  36.81534717 -076.02152336 -228.37 tie_down fighters East Tie-Down 12-2
1301 A military 
1300  36.81524735 -076.02162829 -228.37 tie_down fighters East Tie-Down 12-3
1301 A military 
1300  36.81514603 -076.02174235 -228.37 tie_down fighters East Tie-Down 12-4
1301 A military 
1300  36.81504167 -076.02185763 -229.84 tie_down fighters East Tie-Down 12-5
1301 A military 
1300  36.81493880 -076.02196433 -228.37 tie_down fighters East Tie-Down 12-6
1301 A military 
1300  36.81519722 -076.02105486 -48.91 tie_down fighters East Tie-Down 13-1
1301 A military 
1300  36.81509744 -076.02117487 -48.91 tie_down fighters East Tie-Down 13-2
1301 A military 
