I
1050 Generated by WorldEditor 2.2.0r2

1     21 1 0 KBFI Boeing Fld King Co Intl
1300  47.51989767 -122.29654191 360.00 tie_down turboprops|props South GA Tie-Down 19
1301 A general_aviation 
1300  47.51979800 -122.29645222 -180.00 tie_down turboprops|props South GA Tie-Down 18
1301 A general_aviation 
1300  47.51989556 -122.29635956 360.00 tie_down turboprops|props South GA Tie-Down 17
1301 A general_aviation 
1300  47.51979701 -122.29626989 -180.00 tie_down turboprops|props South GA Tie-Down 16
1301 A general_aviation 
1300  47.51957915 -122.29755183   0.00 tie_down turboprops|props South GA Tie-Down 15
1301 A general_aviation 
1300  47.51957865 -122.29737170   0.00 tie_down turboprops|props South GA Tie-Down 14
1301 A general_aviation 
1300  47.51957737 -122.29718994   0.00 tie_down turboprops|props South GA Tie-Down 13
1301 A general_aviation 
1300  47.51957809 -122.29700646  -0.01 tie_down turboprops|props South GA Tie-Down 12
1301 A general_aviation 
1300  47.51957763 -122.29682452  -0.25 tie_down turboprops|props South GA Tie-Down 11
1301 A general_aviation 
1300  47.51957738 -122.29664195  -0.02 tie_down turboprops|props South GA Tie-Down 10
1301 A general_aviation 
1300  47.51957702 -122.29645977  -0.31 tie_down turboprops|props South GA Tie-Down 9
1301 A general_aviation 
1300  47.51948346 -122.29637008 -178.36 tie_down turboprops|props South GA Tie-Down 8
1301 A general_aviation 
1300  47.51957628 -122.29627813  -0.33 tie_down turboprops|props South GA Tie-Down 7
1301 A general_aviation 
1300  47.51948311 -122.29618870 -177.39 tie_down turboprops|props South GA Tie-Down 6
1301 A general_aviation 
1300  47.51957623 -122.29609506 359.54 tie_down turboprops|props South GA Tie-Down 5
1301 A general_aviation 
1300  47.51948264 -122.29600528 179.99 tie_down turboprops|props South GA Tie-Down 4
1301 A general_aviation 
1300  47.51934955 -122.29628762   0.18 tie_down turboprops|props South GA Tie-Down 3
1301 A general_aviation 
1300  47.51934851 -122.29609249   0.18 tie_down turboprops|props South GA Tie-Down 2
1301 A general_aviation 
1300  47.51934799 -122.29589813   0.18 tie_down turboprops|props South GA Tie-Down 1
1301 A general_aviation 
1300  47.51395877 -122.29238386 -113.46 tie_down jets|turboprops|props|fighters Boeing Military Ramp 82
1301 C military 
1300  47.51424371 -122.29276448 -113.90 tie_down jets|turboprops|props|fighters Boeing Military Ramp 80
1301 C military 
1300  47.51455239 -122.29291286 -113.77 tie_down jets|turboprops|props|fighters Boeing Military Ramp 78
1301 D military 
1300  47.51467294 -122.29400280  66.14 tie_down jets|turboprops|props|fighters Boeing Military Ramp 77
1301 D military 
1300  47.51508825 -122.29324381 -113.72 tie_down jets|turboprops|props|fighters Boeing Military Ramp 76
1301 D military 
1300  47.51524976 -122.29435881  66.69 tie_down jets|turboprops|props|fighters Boeing Military Ramp 75
1301 D military 
1300  47.51558576 -122.29360383 -113.53 tie_down jets|turboprops|props|fighters Boeing Military Ramp 74
1301 D military 
1300  47.51578879 -122.29475921  61.14 tie_down jets|turboprops|props|fighters Boeing Military Ramp 73
1301 D military 
1300  47.51662223 -122.29436469 240.26 tie_down jets|turboprops|props|fighters Boeing Military Ramp 72
1301 D military 
1300  47.51631419 -122.29516315  61.14 tie_down jets|turboprops|props|fighters Boeing Military Ramp 69
1301 D military 
1300  47.51605938 -122.29496924  61.14 tie_down jets|turboprops|props|fighters Boeing Military Ramp 71
1301 C military 
1300  47.52163087 -122.29269327 -108.87 tie_down turboprops|props Southeast GA Tie-Down 51
1301 A general_aviation 
1300  47.52173548 -122.29274130 -106.29 tie_down turboprops|props Southeast GA Tie-Down 50
1301 A general_aviation 
1300  47.52184030 -122.29279025 -107.14 tie_down turboprops|props Southeast GA Tie-Down 49
1301 A general_aviation 
1300  47.52194395 -122.29283715 -108.02 tie_down turboprops|props Southeast GA Tie-Down 48
1301 A general_aviation 
1300  47.52204770 -122.29288579 -107.84 tie_down turboprops|props Southeast GA Tie-Down 47
1301 A general_aviation 
1300  47.52215322 -122.29293469 -106.13 tie_down turboprops|props Southeast GA Tie-Down 46
1301 A general_aviation 
1300  47.52226996 -122.29298874 -107.98 tie_down turboprops|props Southeast GA Tie-Down 45
1301 A general_aviation 
1300  47.52139407 -122.29296113 -107.30 tie_down turboprops|props Southeast GA Tie-Down 44
1301 A general_aviation 
1300  47.52146517 -122.29289215  72.90 tie_down turboprops|props Southeast GA Tie-Down 43
1301 A general_aviation 
1300  47.52149540 -122.29301682 -111.69 tie_down turboprops|props Southeast GA Tie-Down 42
1301 A general_aviation 
1300  47.52156978 -122.29293931  72.48 tie_down turboprops|props Southeast GA Tie-Down 41
1301 A general_aviation 
1300  47.52160413 -122.29306567 -105.33 tie_down turboprops|props Southeast GA Tie-Down 40
1301 A general_aviation 
1300  47.52167372 -122.29298747  72.48 tie_down turboprops|props Southeast GA Tie-Down 39
1301 A general_aviation 
1300  47.52170862 -122.29311004 -105.10 tie_down turboprops|props Southeast GA Tie-Down 38
1301 A general_aviation 
1300  47.52177895 -122.29303303  72.72 tie_down turboprops|props Southeast GA Tie-Down 37
1301 A general_aviation 
1300  47.52181419 -122.29315668 -105.12 tie_down turboprops|props Southeast GA Tie-Down 36
1301 A general_aviation 
1300  47.52188580 -122.29308632  72.94 tie_down turboprops|props Southeast GA Tie-Down 35
1301 A general_aviation 
1300  47.52191610 -122.29320322 -107.73 tie_down turboprops|props Southeast GA Tie-Down 34
1301 A general_aviation 
1300  47.52198744 -122.29313385  72.81 tie_down turboprops|props Southeast GA Tie-Down 33
1301 A general_aviation 
1300  47.52202053 -122.29325396 -107.85 tie_down turboprops|props Southeast GA Tie-Down 32
1301 A general_aviation 
1300  47.52209187 -122.29318190  72.60 tie_down turboprops|props Southeast GA Tie-Down 31
1301 A general_aviation 
1300  47.52212450 -122.29330192 252.56 tie_down turboprops|props Southeast GA Tie-Down 30
1301 A general_aviation 
1300  47.52219793 -122.29323220  72.12 tie_down turboprops|props Southeast GA Tie-Down 29
1301 A general_aviation 
1300  47.52165414 -122.29334254  67.40 tie_down turboprops|props Southeast GA Tie-Down 28
1301 A general_aviation 
1300  47.52175469 -122.29340609  73.14 tie_down turboprops|props Southeast GA Tie-Down 27
1301 A general_aviation 
1300  47.52178458 -122.29353050 -107.31 tie_down turboprops|props Southeast GA Tie-Down 26
1301 A general_aviation 
1300  47.52186144 -122.29345079  73.09 tie_down turboprops|props Southeast GA Tie-Down 25
1301 A general_aviation 
1300  47.52188924 -122.29357648 -107.26 tie_down turboprops|props Southeast GA Tie-Down 24
1301 A general_aviation 
1300  47.52196320 -122.29350061  73.10 tie_down turboprops|props Southeast GA Tie-Down 23
1301 A general_aviation 
1300  47.52199385 -122.29363016 -107.28 tie_down turboprops|props Southeast GA Tie-Down 22
1301 A general_aviation 
1300  47.52206879 -122.29354756  72.67 tie_down turboprops|props Southeast GA Tie-Down 21
1301 A general_aviation 
1300  47.52209005 -122.29370765 -119.42 tie_down turboprops|props Southeast GA Tie-Down 20
1301 A general_aviation 
1300  47.52217098 -122.29365376  60.43 tie_down turboprops|props Southeast GA Tie-Down 19
1301 A general_aviation 
1300  47.52219090 -122.29378718 -116.02 tie_down turboprops|props Southeast GA Tie-Down 18
1301 A general_aviation 
1300  47.52248279 -122.29407975 -169.70 tie_down jets|turboprops|props Southeast GA Tie-Down 17
1301 B general_aviation 
1300  47.52278203 -122.29432844 -29.75 tie_down turboprops|props Southeast GA Tie-Down 16
1301 A general_aviation 
1300  47.52275136 -122.29420674 -209.80 tie_down turboprops|props Southeast GA Tie-Down 15
1301 A general_aviation 
1300  47.52283659 -122.29418679 330.14 tie_down turboprops|props Southeast GA Tie-Down 14
1301 A general_aviation 
1300  47.52280459 -122.29406687 -209.80 tie_down turboprops|props Southeast GA Tie-Down 13
1301 A general_aviation 
1300  47.52289083 -122.29404725 330.14 tie_down turboprops|props Southeast GA Tie-Down 12
1301 A general_aviation 
1300  47.52285815 -122.29392638 -209.80 tie_down turboprops|props Southeast GA Tie-Down 11
1301 A general_aviation 
1300  47.52294419 -122.29390748 330.14 tie_down turboprops|props Southeast GA Tie-Down 10
1301 A general_aviation 
1300  47.52293772 -122.29445918 -209.87 tie_down turboprops|props Southeast GA Tie-Down 9
1301 A general_aviation 
1300  47.52302349 -122.29443826 -29.73 tie_down turboprops|props Southeast GA Tie-Down 8
1301 A general_aviation 
1300  47.52299317 -122.29431814 150.16 tie_down turboprops|props Southeast GA Tie-Down 7
1301 A general_aviation 
1300  47.52307727 -122.29429799 -29.82 tie_down turboprops|props Southeast GA Tie-Down 6
1301 A general_aviation 
1300  47.52304675 -122.29417937 150.16 tie_down turboprops|props Southeast GA Tie-Down 5
1301 A general_aviation 
1300  47.52313116 -122.29415739 -29.82 tie_down turboprops|props Southeast GA Tie-Down 4
1301 A general_aviation 
1300  47.52310098 -122.29403744 150.16 tie_down turboprops|props Southeast GA Tie-Down 3
1301 A general_aviation 
1300  47.52318711 -122.29401818 -29.85 tie_down turboprops|props Southeast GA Tie-Down 2
1301 A general_aviation 
1300  47.52324000 -122.29387682 -29.85 tie_down turboprops|props Southeast GA Tie-Down 1
1301 A general_aviation 
1300  47.52337594 -122.29450262 -29.33 tie_down jets|turboprops|props Southeast GA Ramp 34
1301 B general_aviation 
1300  47.52345265 -122.29430979 -30.07 tie_down turboprops|props Southeast GA Ramp 33
1301 A general_aviation 
1300  47.52352791 -122.29411420 -30.07 tie_down turboprops|props Southeast GA Ramp 32
1301 A general_aviation 
1300  47.52356248 -122.29402327 -30.07 tie_down turboprops|props Southeast GA Ramp 31
1301 A general_aviation 
1300  47.52377689 -122.29450727 -29.22 tie_down turboprops|props Southeast GA Ramp 30
1301 A general_aviation 
1300  47.52391388 -122.29433346 -27.60 tie_down jets|turboprops|props Southeast GA Ramp 29
1301 B general_aviation 
1300  47.52412796 -122.29433623 -209.77 hangar turboprops|props Southeast GA Hangar 17
1301 A none 
1300  47.52387697 -122.29491029 149.75 tie_down turboprops|props Southeast GA Ramp 28
1301 A general_aviation 
1300  47.52393173 -122.29476784 149.75 tie_down turboprops|props Southeast GA Ramp 27
1301 A general_aviation 
1300  47.52399142 -122.29461834 149.75 tie_down turboprops|props Southeast GA Ramp 26
1301 A general_aviation 
1300  47.52413488 -122.29512122 -29.22 tie_down turboprops|props Southeast GA Ramp 25
1301 A general_aviation 
1300  47.52418791 -122.29498670 -29.63 tie_down turboprops|props Southeast GA Ramp 24
1301 A general_aviation 
1300  47.52424342 -122.29484610 -29.63 tie_down turboprops|props Southeast GA Ramp 23
1301 A general_aviation 
1300  47.52433219 -122.29461796 -29.63 tie_down turboprops|props Southeast GA Ramp 22
1301 A general_aviation 
1300  47.52453600 -122.29434071 -119.41 tie_down turboprops|props Southeast GA Ramp 21
1301 A general_aviation 
1300  47.52456401 -122.29446284 149.53 tie_down turboprops|props Southeast GA Ramp 20
1301 A general_aviation 
1300  47.52449453 -122.29464539 149.53 tie_down turboprops|props Southeast GA Ramp 19
1301 A general_aviation 
1300  47.52454466 -122.29481934 -30.19 tie_down turboprops|props Southeast GA Ramp 18
1301 A general_aviation 
1300  47.52442527 -122.29482056 149.53 tie_down turboprops|props Southeast GA Ramp 17
1301 A general_aviation 
1300  47.52447410 -122.29499666 -30.19 tie_down turboprops|props Southeast GA Ramp 16
1301 A general_aviation 
1300  47.52435739 -122.29499535 149.53 tie_down turboprops|props Southeast GA Ramp 15
1301 A general_aviation 
1300  47.52440665 -122.29517209 -30.33 tie_down turboprops|props Southeast GA Ramp 14
1301 A general_aviation 
1300  47.52429037 -122.29516630 149.53 tie_down turboprops|props Southeast GA Ramp 13
1301 A general_aviation 
1300  47.52482063 -122.29479611 -120.28 hangar turboprops|props Kenmore Aero Services Hangar
1301 A none 
1300  47.52497080 -122.29491560 -120.28 hangar turboprops|props Southeast GA Hangar 15
1301 A none 
1300  47.52460631 -122.29545837 -30.36 tie_down turboprops|props Southeast GA Ramp 12
1301 A general_aviation 
1300  47.52468206 -122.29526476 -30.36 tie_down turboprops|props Southeast GA Ramp 11
1301 A general_aviation 
1300  47.52486885 -122.29564124 -119.85 tie_down turboprops|props Southeast GA Ramp 10
1301 A general_aviation 
1300  47.52499810 -122.29574856 -119.85 tie_down turboprops|props Southeast GA Ramp 9
1301 A general_aviation 
1300  47.52512386 -122.29585459 -119.85 tie_down turboprops|props Southeast GA Ramp 8
1301 A general_aviation 
1300  47.52525236 -122.29596080 -119.85 tie_down turboprops|props Southeast GA Ramp 7
1301 A general_aviation 
1300  47.52537787 -122.29606701 -119.85 tie_down turboprops|props Southeast GA Ramp 6
1301 A general_aviation 
1300  47.52550189 -122.29617211 -119.85 tie_down turboprops|props Southeast GA Ramp 5
1301 A general_aviation 
1300  47.52562890 -122.29627832 -119.85 tie_down turboprops|props Southeast GA Ramp 4
1301 A general_aviation 
1300  47.52575553 -122.29638417 -119.85 tie_down turboprops|props Southeast GA Ramp 3
1301 A general_aviation 
1300  47.52587992 -122.29648854 -119.85 tie_down turboprops|props Southeast GA Ramp 2
1301 A general_aviation 
1300  47.52598658 -122.29674444 -168.63 tie_down jets|turboprops|props Southeast GA Ramp 1
1301 B general_aviation 
1300  47.52622023 -122.29637145 -30.47 tie_down turboprops|props Clay Lacy Ramp 15
1301 A general_aviation 
1300  47.52628822 -122.29620107 -30.47 tie_down turboprops|props Clay Lacy Ramp 14
1301 A general_aviation 
1300  47.52635670 -122.29603234 -30.47 tie_down turboprops|props Clay Lacy Ramp 13
1301 A general_aviation 
1300  47.52642363 -122.29586331 -30.47 tie_down turboprops|props Clay Lacy Ramp 12
1301 A general_aviation 
1300  47.52661787 -122.29703906 -30.47 tie_down turboprops|props Clay Lacy Ramp 11
1301 A general_aviation 
1300  47.52668511 -122.29687015 -30.47 tie_down turboprops|props Clay Lacy Ramp 10
1301 A general_aviation 
1300  47.52671898 -122.29669681 -30.47 tie_down turboprops|props Clay Lacy Ramp 9
1301 A general_aviation 
1300  47.52678487 -122.29653009 -30.47 tie_down turboprops|props Clay Lacy Ramp 8
1301 A general_aviation 
1300  47.52697297 -122.29729909 -30.11 tie_down turboprops|props Clay Lacy Ramp 7
1301 A general_aviation 
1300  47.52705634 -122.29708400 -30.11 tie_down turboprops|props Clay Lacy Ramp 6
1301 A general_aviation 
1300  47.52713778 -122.29687047 -30.11 tie_down turboprops|props Clay Lacy Ramp 5
1301 A general_aviation 
1300  47.52721921 -122.29666246 -30.11 tie_down turboprops|props Clay Lacy Ramp 4
1301 A general_aviation 
1300  47.52723625 -122.29763821 -209.57 tie_down jets|turboprops|props Clay Lacy Ramp 3
1301 B general_aviation 
1300  47.52735997 -122.29731691 -209.57 tie_down jets|turboprops|props Clay Lacy Ramp 2
1301 B general_aviation 
1300  47.52748100 -122.29700623 -209.57 tie_down jets|turboprops|props Clay Lacy Ramp 1
1301 B general_aviation 
1300  47.52659576 -122.29574726 -119.95 hangar jets|turboprops|props Clay Lacy Hangar 2-2
1301 B none 
1300  47.52704394 -122.29608948 -119.95 hangar jets|turboprops|props Clay Lacy Hangar 2-1
1301 B none 
1300  47.52786195 -122.29642455 -119.13 hangar jets|turboprops|props Clay Lacy Hangar 1
1301 B none 
1300  47.52885088 -122.29677405 -119.23 hangar turboprops|props Kenmore Air Hangar 2
1301 A none 
1300  47.52900403 -122.29689392 -119.23 hangar turboprops|props Kenmore Air Hangar 1
1301 A none 
1300  47.52892052 -122.29721221 150.39 hangar turboprops|props Center GA Hangar 10-4
1301 A none 
1300  47.52886612 -122.29735255 150.39 hangar turboprops|props Center GA Hangar 10-3
1301 A none 
1300  47.52881208 -122.29749288 150.39 hangar turboprops|props Center GA Hangar 10-2
1301 A none 
1300  47.52875695 -122.29763268 150.39 hangar turboprops|props Center GA Hangar 10-1
1301 A none 
1300  47.52962810 -122.29739728 -119.25 hangar turboprops|props Center GA Hangar 9-2
1301 B none 
1300  47.52993148 -122.29763818 -119.25 hangar turboprops|props Center GA Hangar 9-1
1301 B none 
1300  47.53051084 -122.29753252 -119.39 hangar turboprops|props Center GA Hangar 8
1301 B none 
1300  47.53101729 -122.29799676 -120.08 hangar turboprops|props Center GA Hangar 7
1301 B none 
1300  47.53081700 -122.29864237  17.14 tie_down jets|turboprops|props Center GA Ramp 11
1301 B general_aviation 
1300  47.53065414 -122.29851301  60.35 tie_down jets|turboprops|props Center GA Ramp 10
1301 B general_aviation 
1300  47.53115466 -122.29906992 -119.80 hangar jets|turboprops|props Business Air Hangar 5
1301 B none 
1300  47.53161300 -122.29787241 -119.80 hangar jets|turboprops|props Business Air Hangar 4
1301 B none 
1300  47.53198208 -122.29818523 -119.68 hangar jets|turboprops|props Business Air Hangar 3
1301 B none 
1300  47.53230673 -122.29847909 -119.80 hangar jets|turboprops|props Signature Flight Support Hangar 2
