I
1050 Generated by WorldEditor 2.2.0r2

1    335 1 0 KFAT Fresno Yosemite Intl
111  36.77493817 -119.72244518 51
111  36.77435061 -119.72141524
112  36.77435061 -119.72141524  36.77430681 -119.72132775 51
112  36.77440895 -119.72111639  36.77450669 -119.72099827
111  36.77440895 -119.72111639 51
111  36.77475995 -119.72080676
112  36.77475995 -119.72080676  36.77488559 -119.72067692 51
115  36.77481553 -119.72049315
120 Linear Feature 29
112  36.78109041 -119.73203536  36.78118914 -119.73196311 51
112  36.78140700 -119.73206704  36.78149630 -119.73216093
111  36.78140700 -119.73206704 51
115  36.78145366 -119.73212368
120 Linear Feature 28
111  36.78109041 -119.73203536 51
111  36.78113248 -119.73200188
112  36.78113248 -119.73200188  36.78122249 -119.73194067 51
112  36.78133059 -119.73193837  36.78140339 -119.73193317
111  36.78133059 -119.73193837 51
115  36.78148720 -119.73195580
120 Linear Feature 27
112  36.78115858 -119.73160668  36.78125593 -119.73187937 51
111  36.78109041 -119.73203536 51
115  36.78085049 -119.73224656
120 Linear Feature 26
112  36.77945146 -119.72861567  36.77951481 -119.72868352 51 101
111  36.77960426 -119.72869782 57 105
111  36.77965402 -119.72870286
112  36.77965402 -119.72870286  36.77971498 -119.72869961 57 105
115  36.77978555 -119.72865240
120 Linear Feature 25
111  36.77972147 -119.72908874 51 101
112  36.77968958 -119.72885111  36.77970553 -119.72871971
111  36.77968958 -119.72885111
112  36.77968958 -119.72885111  36.77970553 -119.72873685 57 105
111  36.77978555 -119.72865240 57 105
111  36.77997713 -119.72848382 51 105
111  36.78031003 -119.72818848
112  36.78031003 -119.72818848  36.78042519 -119.72807120 51 105
112  36.78036928 -119.72774582  36.78030251 -119.72761997
111  36.78036928 -119.72774582 51 105
115  36.78004082 -119.72716882
120 Linear Feature 24
112  36.78125978 -119.73178399  36.78134756 -119.73190138 51 101
112  36.78148720 -119.73195580  36.78156282 -119.73197897
111  36.78148720 -119.73195580
112  36.78148720 -119.73195580  36.78156365 -119.73197430 57 105
116  36.78177899 -119.73190384  36.78189240 -119.73183177
120 Linear Feature 23
111  36.78162868 -119.73243033 51 101
112  36.78159204 -119.73218317  36.78161256 -119.73204827
111  36.78159204 -119.73218317
112  36.78159204 -119.73218317  36.78162007 -119.73207251 57 105
112  36.78170584 -119.73196992  36.78176793 -119.73190886
111  36.78170584 -119.73196992 57 105
111  36.78177899 -119.73190384 57 105
111  36.78187936 -119.73181704 51 105
111  36.78201635 -119.73169475
112  36.78201635 -119.73169475  36.78217327 -119.73151881 51 105
112  36.78220397 -119.73114686  36.78219817 -119.73100079
111  36.78220397 -119.73114686 51 105
111  36.78219218 -119.73103193
112  36.78219218 -119.73103193  36.78217284 -119.73092149 51 105
112  36.78210592 -119.73078838  36.78206815 -119.73071368
111  36.78210592 -119.73078838 51 105
115  36.78178596 -119.73022766
120 Linear Feature 22
112  36.78275901 -119.73234662  36.78272149 -119.73256986 51 105
111  36.78256594 -119.73271858 51 105
111  36.78245081 -119.73281920 57 105
111  36.78234708 -119.73290925
112  36.78234708 -119.73290925  36.78224890 -119.73298248 57 105
111  36.78211615 -119.73296935 57 105
111  36.78206152 -119.73296003
112  36.78206152 -119.73296003  36.78195594 -119.73293395 51 101
112  36.78182320 -119.73277115  36.78176068 -119.73268161
111  36.78182320 -119.73277115 51 101
111  36.78162868 -119.73243033 51 101
111  36.78145366 -119.73212368 51 101
111  36.78125978 -119.73178399 51 101
111  36.78115858 -119.73160668 51 101
111  36.78101509 -119.73135526 51 101
111  36.78081484 -119.73100441 51 101
111  36.77972147 -119.72908874 51 101
111  36.77945146 -119.72861567 51 101
111  36.77943433 -119.72858566 51 101
111  36.77803743 -119.72613817 51 101
111  36.77796219 -119.72600635 51 101
111  36.77768252 -119.72551634 51 101
111  36.77759584 -119.72536446 51 101
111  36.77630132 -119.72309637 51 101
111  36.77601206 -119.72258956 51 101
111  36.77502647 -119.72086273 51 101
111  36.77481553 -119.72049315 51 101
111  36.77474820 -119.72037518 51 101
111  36.77465213 -119.72020685 51 101
111  36.77413742 -119.71930504 51 101
111  36.77358608 -119.71833906 51 101
111  36.77330240 -119.71784202 51 101
111  36.77251072 -119.71645493 51 101
111  36.77249341 -119.71642460 51 101
111  36.77207161 -119.71568558 51 101
111  36.76966775 -119.71147382
112  36.76966775 -119.71147382  36.76963157 -119.71138696 51 101
111  36.76963783 -119.71128538 51 101
111  36.76964549 -119.71120532 57 105
111  36.76965448 -119.71113868
112  36.76965448 -119.71113868  36.76967958 -119.71102962 57 105
112  36.76981306 -119.71085018  36.76990811 -119.71075407
111  36.76981306 -119.71085018 57 105
111  36.76988076 -119.71079210 51 105
111  36.76998728 -119.71069742 51 105
115  36.77026210 -119.71045320
120 Linear Feature 21
111  36.77038716 -119.71815125 22
111  36.77159896 -119.71708567
112  36.77159896 -119.71708567  36.77171053 -119.71699466 22
112  36.77190258 -119.71715719  36.77197229 -119.71728425
111  36.77190258 -119.71715719 22
111  36.77242516 -119.71807770
112  36.77242516 -119.71807770  36.77261683 -119.71844005 22
112  36.77227400 -119.71923447  36.77197307 -119.71954018
111  36.77227400 -119.71923447 22
111  36.77169345 -119.71974626
112  36.77169345 -119.71974626  36.77164416 -119.71978124 22
111  36.77157313 -119.71980804 22
111  36.77133234 -119.71987451
112  36.77133234 -119.71987451  36.77126907 -119.71989543 22
111  36.77121404 -119.71993563 22
115  36.77050356 -119.72056441
120 Linear Feature 20
111  36.77052343 -119.72059935 20
111  36.77122679 -119.71997780 20
111  36.77126363 -119.71995223
112  36.77126363 -119.71995223  36.77129734 -119.71993420 20
111  36.77132123 -119.71996483 20
111  36.77185952 -119.72090715 20
115  36.77216184 -119.72152548
120 Linear Feature 19
111  36.77038845 -119.71819966 20
111  36.77161648 -119.71712243
112  36.77161648 -119.71712243  36.77170591 -119.71705117 20
112  36.77187280 -119.71717504  36.77194728 -119.71729292
111  36.77187280 -119.71717504 20
111  36.77239275 -119.71809144
112  36.77239275 -119.71809144  36.77259165 -119.71845089 20
112  36.77225589 -119.71919610  36.77198177 -119.71946667
111  36.77225589 -119.71919610 20
111  36.77167893 -119.71970478
112  36.77167893 -119.71970478  36.77163618 -119.71974193 20
111  36.77156599 -119.71976565 20
111  36.77132894 -119.71983075
112  36.77132894 -119.71983075  36.77125498 -119.71985239 20
111  36.77120117 -119.71989377 20
115  36.77048295 -119.72052785
120 Linear Feature 18
111  36.77035096 -119.71813399 20
111  36.77158802 -119.71704594
112  36.77158802 -119.71704594  36.77173071 -119.71693634 20
116  36.77190729 -119.71709069  36.77196763 -119.71716163
120 Linear Feature 18
112  36.77256195 -119.71874490  36.77250339 -119.71900796 20
112  36.77226856 -119.71929094  36.77212812 -119.71942867
111  36.77226856 -119.71929094 20
111  36.77173824 -119.71975891
112  36.77173824 -119.71975891  36.77165987 -119.71982684 20
111  36.77159880 -119.71984402 20
111  36.77143265 -119.71989233
112  36.77143265 -119.71989233  36.77139337 -119.71991300 20
111  36.77141196 -119.71997158 20
111  36.77191488 -119.72085490 20
111  36.77213960 -119.72118706 20
115  36.77227544 -119.72142473
21  36.78296476 -119.72712500 2 125.4800 3.00 11L PAPI-4L
21  36.77147363 -119.71311906 2 305.4700 3.00 29L PAPI-4L
21  36.77123430 -119.70873959 2 305.4800 3.00 29R PAPI-4L
14  36.77340594 -119.72194040 108.27 0 Tower
1300  36.77397609 -119.72187679 -53.98 tie_down turboprops|props GA Ramp 57
1301 A general_aviation 
1300  36.77387196 -119.72197096 -53.98 tie_down turboprops|props GA Ramp 56
1301 A general_aviation 
1300  36.77376716 -119.72206596 -53.98 tie_down turboprops|props GA Ramp 55
1301 A general_aviation 
1300  36.77430115 -119.72217347 125.65 tie_down turboprops|props GA Ramp 54
1301 A general_aviation 
1300  36.77419141 -119.72227181 125.65 tie_down turboprops|props GA Ramp 53
1301 A general_aviation 
1300  36.77408260 -119.72237014 125.65 tie_down turboprops|props GA Ramp 52
1301 A general_aviation 
1300  36.77397313 -119.72246765 125.65 tie_down turboprops|props GA Ramp 51
1301 A general_aviation 
1300  36.77448738 -119.72245914 -53.98 tie_down turboprops|props GA Ramp 50
1301 A general_aviation 
1300  36.77437011 -119.72256474 -53.98 tie_down turboprops|props GA Ramp 49
1301 A general_aviation 
1300  36.77425675 -119.72266544 -53.98 tie_down turboprops|props GA Ramp 48
1301 A general_aviation 
1300  36.77414460 -119.72276628 -53.98 tie_down turboprops|props GA Ramp 47
1301 A general_aviation 
1300  36.77586379 -119.72522707 125.35 tie_down turboprops|props Ross Aviation Ramp 3
1301 A general_aviation 
1300  36.77574524 -119.72533208 125.35 tie_down turboprops|props Ross Aviation Ramp 2
1301 A general_aviation 
1300  36.77562909 -119.72543508 125.35 tie_down turboprops|props Ross Aviation Ramp 1
1301 A general_aviation 
1300  36.77661528 -119.72617477 125.10 tie_down props GA Ramp 46
1301 A general_aviation 
1300  36.77664898 -119.72635185 -54.50 tie_down props GA Ramp 45
1301 A general_aviation 
1300  36.77652428 -119.72625549 125.10 tie_down props GA Ramp 44
1301 A general_aviation 
1300  36.77655912 -119.72643116 -54.50 tie_down props GA Ramp 43
1301 A general_aviation 
1300  36.77643685 -119.72633305 125.10 tie_down props GA Ramp 42
1301 A general_aviation 
1300  36.77646902 -119.72651066 -54.50 tie_down props GA Ramp 41
1301 A general_aviation 
1300  36.77634668 -119.72641303 125.10 tie_down props GA Ramp 40
1301 A general_aviation 
1300  36.77637986 -119.72658935 -54.50 tie_down props GA Ramp 39
1301 A general_aviation 
1300  36.77625796 -119.72649173 125.10 tie_down props GA Ramp 38
1301 A general_aviation 
1300  36.77629052 -119.72666819 -54.50 tie_down props GA Ramp 37
1301 A general_aviation 
1300  36.77614053 -119.72677662 -54.50 tie_down turboprops|props GA Ramp 36
1301 A general_aviation 
1300  36.77598959 -119.72690754 -54.50 tie_down turboprops|props GA Ramp 35
1301 A general_aviation 
1300  36.77588661 -119.72702463 -54.50 tie_down props GA Ramp 34
1301 A general_aviation 
1300  36.77576476 -119.72692819 125.34 tie_down props GA Ramp 33
1301 A general_aviation 
1300  36.77579690 -119.72710380 -54.50 tie_down props GA Ramp 32
1301 A general_aviation 
1300  36.77567397 -119.72700765 125.34 tie_down props GA Ramp 31
1301 A general_aviation 
1300  36.77570756 -119.72718264 -54.50 tie_down props GA Ramp 30
1301 A general_aviation 
1300  36.77558470 -119.72708579 125.34 tie_down props GA Ramp 29
1301 A general_aviation 
1300  36.77561827 -119.72726143 -54.50 tie_down props GA Ramp 28
1301 A general_aviation 
1300  36.77676189 -119.72681376 -54.50 tie_down jets|turboprops|props GA Ramp 27
1301 B general_aviation 
1300  36.77660249 -119.72695177 -54.50 tie_down jets|turboprops|props GA Ramp 26
1301 B general_aviation 
1300  36.77713218 -119.72696285 -54.50 tie_down props GA Ramp 25
1301 A general_aviation 
1300  36.77700994 -119.72686563 125.81 tie_down props GA Ramp 24
1301 A general_aviation 
1300  36.77704391 -119.72704122 -54.50 tie_down props GA Ramp 23
1301 A general_aviation 
1300  36.77691988 -119.72694563 125.81 tie_down props GA Ramp 22
1301 A general_aviation 
1300  36.77695365 -119.72712135 -54.50 tie_down props GA Ramp 21
1301 A general_aviation 
1300  36.77683134 -119.72702428 125.81 tie_down props GA Ramp 20
1301 A general_aviation 
1300  36.77686523 -119.72719985 -54.50 tie_down props GA Ramp 19
1301 A general_aviation 
1300  36.77674189 -119.72710375 125.81 tie_down props GA Ramp 18
1301 A general_aviation 
1300  36.77677538 -119.72727962 -54.50 tie_down props GA Ramp 17
1301 A general_aviation 
1300  36.77665001 -119.72718536 125.30 tie_down props GA Ramp 16
1301 A general_aviation 
1300  36.77718808 -119.72735654 -54.50 tie_down props GA Ramp 15
1301 A general_aviation 
1300  36.77708549 -119.72731733 125.30 tie_down props GA Ramp 14
1301 A general_aviation 
1300  36.77708061 -119.72745155 -54.50 tie_down props GA Ramp 13
1301 A general_aviation 
1300  36.77697896 -119.72741270 125.30 tie_down props GA Ramp 12
1301 A general_aviation 
1300  36.77697514 -119.72754656 -54.50 tie_down props GA Ramp 11
1301 A general_aviation 
1300  36.77687216 -119.72750785 125.30 tie_down props GA Ramp 10
1301 A general_aviation 
1300  36.77686834 -119.72764073 -54.50 tie_down props GA Ramp 9
1301 A general_aviation 
1300  36.77741513 -119.72773610 -54.50 tie_down turboprops|props GA Ramp 8
1301 A general_aviation 
1300  36.77730966 -119.72783111 -54.50 tie_down turboprops|props GA Ramp 7
1301 A general_aviation 
1300  36.77720486 -119.72792444 -54.50 tie_down turboprops|props GA Ramp 6
1301 A general_aviation 
1300  36.77710017 -119.72801772 -54.50 tie_down turboprops|props GA Ramp 5
1301 A general_aviation 
1300  36.77754875 -119.72820857 -53.60 tie_down turboprops|props GA Ramp 4
1301 A general_aviation 
1300  36.77744473 -119.72830441 -53.60 tie_down turboprops|props GA Ramp 3
1301 A general_aviation 
1300  36.77734016 -119.72840164 -53.60 tie_down turboprops|props GA Ramp 2
1301 A general_aviation 
1300  36.77824109 -119.72946035 -54.49 tie_down jets|turboprops|props GA Ramp 1
1301 B general_aviation 
1300  36.77386268 -119.72294019 -54.83 hangar jets|turboprops|props APR Aviation Hangar
1301 B none 
1300  36.77367664 -119.72319807 -144.59 hangar props GA Hangar 22-3
1301 A none 
1300  36.77360294 -119.72306699 -144.59 hangar props GA Hangar 22-2
1301 A none 
1300  36.77352831 -119.72293672 -144.59 hangar props GA Hangar 22-1
1301 A none 
1300  36.77351196 -119.72330692  35.82 hangar props GA Hangar 21-6
1301 A none 
1300  36.77345770 -119.72329408 -144.27 hangar props GA Hangar 21-5
1301 A none 
1300  36.77341137 -119.72313331  35.82 hangar props GA Hangar 21-4
1301 A none 
1300  36.77335303 -119.72311163 -144.27 hangar props GA Hangar 21-3
1301 A none 
1300  36.77330995 -119.72295541  35.82 hangar props GA Hangar 21-2
1301 A none 
1300  36.77324921 -119.72293058 -144.27 hangar props GA Hangar 21-1
1301 A none 
1300  36.77330891 -119.72343439  35.47 hangar props GA Hangar 20-4
1301 A none 
1300  36.77323921 -119.72331169  35.47 hangar props GA Hangar 20-3
1301 A none 
1300  36.77317014 -119.72318819  35.47 hangar props GA Hangar 20-2
1301 A none 
1300  36.77310189 -119.72306749  35.47 hangar props GA Hangar 20-1
1301 A none 
1300  36.77358709 -119.72393643 124.89 hangar props GA Hangar 19-11
1301 A none 
1300  36.77367788 -119.72391869 -54.81 hangar props GA Hangar 19-10
1301 A none 
1300  36.77372199 -119.72381919 124.89 hangar props GA Hangar 19-9
1301 A none 
1300  36.77381314 -119.72380017 -54.81 hangar props GA Hangar 19-8
1301 A none 
1300  36.77385817 -119.72369975 124.89 hangar props GA Hangar 19-7
1301 A none 
1300  36.77394724 -119.72368077 -54.81 hangar props GA Hangar 19-6
1301 A none 
1300  36.77399108 -119.72358204 124.89 hangar props GA Hangar 19-5
1301 A none 
1300  36.77408378 -119.72356046 -54.81 hangar props GA Hangar 19-4
1301 A none 
1300  36.77412825 -119.72346087 124.89 hangar props GA Hangar 19-3
1301 A none 
1300  36.77421770 -119.72344319 -54.81 hangar props GA Hangar 19-2
1301 A none 
1300  36.77426253 -119.72334256 124.89 hangar props GA Hangar 19-1
1301 A none 
1300  36.77371559 -119.72416891 124.89 hangar props GA Hangar 18-11
1301 A none 
1300  36.77380644 -119.72415120 -54.81 hangar props GA Hangar 18-10
1301 A none 
1300  36.77385058 -119.72405189 124.89 hangar props GA Hangar 18-9
1301 A none 
1300  36.77394180 -119.72403291 -54.81 hangar props GA Hangar 18-8
1301 A none 
1300  36.77398685 -119.72393268 124.89 hangar props GA Hangar 18-7
1301 A none 
1300  36.77407599 -119.72391374 -54.81 hangar props GA Hangar 18-6
1301 A none 
1300  36.77411985 -119.72381521 124.89 hangar props GA Hangar 18-5
1301 A none 
1300  36.77421262 -119.72379367 -54.81 hangar props GA Hangar 18-4
1301 A none 
1300  36.77425712 -119.72369427 124.89 hangar props GA Hangar 18-3
1301 A none 
1300  36.77434663 -119.72367663 -54.81 hangar props GA Hangar 18-2
1301 A none 
1300  36.77439149 -119.72357619 124.89 hangar props GA Hangar 18-1
1301 A none 
1300  36.77395417 -119.72448481 125.28 hangar props GA Hangar 17-4
1301 A none 
1300  36.77406856 -119.72445759 -54.25 hangar props GA Hangar 17-3
1301 A none 
1300  36.77412272 -119.72433689 125.28 hangar props GA Hangar 17-2
1301 A none 
1300  36.77423198 -119.72431416 -54.25 hangar props GA Hangar 17-1
1301 A none 
1300  36.77446111 -119.72394668 124.72 hangar turboprops|props GA Hangar 16
1301 A none 
1300  36.77414058 -119.72486438 -54.82 hangar props GA Hangar 15-8
1301 A none 
1300  36.77420879 -119.72472796 125.20 hangar props GA Hangar 15-7
1301 A none 
1300  36.77432834 -119.72469958 -54.82 hangar props GA Hangar 15-6
1301 A none 
1300  36.77438902 -119.72456879 125.20 hangar props GA Hangar 15-5
