I
1050 Generated by WorldEditor 2.0.0r4

1   4292 1 0 KCVS Cannon AFB
115  34.38796275 -103.33154113
120 Linear Feature 122
111  34.38810773 -103.33191132 19
115  34.38815359 -103.33195868
120 Linear Feature 122
111  34.38816655 -103.33176058 19
115  34.38821809 -103.33177696
120 Linear Feature 122
111  34.38817872 -103.33168029 19
115  34.38822884 -103.33168119
120 Linear Feature 122
111  34.38817804 -103.33159508 19
115  34.38823100 -103.33158738
120 Linear Feature 122
111  34.38816655 -103.33151643 19
115  34.38821809 -103.33150013
120 Linear Feature 122
111  34.38814559 -103.33143778 19
115  34.38819429 -103.33141287
120 Linear Feature 122
111  34.38811720 -103.33136650 19
115  34.38816021 -103.33132955
120 Linear Feature 122
111  34.38789443 -103.33152636 19
115  34.38793176 -103.33148253
120 Linear Feature 122
111  34.38770064 -103.33129264 19
115  34.38773798 -103.33124881
120 Linear Feature 122
111  34.38750872 -103.33106118 19
115  34.38754606 -103.33101735
120 Linear Feature 122
111  34.38757562 -103.33070754 19
115  34.38761295 -103.33066371
120 Linear Feature 122
111  34.38731541 -103.33082803 19
115  34.38735275 -103.33078420
120 Linear Feature 122
111  34.38737964 -103.33047185 19
115  34.38741697 -103.33042802
120 Linear Feature 122
111  34.38712024 -103.33059264 19
115  34.38715758 -103.33054881
120 Linear Feature 122
111  34.38705767 -103.33051717 19
115  34.38709501 -103.33047334
120 Linear Feature 122
111  34.38605588 -103.33050539 19
115  34.38609322 -103.33046156
120 Linear Feature 122
111  34.38600450 -103.33044361 19
115  34.38604184 -103.33039978
120 Linear Feature 122
111  34.38581339 -103.33021381 19
115  34.38585072 -103.33016998
120 Linear Feature 122
111  34.38562090 -103.32998235 19
115  34.38565824 -103.32993852
120 Linear Feature 122
111  34.38542743 -103.32974971 19
115  34.38546477 -103.32970588
120 Linear Feature 122
111  34.38523396 -103.32951708 19
115  34.38527130 -103.32947325
120 Linear Feature 122
111  34.38503991 -103.32928375 19
115  34.38507725 -103.32923992
120 Linear Feature 122
111  34.38484529 -103.32904972 19
115  34.38488262 -103.32900589
120 Linear Feature 122
111  34.38465396 -103.32881966 19
115  34.38469129 -103.32877583
120 Linear Feature 122
111  34.38446129 -103.32858798 19
115  34.38449862 -103.32854415
120 Linear Feature 122
111  34.38426684 -103.32835418 19
115  34.38430418 -103.32831035
120 Linear Feature 122
111  34.38421834 -103.32829585 19
115  34.38425567 -103.32825202
120 Linear Feature 122
111  34.38417835 -103.32824958 19
115  34.38420149 -103.32819715
120 Linear Feature 122
111  34.38412298 -103.32823221 19
115  34.38413050 -103.32816601
120 Linear Feature 122
111  34.38404841 -103.32823704 19
115  34.38403179 -103.32817257
120 Linear Feature 122
111  34.38400237 -103.32825531 19
115  34.38397297 -103.32820288
120 Linear Feature 122
111  34.38395592 -103.32831839 19
115  34.38391659 -103.32827112
120 Linear Feature 122
111  34.38376891 -103.32810193 19
115  34.38372957 -103.32805466
120 Linear Feature 122
111  34.38376126 -103.32855400 19
115  34.38372192 -103.32850673
120 Linear Feature 122
111  34.38357545 -103.32833537 19
115  34.38353611 -103.32828810
120 Linear Feature 122
111  34.38357360 -103.32878113 19
115  34.38353426 -103.32873386
120 Linear Feature 122
111  34.38338845 -103.32856101 19
115  34.38334912 -103.32851374
120 Linear Feature 122
111  34.38319539 -103.32879397 19
115  34.38315605 -103.32874670
120 Linear Feature 122
111  34.38300311 -103.32902598 19
115  34.38296378 -103.32897871
120 Linear Feature 122
111  34.38338109 -103.32901412 19
115  34.38334176 -103.32896685
120 Linear Feature 122
111  34.38318956 -103.32924594 19
115  34.38315023 -103.32919867
120 Linear Feature 122
111  34.38313421 -103.32931293 19
115  34.38309488 -103.32926566
120 Linear Feature 122
111  34.38295492 -103.32908412 19
115  34.38291559 -103.32903685
120 Linear Feature 122
111  34.37895837 -103.33381895 19
115  34.37895025 -103.33375476
120 Linear Feature 122
111  34.37900885 -103.33382612 19
115  34.37901224 -103.33375694
120 Linear Feature 122
111  34.37909964 -103.33382857 19
115  34.37909810 -103.33375940
120 Linear Feature 122
111  34.37916774 -103.33382102 19
115  34.37915963 -103.33375285
120 Linear Feature 122
111  34.37925124 -103.33380200 19
115  34.37923738 -103.33373482
120 Linear Feature 122
111  34.37932281 -103.33377300 19
115  34.37930402 -103.33370881
120 Linear Feature 122
111  34.37939347 -103.33374214 19
115  34.37937057 -103.33367994
120 Linear Feature 122
111  34.37946263 -103.33369702 19
115  34.37943480 -103.33363980
120 Linear Feature 122
111  34.37952556 -103.33364717 19
115  34.37949362 -103.33359392
120 Linear Feature 122
111  34.37958796 -103.33358994 19
115  34.37955109 -103.33354068
120 Linear Feature 122
111  34.37963832 -103.33353010 19
115  34.37959899 -103.33348283
120 Linear Feature 122
111  34.37968398 -103.33347495 19
115  34.37964465 -103.33342768
120 Linear Feature 122
111  34.37988143 -103.33323650 19
115  34.37984210 -103.33318924
120 Linear Feature 122
111  34.38007515 -103.33300255 19
115  34.38003582 -103.33295528
120 Linear Feature 122
111  34.38026949 -103.33276785 19
115  34.38023015 -103.33272058
120 Linear Feature 122
111  34.38046419 -103.33253272 19
115  34.38042486 -103.33248545
120 Linear Feature 122
111  34.38065871 -103.33229780 19
115  34.38061937 -103.33225053
120 Linear Feature 122
111  34.38085264 -103.33206359 19
115  34.38081331 -103.33201632
120 Linear Feature 122
111  34.38104716 -103.33182867 19
115  34.38100783 -103.33178140
120 Linear Feature 122
111  34.38124110 -103.33159445 19
115  34.38120177 -103.33154718
120 Linear Feature 122
111  34.38143483 -103.33136049 19
115  34.38139550 -103.33131322
120 Linear Feature 122
111  34.38162877 -103.33112628 19
115  34.38158944 -103.33107901
120 Linear Feature 122
111  34.38182570 -103.33088844 19
115  34.38178637 -103.33084117
120 Linear Feature 122
111  34.38201830 -103.33065585 19
115  34.38197897 -103.33060858
120 Linear Feature 122
111  34.38221124 -103.33042284 19
115  34.38217190 -103.33037557
120 Linear Feature 122
111  34.38305944 -103.32995738 19
115  34.38310234 -103.32991320
120 Linear Feature 122
111  34.38302388 -103.32990025 19
115  34.38307225 -103.32986437
120 Linear Feature 122
111  34.38298997 -103.32981708 19
115  34.38304177 -103.32979364
120 Linear Feature 122
111  34.38296764 -103.32973992 19
115  34.38302218 -103.32972395
120 Linear Feature 122
111  34.38295524 -103.32966036 19
115  34.38301114 -103.32965601
120 Linear Feature 122
111  34.38295905 -103.32958573 19
115  34.38301359 -103.32959797
120 Linear Feature 122
111  34.38298055 -103.32948099 19
115  34.38303167 -103.32950152
120 Linear Feature 122
111  34.38301313 -103.32939019 19
115  34.38306287 -103.32942317
120 Linear Feature 122
111  34.38305067 -103.32931916 19
115  34.38308741 -103.32936874
120 Linear Feature 122
111  34.38285713 -103.32910149 19
115  34.38288907 -103.32915770
120 Linear Feature 122
111  34.38280526 -103.32914143 19
115  34.38283036 -103.32920179
120 Linear Feature 122
111  34.38274843 -103.32916717 19
115  34.38276667 -103.32923085
120 Linear Feature 122
111  34.38268854 -103.32918023 19
115  34.38269721 -103.32924889
120 Linear Feature 122
111  34.38263225 -103.32918407 19
115  34.38263270 -103.32925190
120 Linear Feature 122
111  34.38257197 -103.32917505 19
115  34.38256488 -103.32924288
120 Linear Feature 122
111  34.38251813 -103.32915532 19
115  34.38249872 -103.32921983
120 Linear Feature 122
111  34.38246101 -103.32912222 19
115  34.38243339 -103.32918175
120 Linear Feature 122
111  34.38241604 -103.32908943 19
115  34.38238294 -103.32914066
120 Linear Feature 122
111  34.38236158 -103.32902942 19
115  34.38232848 -103.32907401
120 Linear Feature 122
111  34.38204467 -103.32943227 19
115  34.38201020 -103.32947687
120 Linear Feature 122
111  34.38209437 -103.32949105 19
115  34.38205161 -103.32953422
120 Linear Feature 122
111  34.38212910 -103.32955118 19
115  34.38207881 -103.32958356
120 Linear Feature 122
111  34.38216466 -103.32965039 19
115  34.38211232 -103.32967115
120 Linear Feature 122
111  34.38218120 -103.32972955 19
115  34.38212612 -103.32973870
120 Linear Feature 122
111  34.38218699 -103.32981373 19
115  34.38213123 -103.32981375
120 Linear Feature 122
111  34.38218203 -103.32989289 19
115  34.38212489 -103.32988628
120 Linear Feature 122
111  34.38216797 -103.32996404 19
115  34.38211220 -103.32994498
120 Linear Feature 122
111  34.38213324 -103.33005523 19
115  34.38208226 -103.33002455
120 Linear Feature 122
111  34.38207948 -103.33014542 19
115  34.38204015 -103.33009815
120 Linear Feature 122
111  34.38271527 -103.33033827 19
115  34.38274440 -103.33028270
120 Linear Feature 122
111  34.38265800 -103.33029598 19
115  34.38267824 -103.33023460
120 Linear Feature 122
111  34.38259552 -103.33027024 19
115  34.38260960 -103.33020554
120 Linear Feature 122
111  34.38255067 -103.33025621 19
115  34.38255584 -103.33019151
120 Linear Feature 122
111  34.38248032 -103.33025534 19
115  34.38247728 -103.33018650
120 Linear Feature 122
111  34.38242018 -103.33026388 19
115  34.38241029 -103.33019753
120 Linear Feature 122
111  34.38236209 -103.33028844 19
115  34.38234330 -103.33022458
120 Linear Feature 122
111  34.38232040 -103.33031436 19
115  34.38229202 -103.33025465
120 Linear Feature 122
111  34.38226106 -103.33036605 19
115  34.38222173 -103.33031878
120 Linear Feature 122
111  34.38202947 -103.33020272 19
115  34.38199013 -103.33015545
120 Linear Feature 122
111  34.38183545 -103.33043688 19
115  34.38179612 -103.33038961
120 Linear Feature 122
111  34.38164223 -103.33067008 19
115  34.38160290 -103.33062282
120 Linear Feature 122
111  34.38144773 -103.33090484 19
115  34.38140840 -103.33085757
120 Linear Feature 122
111  34.38125140 -103.33114061 19
115  34.38121207 -103.33109335
120 Linear Feature 122
111  34.38105785 -103.33137435 19
115  34.38101852 -103.33132708
120 Linear Feature 122
111  34.38086295 -103.33160970 19
115  34.38082362 -103.33156243
120 Linear Feature 122
111  34.38066958 -103.33184320 19
115  34.38063025 -103.33179594
120 Linear Feature 122
111  34.38047545 -103.33207763 19
115  34.38043612 -103.33203036
120 Linear Feature 122
111  34.38028110 -103.33231232 19
115  34.38024177 -103.33226505
120 Linear Feature 122
111  34.38008639 -103.33254745 19
115  34.38004706 -103.33250018
120 Linear Feature 122
111  34.37989147 -103.33278283 19
115  34.37985214 -103.33273556
120 Linear Feature 122
111  34.37969831 -103.33301608 19
115  34.37965898 -103.33296881
120 Linear Feature 122
111  34.37945812 -103.33330613 19
115  34.37941878 -103.33325886
120 Linear Feature 122
111  34.37942128 -103.33335062 19
115  34.37938385 -103.33330162
120 Linear Feature 122
111  34.37936922 -103.33340223 19
115  34.37933889 -103.33334979
120 Linear Feature 122
111  34.37930972 -103.33344564 19
115  34.37928223 -103.33338632
120 Linear Feature 122
111  34.37924617 -103.33348005 19
115  34.37922578 -103.33341557
120 Linear Feature 122
111  34.37917991 -103.33350381 19
115  34.37916662 -103.33343589
120 Linear Feature 122
111  34.37911230 -103.33351773 19
115  34.37910753 -103.33344981
120 Linear Feature 122
111  34.37903996 -103.33351773 19
115  34.37904228 -103.33344809
120 Linear Feature 122
111  34.37897303 -103.33351036 19
115  34.37897961 -103.33344072
120 Linear Feature 122
111  34.37890068 -103.33348824 19
115  34.37891721 -103.33342032
120 Linear Feature 122
111  34.37883348 -103.33345196 19
115  34.37885426 -103.33339608
120 Linear Feature 122
111  34.37858218 -103.33331628 19
115  34.37860296 -103.33326040
120 Linear Feature 122
111  34.37833088 -103.33318060 19
115  34.37835166 -103.33312472
120 Linear Feature 122
111  34.37808229 -103.33304639 19
115  34.37810307 -103.33299051
120 Linear Feature 122
111  34.37789898 -103.33294742 19
115  34.37791976 -103.33289154
120 Linear Feature 122
111  34.37741428 -103.33287797 19
115  34.37737685 -103.33287714
120 Linear Feature 122
111  34.37739276 -103.33273196 19
115  34.37733752 -103.33276349
120 Linear Feature 122
111  34.37718400 -103.33247222 19
115  34.37714383 -103.33251702
120 Linear Feature 122
111  34.37706713 -103.33233144 19
115  34.37701806 -103.33238537
120 Linear Feature 121
111  34.37755605 -103.33208071 19
115  34.37754371 -103.33206723
120 Linear Feature 121
111  34.37743637 -103.33216201 19
115  34.37743259 -103.33213931
120 Linear Feature 121
111  34.37730181 -103.33216053 19
115  34.37731134 -103.33213956
120 Linear Feature 121
111  34.37720495 -103.33204346 19
115  34.37725918 -103.33201673
120 Linear Feature 121
111  34.37719179 -103.33188254 19
115  34.37724982 -103.33189442
120 Linear Feature 121
111  34.37723755 -103.33172203 19
115  34.37728512 -103.33176156
120 Linear Feature 87
111  34.38791149 -103.32973836 19
111  34.38784771 -103.32981356 19
111  34.38740171 -103.32928163 19
115  34.38746581 -103.32920880
120 Linear Feature 21
111  34.39786301 -103.31329695 60
115  34.39779904 -103.31336343
120 Linear Feature 21
111  34.39786649 -103.31161830 60
115  34.39780998 -103.31169407
120 Linear Feature 21
111  34.39785882 -103.31337121 60
115  34.39780516 -103.31329387
120 Linear Feature 21
111  34.39787009 -103.31169261 60
115  34.39780878 -103.31162413
120 Linear Feature 4
111  34.37592487 -103.31242290 80 106
115  34.37674122 -103.31144281
120 Linear Feature 3
111  34.37506316 -103.31545513 30
111  34.37884261 -103.32000517 30
111  34.38111495 -103.31727494 30
115  34.37685080 -103.31212774
120 Linear Feature 2
111  34.38991941 -103.32333619 30
111  34.38898587 -103.32220505 30
111  34.39571244 -103.31408690 30
113  34.39665424 -103.31522421 30
120 Linear Feature 1
111  34.38523519 -103.32898979 30
111  34.38430441 -103.32786679 30
111  34.38807938 -103.32331454 30
113  34.38900998 -103.32443590 30
21  34.37878799 -103.33023348 2 44.8800 3.00 04  PAPI-4L
21  34.38511657 -103.33196356 2 135.1400 3.00 13  PAPI-4L
21  34.39431992 -103.30987574 2 224.8900 3.00 22  PAPI-4L
21  34.37149247 -103.31714629 2 315.1500 3.00 31  PAPI-4L
14  34.38874539 -103.32692249 183.73 0 Tower Viewpoint 
1300  34.38807422 -103.33088451 224.20 tie_down jets|turboprops Runup
1301 D military 
1300  34.39656386 -103.31425737 135.33 tie_down jets|turboprops|props|helos North Ramp Hotpit 2
1301 C military 
1300  34.39628001 -103.31391656 135.37 tie_down jets|turboprops|props|helos North Ramp Hotpit 1
1301 C military 
1300  34.39604286 -103.31553185 225.26 tie_down helos North Ramp A1 20th SOS
1301 D military 
1300  34.39568575 -103.31510273 225.26 tie_down helos North Ramp A2  20th SOS
1301 D military 
1300  34.39558554 -103.31609096 225.26 tie_down helos North Ramp B1 20th SOS
1301 D military 
1300  34.39522843 -103.31566183 225.26 tie_down helos North Ramp B2 20th SOS
1301 D military 
1300  34.39512812 -103.31665018 225.26 tie_down helos North Ramp C1 20th SOS
1301 D military 
1300  34.39477101 -103.31622106 225.26 tie_down helos North Ramp C2 20th SOS
1301 D military 
1300  34.39411388 -103.31773710 225.26 tie_down jets|turboprops North Ramp D1
