A
1050 Generated by WorldEditor 2.0.0r4

1      8 1 0 KOAK Metro Oakland Intl
1300  37.72942898 -122.21278871 -55.04 tie_down jets|turboprops|props Signature Ramp 7
1301 B general_aviation 
1300  37.72955925 -122.21267014 -55.04 tie_down jets|turboprops|props Signature Ramp 6
1301 B general_aviation 
1300  37.72969558 -122.21255012 -55.04 tie_down jets|turboprops|props Signature Ramp 5
1301 B general_aviation 
1300  37.72982975 -122.21242973 -55.04 tie_down jets|turboprops|props Signature Ramp 4
1301 B general_aviation 
1300  37.72996565 -122.21231701 -55.04 tie_down jets|turboprops|props Signature Ramp 3
1301 B general_aviation 
1300  37.73009895 -122.21219771 -55.04 tie_down jets|turboprops|props Signature Ramp 2
1301 B general_aviation 
1300  37.73024078 -122.21209174 -55.04 tie_down jets|turboprops|props Signature Ramp 1
1301 B general_aviation 
1300  37.73066771 -122.21162209 -55.53 hangar jets|turboprops|props Signature Hangar 4
1301 C none 
1300  37.73023557 -122.21082424 124.79 hangar jets|turboprops|props Signature Hangar 3
1301 C none 
1300  37.72991258 -122.21026084 -55.22 hangar jets|turboprops|props Signature Hangar 2
1301 C none 
1300  37.72890228 -122.20843462 124.95 hangar jets|turboprops|props Signature Hangar 1
1301 C none 
1300  37.74043424 -122.22056069 147.14 hangar props East GA Hangar 110
1301 A none 
1300  37.74036620 -122.22069127 147.14 hangar props East GA Hangar 109
1301 A none 
1300  37.74029896 -122.22081983 147.14 hangar props East GA Hangar 108
1301 A none 
1300  37.74016608 -122.22107896 147.14 hangar props East GA Hangar 107
1301 A none 
1300  37.74010138 -122.22120802 147.14 hangar props East GA Hangar 106
1301 A none 
1300  37.73980581 -122.22123428 -32.27 hangar props East GA Hangar 105
1301 A none 
1300  37.73987282 -122.22110589 -32.27 hangar props East GA Hangar 104
1301 A none 
1300  37.73993845 -122.22098053 -32.27 hangar props East GA Hangar 103
1301 A none 
1300  37.74000464 -122.22085333 -32.27 hangar props East GA Hangar 102
1301 A none 
1300  37.74007093 -122.22072680 -32.27 hangar props East GA Hangar 101
1301 A none 
1300  37.74013862 -122.22059625 -32.27 hangar props East GA Hangar 100
1301 A none 
1300  37.74020565 -122.22046404 -32.27 hangar props East GA Hangar 99
1301 A none 
1300  37.74015162 -122.22032903 146.67 hangar props East GA Hangar 98
1301 A none 
1300  37.74008558 -122.22045640 146.67 hangar props East GA Hangar 97
1301 A none 
1300  37.74001728 -122.22058708 146.67 hangar props East GA Hangar 96
1301 A none 
1300  37.73994950 -122.22071537 146.67 hangar props East GA Hangar 95
1301 A none 
1300  37.73988479 -122.22084190 146.67 hangar props East GA Hangar 94
1301 A none 
1300  37.73981942 -122.22096590 146.67 hangar props East GA Hangar 93
1301 A none 
1300  37.73975404 -122.22109075 146.67 hangar props East GA Hangar 92
1301 A none 
1300  37.73968667 -122.22121981 146.67 hangar props East GA Hangar 91
1301 A none 
1300  37.73952657 -122.22100302 -32.99 hangar props East GA Hangar 90
1301 A none 
1300  37.73959261 -122.22087396 -32.99 hangar props East GA Hangar 89
1301 A none 
1300  37.73965932 -122.22074658 -32.99 hangar props East GA Hangar 88
1301 A none 
1300  37.73972670 -122.22061837 -32.99 hangar props East GA Hangar 87
1301 A none 
1300  37.73979340 -122.22049099 -32.99 hangar props East GA Hangar 86
1301 A none 
1300  37.73986011 -122.22036361 -32.99 hangar props East GA Hangar 85
1301 A none 
1300  37.73992615 -122.22024215 -32.99 hangar props East GA Hangar 84
1301 A none 
1300  37.73999219 -122.22011646 -33.00 hangar props East GA Hangar 83
1301 A none 
1300  37.74006090 -122.21998824 -31.99 hangar props East GA Hangar 82
1301 A none 
1300  37.73993616 -122.21998149 147.62 hangar props East GA Hangar 81
1301 A none 
1300  37.73986945 -122.22010802 145.64 hangar props East GA Hangar 80
1301 A none 
1300  37.73973770 -122.22035827 144.64 hangar props East GA Hangar 79
1301 A none 
1300  37.73967155 -122.22048340 145.97 hangar props East GA Hangar 78
1301 A none 
1300  37.73960429 -122.22060993 146.42 hangar props East GA Hangar 77
1301 A none 
1300  37.73953813 -122.22073927 147.62 hangar props East GA Hangar 76
1301 A none 
1300  37.73947365 -122.22086299 146.95 hangar props East GA Hangar 75
1301 A none 
1300  37.73940861 -122.22099163 147.71 hangar props East GA Hangar 74
1301 A none 
1300  37.73705627 -122.21789695 -33.04 hangar jets|turboprops|props East GA Hangar 73
1301 D none 
1300  37.73645222 -122.21739811 146.58 hangar jets|turboprops|props East GA Hangar 72
1301 D none 
1300  37.73549274 -122.21711266 -32.03 hangar jets|turboprops|props East GA Hangar 71
1301 C none 
1300  37.73573354 -122.21664052 -32.03 hangar jets|turboprops|props East GA Hangar 70
1301 C none 
1300  37.73526671 -122.21627044 147.32 hangar jets|turboprops|props East GA Hangar 69
1301 C none 
1300  37.73502251 -122.21673461 147.32 hangar jets|turboprops|props East GA Hangar 68
1301 C none 
1300  37.73426019 -122.21610053 -32.98 hangar jets|turboprops|props East GA Hangar 67
1301 C none 
1300  37.73450994 -122.21562538 -32.98 hangar jets|turboprops|props East GA Hangar 66
1301 C none 
1300  37.73405945 -122.21525843 146.97 hangar jets|turboprops|props East GA Hangar 65
1301 C none 
1300  37.73381525 -122.21573521 146.89 hangar jets|turboprops|props East GA Hangar 64
1301 C none 
1300  37.73349329 -122.21461794 -122.99 hangar props East GA Hangar 63
1301 A none 
1300  37.73339154 -122.21529551 -32.64 hangar props East GA Hangar 62
1301 A none 
1300  37.73333033 -122.21541560 -32.64 hangar props East GA Hangar 61
1301 A none 
1300  37.73326596 -122.21554102 -32.64 hangar props East GA Hangar 60
1301 A none 
1300  37.73320317 -122.21566645 -32.64 hangar props East GA Hangar 59
1301 A none 
1300  37.73313563 -122.21579121 -32.64 hangar props East GA Hangar 58
1301 A none 
1300  37.73307548 -122.21591463 -32.64 hangar props East GA Hangar 57
1301 A none 
1300  37.73301322 -122.21603605 -32.64 hangar props East GA Hangar 56
1301 A none 
1300  37.73288765 -122.21602404 148.17 hangar props East GA Hangar 55
1301 A none 
1300  37.73294970 -122.21589915 146.60 hangar props East GA Hangar 54
1301 A none 
1300  37.73301307 -122.21577802 147.48 hangar props East GA Hangar 53
1301 A none 
1300  37.73308000 -122.21565337 146.54 hangar props East GA Hangar 52
1301 A none 
1300  37.73314572 -122.21553104 146.67 hangar props East GA Hangar 51
1301 A none 
1300  37.73321030 -122.21540903 147.50 hangar props East GA Hangar 50
1301 A none 
1300  37.73327193 -122.21528374 147.94 hangar props East GA Hangar 49
1301 A none 
1300  37.73336758 -122.21510353 147.95 hangar props East GA Hangar 48
1301 A none 
1300  37.73319587 -122.21490083 -33.05 hangar props East GA Hangar 47
1301 A none 
1300  37.73313361 -122.21503092 -33.05 hangar props East GA Hangar 46
1301 A none 
1300  37.73306765 -122.21515434 -33.05 hangar props East GA Hangar 45
1301 A none 
1300  37.73300381 -122.21527910 -33.05 hangar props East GA Hangar 44
1301 A none 
1300  37.73293627 -122.21540586 -33.05 hangar props East GA Hangar 43
1301 A none 
1300  37.73287401 -122.21552928 -33.05 hangar props East GA Hangar 42
1301 A none 
1300  37.73280964 -122.21565137 -33.05 hangar props East GA Hangar 41
1301 A none 
1300  37.73274580 -122.21577546 -33.05 hangar props East GA Hangar 40
1301 A none 
1300  37.73268459 -122.21590155 -33.05 hangar props East GA Hangar 39
1301 A none 
1300  37.73255683 -122.21590475 147.78 hangar props East GA Hangar 38
1301 A none 
1300  37.73262542 -122.21576398 147.78 hangar props East GA Hangar 37
1301 A none 
1300  37.73268715 -122.21563922 147.78 hangar props East GA Hangar 36
1301 A none 
1300  37.73275258 -122.21551646 147.78 hangar props East GA Hangar 35
1301 A none 
1300  37.73281695 -122.21539171 147.78 hangar props East GA Hangar 34
1301 A none 
1300  37.73287921 -122.21526895 147.78 hangar props East GA Hangar 33
1301 A none 
1300  37.73294622 -122.21514219 147.78 hangar props East GA Hangar 32
1301 A none 
1300  37.73301006 -122.21501810 147.78 hangar props East GA Hangar 31
1301 A none 
1300  37.73307232 -122.21489268 147.78 hangar props East GA Hangar 30
1301 A none 
1300  37.73287026 -122.21473818 -32.01 hangar props East GA Hangar 29
1301 A none 
1300  37.73279639 -122.21488429 -32.01 hangar props East GA Hangar 28
1301 A none 
1300  37.73272410 -122.21503373 -32.01 hangar props East GA Hangar 27
1301 A none 
1300  37.73264812 -122.21517850 -32.01 hangar props East GA Hangar 26
1301 A none 
1300  37.73257742 -122.21532194 -32.01 hangar props East GA Hangar 25
1301 A none 
1300  37.73249775 -122.21545803 -32.01 hangar props East GA Hangar 24
1301 A none 
1300  37.73242916 -122.21559613 -32.01 hangar props East GA Hangar 23
1301 A none 
1300  37.73236373 -122.21572356 -32.01 hangar props East GA Hangar 22
1301 A none 
1300  37.73230569 -122.21584832 -32.01 hangar props East GA Hangar 21
1301 A none 
1300  37.73224339 -122.21570998 147.23 hangar props East GA Hangar 20
1301 A none 
1300  37.73230290 -122.21558749 147.23 hangar props East GA Hangar 19
1301 A none 
1300  37.73237192 -122.21545620 147.23 hangar props East GA Hangar 18
1301 A none 
1300  37.73244536 -122.21531289 147.23 hangar props East GA Hangar 17
1301 A none 
1300  37.73251564 -122.21516719 147.23 hangar props East GA Hangar 16
1301 A none 
1300  37.73258719 -122.21502629 147.23 hangar props East GA Hangar 15
1301 A none 
1300  37.73273219 -122.21473568 147.23 hangar props East GA Hangar 14
1301 A none 
1300  37.73280183 -122.21458517 148.05 hangar props East GA Hangar 13
1301 A none 
1300  37.73262224 -122.21443852 -33.74 hangar props East GA Hangar 12
1301 A none 
1300  37.73255449 -122.21457302 -34.09 hangar props East GA Hangar 11
1301 A none 
1300  37.73248738 -122.21470191 -32.28 hangar props East GA Hangar 10
1301 A none 
1300  37.73241203 -122.21485242 -33.66 hangar props East GA Hangar 9
1301 A none 
1300  37.73234175 -122.21498851 -32.55 hangar props East GA Hangar 8
1301 A none 
1300  37.73226704 -122.21513422 -33.04 hangar props East GA Hangar 7
1301 A none 
1300  37.73219866 -122.21527832 -31.12 hangar props East GA Hangar 6
1301 A none 
1300  37.73213344 -122.21541442 -31.12 hangar props East GA Hangar 5
1301 A none 
1300  37.73199288 -122.21567941 -31.12 hangar props East GA Hangar 4
1301 A none 
1300  37.73187024 -122.21403438 146.76 hangar jets|turboprops|props East GA Hangar 3
1301 D none 
1300  37.72787406 -122.20647967 125.00 hangar jets|turboprops|props East GA Hangar 2
1301 C none 
1300  37.72763139 -122.20607776 -55.43 hangar jets|turboprops|props East GA Hangar 1
1301 C none 
1300  37.74038056 -122.22024991 -31.87 tie_down props East GA Ramp 57
1301 A general_aviation 
1300  37.73996328 -122.22147141 146.46 tie_down props East GA Ramp 56
1301 A general_aviation 
1300  37.74023481 -122.22094894 146.46 tie_down props East GA Ramp 55
1301 A general_aviation 
1300  37.73980458 -122.22023459 146.46 tie_down props East GA Ramp 54
1301 A general_aviation 
1300  37.73724712 -122.21896521 278.33 tie_down jets|turboprops|props East GA Ramp 53
1301 D general_aviation 
1300  37.73589550 -122.21679780 -123.35 tie_down jets|turboprops|props East GA Ramp 52
1301 C general_aviation 
1300  37.73599932 -122.21801209 147.00 tie_down jets|turboprops|props East GA Ramp 51
1301 C general_aviation 
1300  37.73597982 -122.21756165 -123.43 tie_down jets|turboprops|props East GA Ramp 50
1301 C general_aviation 
1300  37.73598561 -122.21780226 -11.02 tie_down jets|turboprops|props East GA Ramp 49
1301 C general_aviation 
1300  37.73514018 -122.21594520  57.21 tie_down jets|turboprops|props East GA Ramp 48
1301 C general_aviation 
1300  37.73266320 -122.21487880 147.39 tie_down props East GA Ramp 47
1301 A general_aviation 
1300  37.73204814 -122.21554528 -32.31 tie_down props East GA Ramp 46
1301 A general_aviation 
1300  37.73137079 -122.21486137 110.34 tie_down jets|turboprops|props East GA Ramp 45
1301 C general_aviation 
1300  37.73069432 -122.21431233  24.09 tie_down jets|turboprops|props East GA Ramp 44
1301 C general_aviation 
1300  37.73136720 -122.21374968 -82.85 tie_down jets|turboprops|props East GA Ramp 43
1301 B general_aviation 
1300  37.73017804 -122.21355310 -55.47 tie_down props East GA Ramp 42
1301 A general_aviation 
1300  37.73031915 -122.21343207 -55.47 tie_down props East GA Ramp 41
1301 A general_aviation 
1300  37.73046026 -122.21330980 -55.47 tie_down props East GA Ramp 40
1301 A general_aviation 
1300  37.73059940 -122.21318877 -55.47 tie_down props East GA Ramp 39
1301 A general_aviation 
1300  37.73073854 -122.21306650 -55.47 tie_down props East GA Ramp 38
1301 A general_aviation 
1300  37.73087930 -122.21294728 -55.51 tie_down props East GA Ramp 37
1301 A general_aviation 
1300  37.72798856 -122.20968200 -56.77 tie_down props East GA Ramp 36
1301 A general_aviation 
1300  37.72811582 -122.20961041 -56.97 tie_down props East GA Ramp 35
1301 A general_aviation 
1300  37.72820208 -122.21008798 -54.06 tie_down props East GA Ramp 34
1301 A general_aviation 
1300  37.72832784 -122.20993577 -55.79 tie_down props East GA Ramp 33
1301 A general_aviation 
1300  37.72849351 -122.20935085 163.86 tie_down jets|turboprops|props East GA Ramp 32
1301 C general_aviation 
1300  37.72838621 -122.20893001  34.94 tie_down jets|turboprops|props East GA Ramp 31
1301 C general_aviation 
1300  37.72792218 -122.20880013 -55.33 tie_down props East GA Ramp 30
1301 A general_aviation 
1300  37.72803326 -122.20869932 -55.33 tie_down props East GA Ramp 29
1301 A general_aviation 
1300  37.72814277 -122.20860138 -55.33 tie_down props East GA Ramp 28
1301 A general_aviation 
1300  37.72826964 -122.20848826 -55.33 tie_down props East GA Ramp 27
1301 A general_aviation 
1300  37.72841775 -122.20831721 -55.33 tie_down props East GA Ramp 26
1301 A general_aviation 
1300  37.72752959 -122.20841411 124.84 tie_down props East GA Ramp 25
1301 A general_aviation 
1300  37.72764859 -122.20830794 124.84 tie_down props East GA Ramp 24
1301 A general_aviation 
1300  37.72775865 -122.20821004 124.84 tie_down props East GA Ramp 23
1301 A general_aviation 
1300  37.72786832 -122.20811272 124.84 tie_down props East GA Ramp 22
1301 A general_aviation 
1300  37.72799998 -122.20800499 124.84 tie_down props East GA Ramp 21
1301 A general_aviation 
1300  37.72816270 -122.20788029 124.84 tie_down props East GA Ramp 20
1301 A general_aviation 
1300  37.72744656 -122.20794573 124.84 tie_down props East GA Ramp 19
1301 A general_aviation 
1300  37.72755851 -122.20785066 124.84 tie_down props East GA Ramp 18
1301 A general_aviation 
1300  37.72767149 -122.20775828 124.84 tie_down props East GA Ramp 17
1301 A general_aviation 
1300  37.72779844 -122.20764214 124.84 tie_down props East GA Ramp 16
1301 A general_aviation 
1300  37.72795869 -122.20753757 124.84 tie_down props East GA Ramp 15
1301 A general_aviation 
1300  37.72729688 -122.20767923 124.84 tie_down props East GA Ramp 14
1301 A general_aviation 
1300  37.72739035 -122.20757840 124.84 tie_down props East GA Ramp 13
1301 A general_aviation 
1300  37.72749325 -122.20749438 124.84 tie_down props East GA Ramp 12
1301 A general_aviation 
1300  37.72759827 -122.20740452 124.84 tie_down props East GA Ramp 11
1301 A general_aviation 
1300  37.72769965 -122.20731603 124.84 tie_down props East GA Ramp 10
1301 A general_aviation 
1300  37.72780646 -122.20722704 124.84 tie_down props East GA Ramp 9
1301 A general_aviation 
1300  37.72726387 -122.20734794 124.84 tie_down props East GA Ramp 8
1301 A general_aviation 
1300  37.72736488 -122.20726036 124.84 tie_down props East GA Ramp 7
1301 A general_aviation 
1300  37.72746768 -122.20717072 124.84 tie_down props East GA Ramp 6
1301 A general_aviation 
1300  37.72756952 -122.20708070 124.84 tie_down props East GA Ramp 5
1301 A general_aviation 
1300  37.72767472 -122.20698926 124.84 tie_down props East GA Ramp 4
1301 A general_aviation 
1300  37.72819745 -122.20714649 -109.40 tie_down jets|turboprops|props East GA Ramp 3
1301 B general_aviation 
1300  37.72705450 -122.20672189 164.54 tie_down jets|turboprops|props East GA Ramp 2
1301 C general_aviation 
1300  37.72694239 -122.20624642 164.54 tie_down jets|turboprops|props East GA Ramp 1
1301 C general_aviation 
1300  37.72665020 -122.20566299 166.38 gate jets|turboprops JSX Ramp 4
1301 B airline 
1300  37.72657051 -122.20538297 166.38 gate jets|turboprops JSX Ramp 3
1301 B airline 
1300  37.72647012 -122.20509470 169.94 gate jets|turboprops JSX Ramp 2
1301 B airline 
1300  37.72672307 -122.20476347 -146.38 gate jets|turboprops JSX Ramp 1
1301 B airline 
1300  37.72627664 -122.20415857 124.91 tie_down props Civil Air Patrol Ramp 15
1301 A general_aviation 
1300  37.72636324 -122.20408327 124.91 tie_down props Civil Air Patrol Ramp 14
1301 A general_aviation 
1300  37.72645202 -122.20400621 124.91 tie_down props Civil Air Patrol Ramp 13
1301 A general_aviation 
1300  37.72653896 -122.20393067 124.91 tie_down props Civil Air Patrol Ramp 12
