A
1050 Generated by WorldEditor 2.0.0r4

1   1478 1 0 KDVT Deer Valley
1300  33.68582390 -112.08949650 355.14 hangar props West Cover 01-05
1301 A none 
1300  33.68581597 -112.08962187 355.14 hangar props West Cover 01-03
1301 A none 
1300  33.68580916 -112.08975814 355.14 hangar props West Cover 01-01
1301 A none 
1300  33.68490150 -112.07638655 355.98 hangar props Hangar 18-09
1301 A none 
1300  33.68488846 -112.07663666 355.98 hangar props Hangar 18-07
1301 A none 
1300  33.68487314 -112.07688831 355.98 hangar props Hangar 18-05
1301 A none 
1300  33.68485977 -112.07713958 355.98 hangar props Hangar 18-03
1301 A none 
1300  33.68484673 -112.07738504 355.98 hangar props Hangar 18-01
1301 A none 
1300  33.68480260 -112.07625718 175.98 hangar props Hangar 18-12
1301 A none 
1300  33.68478858 -112.07650690 175.98 hangar props Hangar 18-10
1301 A none 
1300  33.68477261 -112.07675507 175.98 hangar props Hangar 18-08
1301 A none 
1300  33.68475794 -112.07700634 175.98 hangar props Hangar 18-06
1301 A none 
1300  33.68474685 -112.07725529 175.98 hangar props Hangar 18-04
1301 A none 
1300  33.68473316 -112.07750733 175.98 hangar props Hangar 18-02
1301 A none 
1300  33.68478436 -112.07835354 355.98 hangar props Hangar 12-09
1301 A none 
1300  33.68477132 -112.07860365 355.98 hangar props Hangar 12-07
1301 A none 
1300  33.68475599 -112.07885530 355.98 hangar props Hangar 12-05
1301 A none 
1300  33.68474262 -112.07910657 355.98 hangar props Hangar 12-03
1301 A none 
1300  33.68472958 -112.07935203 355.98 hangar props Hangar 12-01
1301 A none 
1300  33.68468546 -112.07822417 175.98 hangar props Hangar 12-12
1301 A none 
1300  33.68467144 -112.07847389 175.98 hangar props Hangar 12-10
1301 A none 
1300  33.68465546 -112.07872206 175.98 hangar props Hangar 12-08
1301 A none 
1300  33.68464079 -112.07897333 175.98 hangar props Hangar 12-06
1301 A none 
1300  33.68462970 -112.07922228 175.98 hangar props Hangar 12-04
1301 A none 
1300  33.68461601 -112.07947432 175.98 hangar props Hangar 12-02
1301 A none 
1300  33.68452031 -112.09019309 355.98 hangar props Hangar 05-09
1301 A none 
1300  33.68450727 -112.09044661 355.98 hangar props Hangar 05-07
1301 A none 
1300  33.68449194 -112.09070169 355.98 hangar props Hangar 05-05
1301 A none 
1300  33.68447857 -112.09095638 355.98 hangar props Hangar 05-03
1301 A none 
1300  33.68446553 -112.09120519 355.98 hangar props Hangar 05-01
1301 A none 
1300  33.68442141 -112.09006196 175.98 hangar props Hangar 05-12
1301 A none 
1300  33.68440739 -112.09031508 175.98 hangar props Hangar 05-10
1301 A none 
1300  33.68439141 -112.09056664 175.98 hangar props Hangar 05-08
1301 A none 
1300  33.68437674 -112.09082133 175.98 hangar props Hangar 05-06
1301 A none 
1300  33.68436565 -112.09107367 175.98 hangar props Hangar 05-04
1301 A none 
1300  33.68435196 -112.09132914 175.98 hangar props Hangar 05-02
1301 A none 
1300  33.68485461 -112.09007946 355.98 hangar props Hangar 04-13
1301 A none 
1300  33.68484483 -112.09026989 355.98 hangar props Hangar 04-11
1301 A none 
1300  33.68483114 -112.09046737 355.98 hangar props Hangar 04-09
1301 A none 
1300  33.68482136 -112.09067191 355.98 hangar props Hangar 04-07
1301 A none 
1300  33.68480766 -112.09087410 355.98 hangar props Hangar 04-05
1301 A none 
1300  33.68479593 -112.09107393 355.98 hangar props Hangar 04-03
1301 A none 
1300  33.68478614 -112.09127376 355.98 hangar props Hangar 04-01
1301 A none 
1300  33.68477049 -112.09016879 175.98 hangar props Hangar 04-14
1301 A none 
1300  33.68476267 -112.09036628 175.98 hangar props Hangar 04-12
1301 A none 
1300  33.68474702 -112.09056846 175.98 hangar props Hangar 04-10
1301 A none 
1300  33.68473919 -112.09077300 175.98 hangar props Hangar 04-08
1301 A none 
1300  33.68472941 -112.09097284 175.98 hangar props Hangar 04-06
1301 A none 
1300  33.68472159 -112.09117032 175.98 hangar props Hangar 04-04
1301 A none 
1300  33.68470789 -112.09137486 175.98 hangar props Hangar 04-02
1301 A none 
1300  33.68517153 -112.09010296 355.98 hangar props Hangar 03-13
1301 A none 
1300  33.68516175 -112.09029339 355.98 hangar props Hangar 03-11
1301 A none 
1300  33.68514806 -112.09049088 355.98 hangar props Hangar 03-09
1301 A none 
1300  33.68513828 -112.09069542 355.98 hangar props Hangar 03-07
1301 A none 
1300  33.68512458 -112.09089760 355.98 hangar props Hangar 03-05
1301 A none 
1300  33.68511284 -112.09109744 355.98 hangar props Hangar 03-03
1301 A none 
1300  33.68510306 -112.09129727 355.98 hangar props Hangar 03-01
1301 A none 
1300  33.68508741 -112.09019230 175.98 hangar props Hangar 03-14
1301 A none 
1300  33.68507959 -112.09038978 175.98 hangar props Hangar 03-12
1301 A none 
1300  33.68506394 -112.09059197 175.98 hangar props Hangar 03-10
1301 A none 
1300  33.68505611 -112.09079651 175.98 hangar props Hangar 03-08
1301 A none 
1300  33.68504633 -112.09099634 175.98 hangar props Hangar 03-06
1301 A none 
1300  33.68503851 -112.09119383 175.98 hangar props Hangar 03-04
1301 A none 
1300  33.68502481 -112.09139837 175.98 hangar props Hangar 03-02
1301 A none 
1300  33.68548845 -112.09013352 355.98 hangar props Hangar 02-13
1301 A none 
1300  33.68547867 -112.09032395 355.98 hangar props Hangar 02-11
1301 A none 
1300  33.68546498 -112.09052144 355.98 hangar props Hangar 02-09
1301 A none 
1300  33.68545520 -112.09072598 355.98 hangar props Hangar 02-07
1301 A none 
1300  33.68544150 -112.09092816 355.98 hangar props Hangar 02-05
1301 A none 
1300  33.68542976 -112.09112800 355.98 hangar props Hangar 02-03
1301 A none 
1300  33.68541998 -112.09132784 355.98 hangar props Hangar 02-01
1301 A none 
1300  33.68540433 -112.09022286 175.98 hangar props Hangar 02-14
1301 A none 
1300  33.68539651 -112.09042034 175.98 hangar props Hangar 02-12
1301 A none 
1300  33.68538086 -112.09062253 175.98 hangar props Hangar 02-10
1301 A none 
1300  33.68537303 -112.09082707 175.98 hangar props Hangar 02-08
1301 A none 
1300  33.68536325 -112.09102691 175.98 hangar props Hangar 02-06
1301 A none 
1300  33.68535542 -112.09122439 175.98 hangar props Hangar 02-04
1301 A none 
1300  33.68534173 -112.09142893 175.98 hangar props Hangar 02-02
1301 A none 
1300  33.68500824 -112.07461098 355.98 hangar props Hangar 22-13
1301 A none 
1300  33.68499846 -112.07480142 355.98 hangar props Hangar 22-11
1301 A none 
1300  33.68498476 -112.07499890 355.98 hangar props Hangar 22-09
1301 A none 
1300  33.68497498 -112.07520344 355.98 hangar props Hangar 22-07
1301 A none 
1300  33.68496129 -112.07540562 355.98 hangar props Hangar 22-05
1301 A none 
1300  33.68494955 -112.07560546 355.98 hangar props Hangar 22-03
1301 A none 
1300  33.68493977 -112.07580530 355.98 hangar props Hangar 22-01
1301 A none 
1300  33.68492412 -112.07470032 175.98 hangar props Hangar 22-14
1301 A none 
1300  33.68491629 -112.07489781 175.98 hangar props Hangar 22-12
1301 A none 
1300  33.68490064 -112.07509999 175.98 hangar props Hangar 22-10
1301 A none 
1300  33.68489282 -112.07530453 175.98 hangar props Hangar 22-08
1301 A none 
1300  33.68488304 -112.07550437 175.98 hangar props Hangar 22-06
1301 A none 
1300  33.68487521 -112.07570185 175.98 hangar props Hangar 22-04
1301 A none 
1300  33.68486152 -112.07590639 175.98 hangar props Hangar 22-02
1301 A none 
1300  33.68532028 -112.07463711 355.98 hangar props Hangar 21-13
1301 A none 
1300  33.68531049 -112.07482754 355.98 hangar props Hangar 21-11
1301 A none 
1300  33.68529680 -112.07502503 355.98 hangar props Hangar 21-09
1301 A none 
1300  33.68528702 -112.07522956 355.98 hangar props Hangar 21-07
1301 A none 
1300  33.68527332 -112.07543175 355.98 hangar props Hangar 21-05
1301 A none 
1300  33.68526159 -112.07563159 355.98 hangar props Hangar 21-03
1301 A none 
1300  33.68525181 -112.07583142 355.98 hangar props Hangar 21-01
1301 A none 
1300  33.68523615 -112.07472645 175.98 hangar props Hangar 21-14
1301 A none 
1300  33.68522833 -112.07492393 175.98 hangar props Hangar 21-12
1301 A none 
1300  33.68521268 -112.07512612 175.98 hangar props Hangar 21-10
1301 A none 
1300  33.68520485 -112.07533066 175.98 hangar props Hangar 21-08
1301 A none 
1300  33.68519507 -112.07553049 175.98 hangar props Hangar 21-06
1301 A none 
1300  33.68518725 -112.07572798 175.98 hangar props Hangar 21-04
1301 A none 
1300  33.68517355 -112.07593252 175.98 hangar props Hangar 21-02
1301 A none 
1300  33.68563535 -112.07466536 355.98 hangar props Hangar 20-13
1301 A none 
1300  33.68562557 -112.07485579 355.98 hangar props Hangar 20-11
1301 A none 
1300  33.68561188 -112.07505328 355.98 hangar props Hangar 20-09
1301 A none 
1300  33.68560210 -112.07525782 355.98 hangar props Hangar 20-07
1301 A none 
1300  33.68558840 -112.07546001 355.98 hangar props Hangar 20-05
1301 A none 
1300  33.68557666 -112.07565984 355.98 hangar props Hangar 20-03
1301 A none 
1300  33.68556688 -112.07585968 355.98 hangar props Hangar 20-01
1301 A none 
1300  33.68555123 -112.07475470 175.98 hangar props Hangar 20-14
1301 A none 
1300  33.68554341 -112.07495219 175.98 hangar props Hangar 20-12
1301 A none 
1300  33.68552776 -112.07515437 175.98 hangar props Hangar 20-10
1301 A none 
1300  33.68551993 -112.07535891 175.98 hangar props Hangar 20-08
1301 A none 
1300  33.68551015 -112.07555875 175.98 hangar props Hangar 20-06
1301 A none 
1300  33.68550233 -112.07575624 175.98 hangar props Hangar 20-04
1301 A none 
1300  33.68548863 -112.07596077 175.98 hangar props Hangar 20-02
1301 A none 
1300  33.68595043 -112.07469361 355.98 hangar props Hangar 19-13
1301 A none 
1300  33.68594065 -112.07488405 355.98 hangar props Hangar 19-11
1301 A none 
1300  33.68592696 -112.07508153 355.98 hangar props Hangar 19-09
1301 A none 
1300  33.68591717 -112.07528607 355.98 hangar props Hangar 19-07
1301 A none 
1300  33.68590348 -112.07548826 355.98 hangar props Hangar 19-05
1301 A none 
1300  33.68589174 -112.07568810 355.98 hangar props Hangar 19-03
1301 A none 
1300  33.68588196 -112.07588794 355.98 hangar props Hangar 19-01
1301 A none 
1300  33.68586631 -112.07478295 175.98 hangar props Hangar 19-14
1301 A none 
1300  33.68585849 -112.07498044 175.98 hangar props Hangar 19-12
1301 A none 
1300  33.68584284 -112.07518263 175.98 hangar props Hangar 19-10
1301 A none 
1300  33.68583501 -112.07538717 175.98 hangar props Hangar 19-08
1301 A none 
1300  33.68582523 -112.07558701 175.98 hangar props Hangar 19-06
1301 A none 
1300  33.68581740 -112.07578449 175.98 hangar props Hangar 19-04
1301 A none 
1300  33.68580371 -112.07598903 175.98 hangar props Hangar 19-02
1301 A none 
1300  33.68522720 -112.07627081 355.98 hangar props Hangar 17-13
1301 A none 
1300  33.68521742 -112.07646124 355.98 hangar props Hangar 17-11
1301 A none 
1300  33.68520373 -112.07665872 355.98 hangar props Hangar 17-09
1301 A none 
1300  33.68519394 -112.07686326 355.98 hangar props Hangar 17-07
1301 A none 
1300  33.68518025 -112.07706545 355.98 hangar props Hangar 17-05
1301 A none 
1300  33.68516851 -112.07726528 355.98 hangar props Hangar 17-03
1301 A none 
1300  33.68515873 -112.07746512 355.98 hangar props Hangar 17-01
1301 A none 
1300  33.68514308 -112.07636014 175.98 hangar props Hangar 17-14
1301 A none 
1300  33.68513525 -112.07655763 175.98 hangar props Hangar 17-12
1301 A none 
1300  33.68511960 -112.07675982 175.98 hangar props Hangar 17-10
1301 A none 
1300  33.68511178 -112.07696436 175.98 hangar props Hangar 17-08
1301 A none 
1300  33.68510200 -112.07716419 175.98 hangar props Hangar 17-06
1301 A none 
1300  33.68509417 -112.07736168 175.98 hangar props Hangar 17-04
1301 A none 
1300  33.68508048 -112.07756621 175.98 hangar props Hangar 17-02
1301 A none 
1300  33.68554040 -112.07629993 355.98 hangar props Hangar 16-13
1301 A none 
1300  33.68553062 -112.07649036 355.98 hangar props Hangar 16-11
1301 A none 
1300  33.68551692 -112.07668784 355.98 hangar props Hangar 16-09
1301 A none 
1300  33.68550714 -112.07689238 355.98 hangar props Hangar 16-07
1301 A none 
1300  33.68549345 -112.07709457 355.98 hangar props Hangar 16-05
1301 A none 
1300  33.68548171 -112.07729441 355.98 hangar props Hangar 16-03
1301 A none 
1300  33.68547193 -112.07749424 355.98 hangar props Hangar 16-01
1301 A none 
1300  33.68545628 -112.07638926 175.98 hangar props Hangar 16-14
1301 A none 
1300  33.68544845 -112.07658675 175.98 hangar props Hangar 16-12
1301 A none 
1300  33.68543280 -112.07678894 175.98 hangar props Hangar 16-10
1301 A none 
1300  33.68542498 -112.07699348 175.98 hangar props Hangar 16-08
1301 A none 
1300  33.68541519 -112.07719331 175.98 hangar props Hangar 16-06
1301 A none 
1300  33.68540737 -112.07739080 175.98 hangar props Hangar 16-04
1301 A none 
1300  33.68539368 -112.07759534 175.98 hangar props Hangar 16-02
1301 A none 
1300  33.68585642 -112.07632366 355.98 hangar props Hangar 15-13
1301 A none 
1300  33.68584663 -112.07651409 355.98 hangar props Hangar 15-11
1301 A none 
1300  33.68583294 -112.07671158 355.98 hangar props Hangar 15-09
1301 A none 
1300  33.68582316 -112.07691612 355.98 hangar props Hangar 15-07
1301 A none 
1300  33.68580946 -112.07711830 355.98 hangar props Hangar 15-05
1301 A none 
1300  33.68579773 -112.07731814 355.98 hangar props Hangar 15-03
1301 A none 
1300  33.68578795 -112.07751798 355.98 hangar props Hangar 15-01
1301 A none 
1300  33.68577229 -112.07641299 175.98 hangar props Hangar 15-14
1301 A none 
1300  33.68576447 -112.07661048 175.98 hangar props Hangar 15-12
1301 A none 
1300  33.68574882 -112.07681267 175.98 hangar props Hangar 15-10
1301 A none 
1300  33.68574099 -112.07701721 175.98 hangar props Hangar 15-08
1301 A none 
1300  33.68573121 -112.07721705 175.98 hangar props Hangar 15-06
1301 A none 
1300  33.68572339 -112.07741453 175.98 hangar props Hangar 15-04
1301 A none 
1300  33.68570969 -112.07761907 175.98 hangar props Hangar 15-02
1301 A none 
1300  33.68617149 -112.07634626 355.98 hangar props Hangar 14-13
1301 A none 
1300  33.68616171 -112.07653669 355.98 hangar props Hangar 14-11
1301 A none 
1300  33.68614802 -112.07673418 355.98 hangar props Hangar 14-09
1301 A none 
1300  33.68613824 -112.07693872 355.98 hangar props Hangar 14-07
1301 A none 
1300  33.68612454 -112.07714091 355.98 hangar props Hangar 14-05
1301 A none 
1300  33.68611281 -112.07734075 355.98 hangar props Hangar 14-03
1301 A none 
1300  33.68610302 -112.07754059 355.98 hangar props Hangar 14-01
1301 A none 
1300  33.68608737 -112.07643560 175.98 hangar props Hangar 14-14
1301 A none 
1300  33.68607955 -112.07663308 175.98 hangar props Hangar 14-12
1301 A none 
1300  33.68606390 -112.07683527 175.98 hangar props Hangar 14-10
1301 A none 
1300  33.68605607 -112.07703981 175.98 hangar props Hangar 14-08
1301 A none 
1300  33.68604629 -112.07723965 175.98 hangar props Hangar 14-06
1301 A none 
1300  33.68603847 -112.07743714 175.98 hangar props Hangar 14-04
1301 A none 
1300  33.68602477 -112.07764168 175.98 hangar props Hangar 14-02
1301 A none 
1300  33.68649127 -112.07637734 355.98 hangar props Hangar 13-13
1301 A none 
1300  33.68648149 -112.07656777 355.98 hangar props Hangar 13-11
1301 A none 
1300  33.68646780 -112.07676526 355.98 hangar props Hangar 13-09
1301 A none 
1300  33.68645802 -112.07696980 355.98 hangar props Hangar 13-07
1301 A none 
1300  33.68644432 -112.07717199 355.98 hangar props Hangar 13-05
1301 A none 
1300  33.68643259 -112.07737183 355.98 hangar props Hangar 13-03
1301 A none 
1300  33.68642280 -112.07757167 355.98 hangar props Hangar 13-01
1301 A none 
1300  33.68640715 -112.07646668 175.98 hangar props Hangar 13-14
1301 A none 
1300  33.68639933 -112.07666416 175.98 hangar props Hangar 13-12
1301 A none 
1300  33.68638368 -112.07686635 175.98 hangar props Hangar 13-10
1301 A none 
1300  33.68637585 -112.07707090 175.98 hangar props Hangar 13-08
1301 A none 
1300  33.68636607 -112.07727073 175.98 hangar props Hangar 13-06
1301 A none 
1300  33.68635825 -112.07746822 175.98 hangar props Hangar 13-04
1301 A none 
1300  33.68634455 -112.07767276 175.98 hangar props Hangar 13-02
1301 A none 
1300  33.68510723 -112.07823559 355.98 hangar props Hangar 11-13
1301 A none 
1300  33.68509745 -112.07842603 355.98 hangar props Hangar 11-11
1301 A none 
1300  33.68508376 -112.07862351 355.98 hangar props Hangar 11-09
1301 A none 
1300  33.68507397 -112.07882805 355.98 hangar props Hangar 11-07
1301 A none 
1300  33.68506028 -112.07903024 355.98 hangar props Hangar 11-05
1301 A none 
1300  33.68504854 -112.07923007 355.98 hangar props Hangar 11-03
1301 A none 
1300  33.68503876 -112.07942991 355.98 hangar props Hangar 11-01
1301 A none 
1300  33.68502311 -112.07832493 175.98 hangar props Hangar 11-14
1301 A none 
1300  33.68501528 -112.07852242 175.98 hangar props Hangar 11-12
1301 A none 
1300  33.68499963 -112.07872461 175.98 hangar props Hangar 11-10
1301 A none 
1300  33.68499181 -112.07892914 175.98 hangar props Hangar 11-08
1301 A none 
1300  33.68498203 -112.07912898 175.98 hangar props Hangar 11-06
1301 A none 
1300  33.68497420 -112.07932646 175.98 hangar props Hangar 11-04
1301 A none 
1300  33.68496051 -112.07953100 175.98 hangar props Hangar 11-02
1301 A none 
1300  33.68542401 -112.07826000 355.98 hangar props Hangar 10-13
