A
1000 Generated by WorldEditor

1     39 1 0 KJFK John F Kennedy Int'l
115  40.65119849 -073.78131803
120 Linear Feature 84
111  40.65181203 -073.78035869 51
115  40.65187382 -073.78030097
120 Linear Feature 83
111  40.65175907 -073.78023608 51
115  40.65181950 -073.78018060
120 Linear Feature 82
111  40.65165722 -073.78015106 51
115  40.65168438 -073.78005396
120 Linear Feature 81
111  40.65153908 -073.78011348 51
115  40.65154519 -073.78001325
120 Linear Feature 80
111  40.65144854 -073.78011158 51
115  40.65141431 -073.78003060
120 Linear Feature 79
111  40.65141262 -073.78017445 51
115  40.65134641 -073.78013673
120 Linear Feature 78
111  40.65138906 -073.78028613 51
115  40.65131751 -073.78027874
120 Linear Feature 77
111  40.65138485 -073.78040299 51
115  40.65131471 -073.78041778
120 Linear Feature 76
111  40.65140533 -073.78053279 51
115  40.65133547 -073.78056127
120 Linear Feature 75
111  40.65143759 -073.78064152 51
115  40.65137980 -073.78069255
120 Linear Feature 74
111  40.65153520 -073.78085042 51
115  40.65147358 -073.78090259
120 Linear Feature 73
111  40.65159159 -073.78094394 51
115  40.65153893 -073.78100891
120 Linear Feature 72
111  40.65166217 -073.78102073 51
115  40.65161960 -073.78110539
120 Linear Feature 71
111  40.65174657 -073.78107831 51
115  40.65171706 -073.78117085
120 Linear Feature 70
111  40.65183246 -073.78110834 51
115  40.65182648 -073.78120777
120 Linear Feature 69
111  40.65190453 -073.78108324 51
115  40.65195830 -073.78115313
120 Linear Feature 68
111  40.65194822 -073.78097790 51
115  40.65202366 -073.78100300
120 Linear Feature 67
111  40.65196428 -073.78082335 51
115  40.65203747 -073.78081596
120 Linear Feature 66
111  40.65194187 -073.78066682 51
115  40.65200909 -073.78063532
120 Linear Feature 65
111  40.65190453 -073.78056296 51
115  40.65197025 -073.78051226
120 Linear Feature 64
111  40.65236379 -073.77923241 51
115  40.65239962 -073.77931576
120 Linear Feature 63
111  40.65222280 -073.77933758 51
115  40.65226199 -073.77942829
120 Linear Feature 62
111  40.65208330 -073.77944456 51
115  40.65212311 -073.77953080
120 Linear Feature 61
111  40.65191259 -073.77967053 51
115  40.65199067 -073.77970678
120 Linear Feature 60
111  40.65191700 -073.77984773 51
115  40.65198728 -073.77981864
120 Linear Feature 59
111  40.65197313 -073.78000200 51
115  40.65203480 -073.77995034
120 Linear Feature 58
111  40.65207850 -073.78023433 51
115  40.65214131 -073.78018421
120 Linear Feature 57
111  40.65218406 -073.78046662 51
115  40.65225389 -073.78041140
120 Linear Feature 56
111  40.65228812 -073.78069600 51
115  40.65235427 -073.78064555
120 Linear Feature 55
111  40.65239300 -073.78092747 51
115  40.65245626 -073.78087658
120 Linear Feature 54
111  40.65249687 -073.78115762 51
115  40.65256044 -073.78110473
120 Linear Feature 53
111  40.65260273 -073.78138868 51
115  40.65266383 -073.78134108
120 Linear Feature 52
111  40.65270835 -073.78162229 51
115  40.65276996 -073.78157573
120 Linear Feature 51
111  40.65281264 -073.78185179 51
115  40.65287825 -073.78179807
120 Linear Feature 50
111  40.65291517 -073.78207916 51
115  40.65297805 -073.78202799
120 Linear Feature 49
111  40.65301960 -073.78230617 51
115  40.65308084 -073.78225789
120 Linear Feature 48
111  40.65312374 -073.78253684 51
115  40.65318836 -073.78248443
120 Linear Feature 47
111  40.65324481 -073.78280456 51
115  40.65330395 -073.78275542
120 Linear Feature 11
111  40.65321326 -073.78344474 51
115  40.65327141 -073.78339561
120 Linear Feature 46
111  40.65143396 -073.78190359 51
115  40.65143569 -073.78180863
120 Linear Feature 45
111  40.65155277 -073.78193269 51
115  40.65157127 -073.78183773
120 Linear Feature 44
111  40.65164142 -073.78199327 51
115  40.65170226 -073.78194790
120 Linear Feature 43
111  40.65163422 -073.78211672 51
115  40.65170866 -073.78213255
120 Linear Feature 42
111  40.65160060 -073.78225916 51
115  40.65166784 -073.78229925
120 Linear Feature 41
111  40.65185420 -073.78290565 51
115  40.65185493 -073.78281453
120 Linear Feature 40
111  40.65194371 -073.78292771 51
115  40.65196845 -073.78283851
120 Linear Feature 39
111  40.65203977 -073.78297759 51
115  40.65207615 -073.78289989
120 Linear Feature 38
111  40.65210963 -073.78305145 51
115  40.65216421 -073.78298718
120 Linear Feature 37
111  40.65217294 -073.78315408 51
115  40.65223771 -073.78310708
120 Linear Feature 36
111  40.65221005 -073.78326343 51
115  40.65227701 -073.78323369
120 Linear Feature 35
111  40.65222461 -073.78336702 51
115  40.65229447 -073.78335455
120 Linear Feature 34
111  40.65222607 -073.78347733 51
115  40.65229229 -073.78348788
120 Linear Feature 33
111  40.65263955 -073.78347005 51
115  40.65269969 -073.78342090
120 Linear Feature 32
111  40.65253731 -073.78324571 51
115  40.65259865 -073.78319497
120 Linear Feature 31
111  40.65243987 -073.78303008 51
115  40.65250122 -073.78298331
120 Linear Feature 30
111  40.65233944 -073.78280891 51
115  40.65240078 -073.78276293
120 Linear Feature 29
111  40.65223780 -073.78258774 51
115  40.65230155 -073.78254176
120 Linear Feature 28
111  40.65213796 -073.78236657 51
115  40.65219870 -073.78232059
120 Linear Feature 27
111  40.65209913 -073.78209683 51
115  40.65203710 -073.78214556
120 Linear Feature 26
111  40.65206029 -073.78199515 51
115  40.65199286 -073.78202312
120 Linear Feature 25
111  40.65204058 -073.78186717 51
115  40.65197082 -073.78187220
120 Linear Feature 24
111  40.65204222 -073.78174858 51
115  40.65197489 -073.78173131
120 Linear Feature 23
111  40.65207095 -073.78161838 51
115  40.65200290 -073.78159075
120 Linear Feature 22
111  40.65211337 -073.78155607 51
115  40.65207312 -073.78147918
120 Linear Feature 21
111  40.65219239 -073.78155591 51
115  40.65220474 -073.78145717
120 Linear Feature 20
111  40.65230434 -073.78160547 51
115  40.65233801 -073.78151265
120 Linear Feature 19
111  40.65239861 -073.78169200 51
115  40.65244883 -073.78161841
120 Linear Feature 18
111  40.65246956 -073.78180712 51
115  40.65253217 -073.78175516
120 Linear Feature 17
111  40.65257673 -073.78204095 51
115  40.65263753 -073.78198897
120 Linear Feature 16
111  40.65267902 -073.78227377 51
115  40.65274433 -073.78222396
120 Linear Feature 15
111  40.65278788 -073.78250334 51
115  40.65284785 -073.78245191
120 Linear Feature 14
111  40.65288770 -073.78273617 51
115  40.65295260 -073.78268148
120 Linear Feature 13
111  40.65299327 -073.78296899 51
115  40.65305776 -073.78291484
120 Linear Feature 12
111  40.65309956 -073.78320009 51
115  40.65316241 -073.78314572
120 Linear Feature 10
111  40.65326147 -073.78358888 51
115  40.65333145 -073.78356098
120 Linear Feature 9
111  40.65328337 -073.78373918 51
115  40.65335395 -073.78373787
120 Linear Feature 8
111  40.65326945 -073.78388921 51
115  40.65333705 -073.78391739
120 Linear Feature 7
111  40.65322401 -073.78401787 51
115  40.65327918 -073.78407028
120 Linear Feature 6
111  40.65316504 -073.78407566 51
115  40.65318990 -073.78416410
120 Linear Feature 5
111  40.65309397 -073.78408876 51
115  40.65307707 -073.78417524
120 Linear Feature 4
111  40.65301643 -073.78403438 51
115  40.65298114 -073.78410973
120 Linear Feature 3
111  40.65294684 -073.78394791 51
115  40.65290260 -073.78401866
120 Linear Feature 2
111  40.65289266 -073.78384963 51
115  40.65283948 -073.78390991
120 Linear Feature 1
111  40.65280518 -073.78365047 51
115  40.65274007 -073.78369174
120 Linear Feature 41
111  40.63505312 -073.77681250 51
115  40.63509769 -073.77689874
120 Linear Feature 40
111  40.63481367 -073.77700382 51
115  40.63485351 -073.77708859
120 Linear Feature 39
111  40.63457033 -073.77720523 51
115  40.63460782 -073.77728080
120 Linear Feature 38
111  40.63432659 -073.77739157 51
115  40.63436415 -073.77747163
120 Linear Feature 37
111  40.63413271 -073.77754952 51
115  40.63416972 -073.77762521
120 Linear Feature 36
111  40.63389270 -073.77773524 51
115  40.63393167 -073.77781207
120 Linear Feature 35
111  40.63365876 -073.77791422 51
115  40.63369536 -073.77799675
120 Linear Feature 34
111  40.63340688 -073.77804876 51
115  40.63340384 -073.77814004
120 Linear Feature 33
111  40.63315926 -073.77796988 51
115  40.63322124 -073.77792104
120 Linear Feature 32
111  40.63310293 -073.77780245 51
115  40.63317340 -073.77777985
120 Linear Feature 31
111  40.63308468 -073.77762161 51
115  40.63315231 -073.77762355
120 Linear Feature 30
111  40.63310379 -073.77744045 51
115  40.63317364 -073.77746661
120 Linear Feature 29
111  40.63316187 -073.77726995 51
115  40.63322142 -073.77732904
120 Linear Feature 28
111  40.63325745 -073.77713529 51
115  40.63330156 -073.77721085
120 Linear Feature 27
111  40.63367740 -073.77859651 51
115  40.63373916 -073.77865342
120 Linear Feature 26
111  40.63379369 -073.77839165 51
115  40.63385080 -073.77845570
120 Linear Feature 25
111  40.63392422 -073.77820586 51
115  40.63397435 -073.77827984
120 Linear Feature 24
111  40.63406708 -073.77803851 51
115  40.63411293 -073.77811930
120 Linear Feature 23
111  40.63427490 -073.77784938 51
115  40.63431049 -073.77791971
120 Linear Feature 22
111  40.63446619 -073.77769798 51
115  40.63450043 -073.77777664
120 Linear Feature 21
111  40.63467974 -073.77764223 51
115  40.63464459 -073.77756163
120 Linear Feature 20
111  40.63480009 -073.77756200 51
115  40.63477877 -073.77747287
120 Linear Feature 19
111  40.63489690 -073.77755450 51
115  40.63490204 -073.77746247
120 Linear Feature 18
111  40.63498365 -073.77759810 51
115  40.63502261 -073.77751962
120 Linear Feature 17
111  40.63505274 -073.77768431 51
115  40.63511226 -073.77763762
120 Linear Feature 16
111  40.63507882 -073.77780458 51
115  40.63514656 -073.77780121
120 Linear Feature 15
111  40.63506529 -073.77792843 51
115  40.63513079 -073.77796147
120 Linear Feature 14
111  40.63501596 -073.77804032 51
115  40.63506205 -073.77809680
120 Linear Feature 13
111  40.63494802 -073.77809041 51
115  40.63498361 -073.77817673
120 Linear Feature 12
111  40.63485421 -073.77816927 51
115  40.63488980 -073.77824919
120 Linear Feature 11
111  40.63467419 -073.77830853 51
115  40.63471219 -073.77838739
120 Linear Feature 10
111  40.63452134 -073.77842575 51
115  40.63456016 -073.77850461
120 Linear Feature 9
111  40.63437732 -073.77853732 51
115  40.63441377 -073.77861578
120 Linear Feature 8
111  40.63422938 -073.77865362 51
115  40.63426687 -073.77873015
120 Linear Feature 7
111  40.63408160 -073.77876600 51
115  40.63411910 -073.77884640
120 Linear Feature 194
111  40.63516895 -073.78232686 51
115  40.63510822 -073.78237178
120 Linear Feature 193
111  40.63523216 -073.78241587 51
115  40.63518755 -073.78248365
120 Linear Feature 192
111  40.63531397 -073.78246569 51
115  40.63529228 -073.78255225
120 Linear Feature 344
111  40.63250591 -073.77976601 51
115  40.63252196 -073.77985134
120 Linear Feature 343
111  40.63238011 -073.77980684 51
115  40.63239480 -073.77989478
120 Linear Feature 362
111  40.63245333 -073.77789223 51
115  40.63242545 -073.77780078
120 Linear Feature 361
111  40.63250725 -073.77788325 51
115  40.63250601 -073.77778444
120 Linear Feature 360
111  40.63262127 -073.77788897 51
115  40.63263986 -073.77778771
120 Linear Feature 359
111  40.63273530 -073.77793388 51
115  40.63277124 -073.77784324
120 Linear Feature 358
111  40.63283197 -073.77801717 51
115  40.63288279 -073.77794613
120 Linear Feature 357
111  40.63291067 -073.77813639 51
115  40.63296893 -073.77808821
120 Linear Feature 356
111  40.63301355 -073.77837892 51
115  40.63307923 -073.77832584
120 Linear Feature 355
111  40.63310849 -073.77859889 51
115  40.63317866 -073.77853816
120 Linear Feature 354
111  40.63319044 -073.77874601 51
115  40.63324985 -073.77869270
120 Linear Feature 353
111  40.63323295 -073.77887019 51
115  40.63329901 -073.77886007
120 Linear Feature 352
111  40.63321758 -073.77900179 51
115  40.63328877 -073.77903418
120 Linear Feature 351
111  40.63317405 -073.77917658 51
115  40.63324012 -073.77920830
120 Linear Feature 350
111  40.63313308 -073.77932707 51
115  40.63319249 -073.77937296
120 Linear Feature 349
111  40.63306598 -073.77944517 51
115  40.63312027 -073.77951064
120 Linear Feature 348
111  40.63297943 -073.77954640 51
115  40.63302143 -073.77962199
120 Linear Feature 347
111  40.63287905 -073.77960782 51
115  40.63290466 -073.77969555
120 Linear Feature 346
111  40.63275613 -073.77966518 51
115  40.63278020 -073.77975021
120 Linear Feature 345
111  40.63263117 -073.77971715 51
115  40.63265217 -073.77980353
120 Linear Feature 342
111  40.63225369 -073.77983950 51
115  40.63226633 -073.77993490
120 Linear Feature 341
111  40.63211984 -073.77986890 51
115  40.63212975 -073.77996444
120 Linear Feature 340
111  40.63247367 -073.78069484 51
115  40.63239649 -073.78071266
120 Linear Feature 339
111  40.63247479 -073.78055899 51
115  40.63239818 -073.78054043
120 Linear Feature 338
111  40.63251141 -073.78043131 51
115  40.63244775 -073.78037860
120 Linear Feature 337
111  40.63258240 -073.78033332 51
115  40.63253226 -073.78024572
120 Linear Feature 336
111  40.63280549 -073.78022122 51
115  40.63278127 -073.78012472
120 Linear Feature 335
111  40.63289394 -073.78020935 51
115  40.63289563 -073.78010764
120 Linear Feature 334
111  40.63298251 -073.78022519 51
115  40.63300808 -073.78013172
120 Linear Feature 333
111  40.63306252 -073.78028171 51
115  40.63311201 -073.78020889
120 Linear Feature 332
111  40.63312273 -073.78037518 51
115  40.63317882 -073.78033497
120 Linear Feature 331
111  40.63315490 -073.78048713 51
115  40.63321758 -073.78046213
120 Linear Feature 330
111  40.63317882 -073.78062408 51
115  40.63324315 -073.78059908
120 Linear Feature 329
111  40.63317634 -073.78067733 51
115  40.63323820 -073.78070994
120 Linear Feature 328
111  40.63314665 -073.78072081 51
115  40.63318047 -073.78079580
120 Linear Feature 327
111  40.63284641 -073.78095340 51
115  40.63288600 -073.78103600
120 Linear Feature 326
111  40.63269629 -073.78106861 51
115  40.63273424 -073.78115230
120 Linear Feature 325
111  40.63264433 -073.78108056 51
115  40.63262289 -073.78117295
120 Linear Feature 324
111  40.63381539 -073.78024156 51
115  40.63385380 -073.78032322
120 Linear Feature 323
111  40.63377595 -073.78027530 51
115  40.63380668 -073.78035628
120 Linear Feature 322
111  40.63370067 -073.78029352 51
115  40.63370374 -073.78039408
120 Linear Feature 321
111  40.63360285 -073.78028002 51
115  40.63357212 -073.78037518
120 Linear Feature 320
111  40.63352449 -073.78021456 51
115  40.63346917 -073.78028138
120 Linear Feature 319
111  40.63347430 -073.78010186 51
115  40.63340311 -073.78014033
120 Linear Feature 318
111  40.63346303 -073.77997634 51
115  40.63338774 -073.77996689
120 Linear Feature 317
111  40.63349171 -073.77987038 51
115  40.63343332 -073.77981369
120 Linear Feature 316
111  40.63355675 -073.77977860 51
115  40.63352141 -073.77969221
120 Linear Feature 315
111  40.63360797 -073.77976915 51
115  40.63362641 -073.77966994
120 Linear Feature 314
111  40.63365099 -073.77980829 51
115  40.63371347 -073.77975970
120 Linear Feature 313
111  40.63374062 -073.78000940 51
115  40.63380105 -073.77996419
120 Linear Feature 312
111  40.63382512 -073.78020984 51
115  40.63388555 -073.78016597
120 Linear Feature 311
111  40.63379262 -073.78123596 51
115  40.63372076 -073.78126490
120 Linear Feature 310
111  40.63377665 -073.78109788 51
115  40.63369980 -073.78110445
120 Linear Feature 309
111  40.63379063 -073.78095847 51
115  40.63371577 -073.78093085
120 Linear Feature 308
111  40.63383254 -073.78085721 51
115  40.63378264 -073.78078356
120 Linear Feature 307
111  40.63393933 -073.78083353 51
115  40.63395630 -073.78073490
120 Linear Feature 306
111  40.63404213 -073.78088219 51
115  40.63408006 -073.78079539
120 Linear Feature 305
111  40.63414493 -073.78097162 51
115  40.63418884 -073.78090586
120 Linear Feature 304
111  40.63420581 -073.78108472 51
115  40.63426769 -073.78103343
120 Linear Feature 303
111  40.63424773 -073.78122150 51
115  40.63431659 -073.78118993
120 Linear Feature 302
111  40.63427068 -073.78136222 51
115  40.63434554 -073.78134512
120 Linear Feature 301
111  40.63426370 -073.78150951 51
115  40.63434454 -073.78152661
120 Linear Feature 300
111  40.63422877 -073.78161735 51
115  40.63428865 -073.78167916
120 Linear Feature 299
111  40.63416888 -073.78166207 51
115  40.63418086 -073.78175807
120 Linear Feature 298
111  40.63407631 -073.78164654 51
115  40.63405578 -073.78174101
120 Linear Feature 297
111  40.63398214 -073.78158357 51
115  40.63394310 -073.78165788
120 Linear Feature 296
111  40.63389291 -073.78148313 51
115  40.63384705 -073.78154846
120 Linear Feature 295
111  40.63383775 -073.78137289 51
115  40.63376339 -073.78142271
