I
1050 Generated by WorldEditor

1    232 1 0 KNLC LEMOORE NAS
1300  36.33368693 -119.95551924 516.26 tie_down fighters BRAVO 6-01
1301 A military 
1300  36.33282575 -119.95505508 516.26 tie_down fighters BRAVO 4-01
1301 A military 
1300  36.33302085 -119.95372772 336.44 tie_down fighters BRAVO 3-08
1301 A military 
1300  36.33197226 -119.95458384 157.07 tie_down fighters BRAVO 2-01
1301 A military 
1300  36.33215382 -119.95325264 -23.20 tie_down fighters BRAVO 1-08
1301 A military 
1300  36.33480670 -119.95603984 877.03 tie_down fighters CHARLIE 2-04
1301 A military 
1300  36.33566473 -119.95651009 877.03 tie_down fighters CHARLIE 4-04
1301 A military 
1300  36.33315253 -119.94905336 697.14 tie_down fighters ECHO 5-02
1301 A military 
1300  36.33394291 -119.94969487 697.14 tie_down fighters ECHO 3-07
1301 A military 
1300  36.33401929 -119.95034469 876.83 tie_down fighters ECHO 2-04
1301 A military 
1300  36.33480413 -119.95016490 697.14 tie_down fighters ECHO 1-07
1301 A military 
1300  36.33401929 -119.95034469 876.83 tie_down fighters HANGAR 1-A-7
1301 A military 
1300  36.33480413 -119.95016490 697.14 tie_down fighters HANGAR 1-A-7
1301 A military 
1300  36.33560969 -119.95587545 697.14 tie_down fighters CHARLIE 3-07
1301 A military 
1300  36.33475485 -119.95539980 697.14 tie_down fighters CHARLIE 1-07
1301 A military 
1300  36.33381749 -119.95437369 696.39 tie_down fighters BRAVO 5-07
1301 A military 
1300  36.33375008 -119.95534907 516.26 tie_down fighters BRAVO 6-02
1301 A military 
1300  36.33288890 -119.95488491 516.26 tie_down fighters BRAVO 4-02
1301 A military 
1300  36.33295814 -119.95389814 336.44 tie_down fighters BRAVO 3-07
1301 A military 
1300  36.33203345 -119.95441257 157.07 tie_down fighters BRAVO 2-02
1301 A military 
1300  36.33209198 -119.95342355 -23.20 tie_down fighters BRAVO 1-07
1301 A military 
1300  36.33486798 -119.95586862 877.03 tie_down fighters CHARLIE 2-05
1301 A military 
1300  36.33572601 -119.95633888 877.03 tie_down fighters CHARLIE 4-05
1301 A military 
1300  36.33267045 -119.94837675 875.86 tie_down fighters ECHO 6-04
1301 A military 
1300  36.33260835 -119.94854757 875.86 tie_down fighters ECHO 6-03
1301 A military 
1300  36.33254794 -119.94872257 875.86 tie_down fighters ECHO 6-02
1301 A military 
1300  36.33248584 -119.94889131 875.86 tie_down fighters ECHO 6-01
1301 A military 
1300  36.33309150 -119.94922472 697.14 tie_down fighters ECHO 5-01
1301 A military 
1300  36.33388188 -119.94986623 697.14 tie_down fighters ECHO 3-06
1301 A military 
1300  36.33408107 -119.95017374 876.83 tie_down fighters ECHO 2-05
1301 A military 
1300  36.33474310 -119.95033626 697.14 tie_down fighters ECHO 1-06
1301 A military 
1300  36.33408107 -119.95017374 876.83 tie_down fighters HANGAR 1-A-6
1301 A military 
1300  36.33474310 -119.95033626 697.14 tie_down fighters HANGAR 1-A-6
1301 A military 
1300  36.33554866 -119.95604681 697.14 tie_down fighters CHARLIE 3-06
1301 A military 
1300  36.33469383 -119.95557116 697.14 tie_down fighters CHARLIE 1-06
1301 A military 
1300  36.33375467 -119.95454405 696.39 tie_down fighters BRAVO 5-06
1301 A military 
1300  36.33381323 -119.95517890 516.26 tie_down fighters BRAVO 6-03
1301 A military 
1300  36.33295205 -119.95471474 516.26 tie_down fighters BRAVO 4-03
1301 A military 
1300  36.33289544 -119.95406856 336.44 tie_down fighters BRAVO 3-06
1301 A military 
1300  36.33209465 -119.95424130 157.07 tie_down fighters BRAVO 2-03
1301 A military 
1300  36.33203014 -119.95359446 -23.20 tie_down fighters BRAVO 1-06
1301 A military 
1300  36.33492928 -119.95570174 877.03 tie_down fighters CHARLIE 2-06
1301 A military 
1300  36.33578730 -119.95617200 877.03 tie_down fighters CHARLIE 4-06
1301 A military 
1300  36.33382084 -119.95003325 697.14 tie_down fighters ECHO 3-05
1301 A military 
1300  36.33414283 -119.95000713 876.83 tie_down fighters ECHO 2-06
1301 A military 
1300  36.32695464 -119.95236895 1236.48 tie_down fighters ALPHA 1-01
1301 A military 
1300  36.32726402 -119.95151162 1236.48 tie_down fighters ALPHA 1-06
1301 A military 
1300  36.32783602 -119.95286013 1236.48 tie_down fighters ALPHA 3-01
1301 A military 
1300  36.32814900 -119.95199833 1236.48 tie_down fighters ALPHA 3-06
1301 A military 
1300  36.32811297 -119.95114189 1057.10 tie_down fighters ALPHA 2-10
1301 A military 
1300  36.32780718 -119.95200369 1057.10 tie_down fighters ALPHA 2-05
1301 A military 
1300  36.32867014 -119.95248627 1057.10 tie_down fighters ALPHA 4-05
1301 A military 
1300  36.32897593 -119.95161553 1057.10 tie_down fighters ALPHA 4-10
1301 A military 
1300  36.33194257 -119.94875670 1236.90 tie_down fighters DELTA 6-06
1301 A military 
1300  36.33163931 -119.94961659 1236.90 tie_down fighters DELTA 6-01
1301 A military 
1300  36.33187354 -119.94793869 1056.37 tie_down fighters DELTA 5-10
1301 A military 
1300  36.33156399 -119.94879019 1056.37 tie_down fighters DELTA 5-05
1301 A military 
1300  36.33021141 -119.94699645 1056.37 tie_down fighters DELTA 1-10
1301 A military 
1300  36.32989868 -119.94785598 1056.37 tie_down fighters DELTA 1-05
1301 A military 
1300  36.33071426 -119.94832945 1056.37 tie_down fighters DELTA 3-05
1301 A military 
1300  36.33102347 -119.94747682 1056.37 tie_down fighters DELTA 3-10
1301 A military 
1300  36.32986771 -119.94868141 876.89 tie_down fighters DELTA 2-01
1301 A military 
1300  36.33017150 -119.94782187 876.89 tie_down fighters DELTA 2-06
1301 A military 
1300  36.33101540 -119.94828442 876.89 tie_down fighters DELTA 4-06
1301 A military 
1300  36.33070710 -119.94914269 876.89 tie_down fighters DELTA 4-01
1301 A military 
1300  36.33328160 -119.94953771 876.89 tie_down fighters ECHO 4-06
1301 A military 
1300  36.33297737 -119.95038704 876.89 tie_down fighters ECHO 4-01
1301 A military 
1300  36.33468206 -119.95050328 697.14 tie_down fighters ECHO 1-05
1301 A military 
1300  36.33468206 -119.95050328 697.14 tie_down fighters HANGAR 1-A-5
1301 A military 
1300  36.33414283 -119.95000713 876.83 tie_down fighters HANGAR 1-A-5
1301 A military 
1300  36.33468206 -119.95050328 697.14 tie_down fighters HANGAR 1-A-5
1301 A military 
1300  36.33468206 -119.95050328 697.14 tie_down fighters HANGAR 1-A-5
1301 A military 
1300  36.33548762 -119.95621383 697.14 tie_down fighters CHARLIE 3-05
1301 A military 
1300  36.33463278 -119.95573817 697.14 tie_down fighters CHARLIE 1-05
1301 A military 
1300  36.33369188 -119.95471006 696.39 tie_down fighters BRAVO 5-05
1301 A military 
1300  36.33387634 -119.95501307 516.26 tie_down fighters BRAVO 6-04
1301 A military 
1300  36.33301517 -119.95454891 516.26 tie_down fighters BRAVO 4-04
1301 A military 
1300  36.33283275 -119.95423463 336.44 tie_down fighters BRAVO 3-05
1301 A military 
1300  36.33215586 -119.95407438 157.07 tie_down fighters BRAVO 2-04
1301 A military 
1300  36.33196830 -119.95376102 -23.20 tie_down fighters BRAVO 1-05
1301 A military 
1300  36.33498938 -119.95552908 877.03 tie_down fighters CHARLIE 2-07
1301 A military 
1300  36.33584741 -119.95599934 877.03 tie_down fighters CHARLIE 4-07
1301 A military 
1300  36.33376098 -119.95020604 697.14 tie_down fighters ECHO 3-04
1301 A military 
1300  36.33420344 -119.94983474 876.83 tie_down fighters ECHO 2-07
1301 A military 
1300  36.32701610 -119.95219703 1236.48 tie_down fighters ALPHA 1-02
1301 A military 
1300  36.32732548 -119.95133969 1236.48 tie_down fighters ALPHA 1-07
1301 A military 
1300  36.32789748 -119.95268821 1236.48 tie_down fighters ALPHA 3-02
1301 A military 
1300  36.32821046 -119.95182641 1236.48 tie_down fighters ALPHA 3-07
1301 A military 
1300  36.32805301 -119.95131463 1057.10 tie_down fighters ALPHA 2-09
1301 A military 
1300  36.32774722 -119.95217643 1057.10 tie_down fighters ALPHA 2-04
1301 A military 
1300  36.32861018 -119.95265901 1057.10 tie_down fighters ALPHA 4-04
1301 A military 
1300  36.32891597 -119.95178827 1057.10 tie_down fighters ALPHA 4-09
1301 A military 
1300  36.33200301 -119.94858422 1236.90 tie_down fighters DELTA 6-07
1301 A military 
1300  36.33169975 -119.94944411 1236.90 tie_down fighters DELTA 6-02
1301 A military 
1300  36.33181182 -119.94811047 1056.37 tie_down fighters DELTA 5-09
1301 A military 
1300  36.33150226 -119.94896196 1056.37 tie_down fighters DELTA 5-04
1301 A military 
1300  36.33014968 -119.94716822 1056.37 tie_down fighters DELTA 1-09
1301 A military 
1300  36.32983696 -119.94802776 1056.37 tie_down fighters DELTA 1-04
1301 A military 
1300  36.33065254 -119.94850122 1056.37 tie_down fighters DELTA 3-04
1301 A military 
1300  36.33096174 -119.94764860 1056.37 tie_down fighters DELTA 3-09
1301 A military 
1300  36.32992818 -119.94850895 876.89 tie_down fighters DELTA 2-02
1301 A military 
1300  36.33023197 -119.94764941 876.89 tie_down fighters DELTA 2-07
1301 A military 
1300  36.33107586 -119.94811196 876.89 tie_down fighters DELTA 4-07
1301 A military 
1300  36.33076757 -119.94897022 876.89 tie_down fighters DELTA 4-02
1301 A military 
1300  36.33334207 -119.94936524 876.89 tie_down fighters ECHO 4-07
1301 A military 
1300  36.33303784 -119.95021457 876.89 tie_down fighters ECHO 4-02
1301 A military 
1300  36.33462220 -119.95067607 697.14 tie_down fighters ECHO 1-04
1301 A military 
1300  36.33462220 -119.95067607 697.14 tie_down fighters HANGAR 1-A-4
1301 A military 
1300  36.33420344 -119.94983474 876.83 tie_down fighters HANGAR 1-A-4
1301 A military 
1300  36.33462220 -119.95067607 697.14 tie_down fighters HANGAR 1-A-4
1301 A military 
1300  36.33462220 -119.95067607 697.14 tie_down fighters HANGAR 1-A-4
1301 A military 
1300  36.33542776 -119.95638662 697.14 tie_down fighters CHARLIE 3-04
1301 A military 
1300  36.33457293 -119.95591097 697.14 tie_down fighters CHARLIE 1-04
1301 A military 
1300  36.33363022 -119.95488188 696.39 tie_down fighters BRAVO 5-04
1301 A military 
1300  36.33393834 -119.95484144 516.26 tie_down fighters BRAVO 6-05
1301 A military 
1300  36.33307716 -119.95437728 516.26 tie_down fighters BRAVO 4-05
1301 A military 
1300  36.33277120 -119.95440651 336.44 tie_down fighters BRAVO 3-04
1301 A military 
1300  36.33221588 -119.95390168 157.07 tie_down fighters BRAVO 2-05
1301 A military 
1300  36.33190762 -119.95393338 -23.20 tie_down fighters BRAVO 1-04
1301 A military 
1300  36.33505066 -119.95535786 877.03 tie_down fighters CHARLIE 2-08
1301 A military 
1300  36.33590869 -119.95582812 877.03 tie_down fighters CHARLIE 4-08
1301 A military 
1300  36.33369996 -119.95037740 697.14 tie_down fighters ECHO 3-03
1301 A military 
1300  36.33426521 -119.94966380 876.83 tie_down fighters ECHO 2-08
1301 A military 
1300  36.32707871 -119.95202656 1236.48 tie_down fighters ALPHA 1-03
1301 A military 
1300  36.32738809 -119.95116922 1236.48 tie_down fighters ALPHA 1-08
1301 A military 
1300  36.32796009 -119.95251774 1236.48 tie_down fighters ALPHA 3-03
1301 A military 
1300  36.32827307 -119.95165594 1236.48 tie_down fighters ALPHA 3-08
1301 A military 
1300  36.32799189 -119.95148593 1057.10 tie_down fighters ALPHA 2-08
1301 A military 
1300  36.32768610 -119.95234773 1057.10 tie_down fighters ALPHA 2-03
1301 A military 
1300  36.32854906 -119.95283031 1057.10 tie_down fighters ALPHA 4-03
1301 A military 
1300  36.32885485 -119.95195957 1057.10 tie_down fighters ALPHA 4-08
1301 A military 
1300  36.33206460 -119.94841318 1236.90 tie_down fighters DELTA 6-08
1301 A military 
1300  36.33176134 -119.94927307 1236.90 tie_down fighters DELTA 6-03
1301 A military 
1300  36.33174895 -119.94828079 1056.37 tie_down fighters DELTA 5-08
1301 A military 
1300  36.33143939 -119.94913229 1056.37 tie_down fighters DELTA 5-03
1301 A military 
1300  36.33008681 -119.94733855 1056.37 tie_down fighters DELTA 1-08
1301 A military 
1300  36.32977409 -119.94819809 1056.37 tie_down fighters DELTA 1-03
1301 A military 
1300  36.33058967 -119.94867155 1056.37 tie_down fighters DELTA 3-03
1301 A military 
1300  36.33089887 -119.94781892 1056.37 tie_down fighters DELTA 3-08
1301 A military 
1300  36.32998980 -119.94833792 876.89 tie_down fighters DELTA 2-03
1301 A military 
1300  36.33029359 -119.94747838 876.89 tie_down fighters DELTA 2-08
1301 A military 
1300  36.33113749 -119.94794093 876.89 tie_down fighters DELTA 4-08
1301 A military 
1300  36.33082919 -119.94879920 876.89 tie_down fighters DELTA 4-03
1301 A military 
1300  36.33340369 -119.94919422 876.89 tie_down fighters ECHO 4-08
1301 A military 
1300  36.33309946 -119.95004354 876.89 tie_down fighters ECHO 4-03
1301 A military 
1300  36.33456118 -119.95084743 697.14 tie_down fighters ECHO 1-03
1301 A military 
1300  36.33456118 -119.95084743 697.14 tie_down fighters HANGAR 1-A-3
1301 A military 
1300  36.33426521 -119.94966380 876.83 tie_down fighters HANGAR 1-A-3
1301 A military 
1300  36.33456118 -119.95084743 697.14 tie_down fighters HANGAR 1-A-3
1301 A military 
1300  36.33456118 -119.95084743 697.14 tie_down fighters HANGAR 1-A-3
1301 A military 
1300  36.33536674 -119.95655798 697.14 tie_down fighters CHARLIE 3-03
1301 A military 
1300  36.33451190 -119.95608233 697.14 tie_down fighters CHARLIE 1-03
1301 A military 
1300  36.33356740 -119.95505224 696.39 tie_down fighters BRAVO 5-03
1301 A military 
1300  36.33400149 -119.95467127 516.26 tie_down fighters BRAVO 6-06
1301 A military 
1300  36.33314031 -119.95420712 516.26 tie_down fighters BRAVO 4-06
1301 A military 
1300  36.33270850 -119.95457693 336.44 tie_down fighters BRAVO 3-03
1301 A military 
1300  36.33227708 -119.95373041 157.07 tie_down fighters BRAVO 2-06
1301 A military 
1300  36.33184578 -119.95410429 -23.20 tie_down fighters BRAVO 1-03
1301 A military 
1300  36.33510961 -119.95518665 877.03 tie_down fighters CHARLIE 2-09
1301 A military 
1300  36.33596764 -119.95565691 877.03 tie_down fighters CHARLIE 4-09
1301 A military 
1300  36.33364126 -119.95054874 697.14 tie_down fighters ECHO 3-02
1301 A military 
1300  36.33432465 -119.94949285 876.83 tie_down fighters ECHO 2-09
1301 A military 
1300  36.32713899 -119.95185607 1236.48 tie_down fighters ALPHA 1-04
1301 A military 
1300  36.32744838 -119.95099873 1236.48 tie_down fighters ALPHA 1-09
1301 A military 
1300  36.32802038 -119.95234725 1236.48 tie_down fighters ALPHA 3-04
1301 A military 
1300  36.32833336 -119.95148545 1236.48 tie_down fighters ALPHA 3-09
1301 A military 
1300  36.32793309 -119.95165722 1057.10 tie_down fighters ALPHA 2-07
1301 A military 
1300  36.32762730 -119.95251902 1057.10 tie_down fighters ALPHA 2-02
1301 A military 
1300  36.32849026 -119.95300160 1057.10 tie_down fighters ALPHA 4-02
1301 A military 
1300  36.32879604 -119.95213086 1057.10 tie_down fighters ALPHA 4-07
1301 A military 
1300  36.33212388 -119.94824214 1236.90 tie_down fighters DELTA 6-09
1301 A military 
1300  36.33182062 -119.94910204 1236.90 tie_down fighters DELTA 6-04
1301 A military 
1300  36.33168840 -119.94845114 1056.37 tie_down fighters DELTA 5-07
1301 A military 
1300  36.33137884 -119.94930263 1056.37 tie_down fighters DELTA 5-02
1301 A military 
1300  36.33002626 -119.94750890 1056.37 tie_down fighters DELTA 1-07
1301 A military 
1300  36.32971354 -119.94836843 1056.37 tie_down fighters DELTA 1-02
1301 A military 
1300  36.33052912 -119.94884189 1056.37 tie_down fighters DELTA 3-02
1301 A military 
1300  36.33083832 -119.94798927 1056.37 tie_down fighters DELTA 3-07
1301 A military 
1300  36.33004911 -119.94816690 876.89 tie_down fighters DELTA 2-04
1301 A military 
1300  36.33035290 -119.94730736 876.89 tie_down fighters DELTA 2-09
1301 A military 
1300  36.33119679 -119.94776991 876.89 tie_down fighters DELTA 4-09
1301 A military 
1300  36.33088849 -119.94862818 876.89 tie_down fighters DELTA 4-04
1301 A military 
1300  36.33346299 -119.94902320 876.89 tie_down fighters ECHO 4-09
1301 A military 
1300  36.33315876 -119.94987252 876.89 tie_down fighters ECHO 4-04
1301 A military 
1300  36.33450248 -119.95101877 697.14 tie_down fighters ECHO 1-02
1301 A military 
1300  36.33450248 -119.95101877 697.14 tie_down fighters HANGAR 1-A-2
1301 A military 
1300  36.33432465 -119.94949285 876.83 tie_down fighters HANGAR 1-A-2
1301 A military 
1300  36.33450248 -119.95101877 697.14 tie_down fighters HANGAR 1-A-2
1301 A military 
1300  36.33450248 -119.95101877 697.14 tie_down fighters HANGAR 1-A-2
1301 A military 
1300  36.33530804 -119.95672932 697.14 tie_down fighters CHARLIE 3-02
1301 A military 
1300  36.33445321 -119.95625367 697.14 tie_down fighters CHARLIE 1-02
1301 A military 
1300  36.33350692 -119.95522262 696.39 tie_down fighters BRAVO 5-02
1301 A military 
1300  36.33406230 -119.95450108 516.26 tie_down fighters BRAVO 6-07
1301 A military 
1300  36.33320113 -119.95403692 516.26 tie_down fighters BRAVO 4-07
1301 A military 
1300  36.33264812 -119.95474737 336.44 tie_down fighters BRAVO 3-02
1301 A military 
1300  36.33233594 -119.95355916 157.07 tie_down fighters BRAVO 2-07
