A
1000 Generated by WorldEditor

1     17 1 0 KFMY Page Fld
20  26.58518272 -081.85747728 216.5300 0 2 {@L}B3{@Y}B{@Y,^l}13-31
20  26.58531356 -081.85780178 128.8800 0 2 {@L}B{@Y}B3
20  26.58747117 -081.86143004 225.0000 0 2 {@R}13-31{@@}{@Y,^r}B
20  26.58681170 -081.86063475 225.0000 0 2 {@L}A{@R}13-31
20  26.58016980 -081.87040697 229.0900 0 2 {@Y,^l}A1{@Y}A
20  26.57948683 -081.87054484 290.7700 0 2 {@R}5-23{@Y,^u}{@@}A{@L}A1
20  26.58832559 -081.86303196 311.1900 0 2 {@Y}C{@@}{@Y}C
20  26.58858423 -081.86336302 130.9100 0 2 {@Y}C{@@}{@Y}C
20  26.58851916 -081.86286643 212.9100 0 2 {@L}C{@R}13-31
20  26.58884774 -081.86297375 39.0900 0 2 {@L}C{@Y}B
20  26.59189053 -081.86777446 310.2900 0 2 {@Y,^ru}B1
20  26.58863953 -081.86269726 316.9800 0 2 {@L}B{@Y,^u}B{@Y,^r}C
20  26.58893558 -081.86231345 226.7400 0 2 {@L}C{@Y}B
20  26.58846711 -081.86188962 128.6600 0 2 {@L}B{@R}5-23
20  26.58794495 -081.86184415 42.8800 0 2 {@Y,^l}B{@Y,^lu}C5
20  26.58846060 -081.86121477 31.6100 0 2 {@Y,^lu}C5
20  26.58881521 -081.86134574 177.7100 0 2 {@L}C5{@R}5-23
20  26.59243043 -081.85701700 120.9600 0 2 {@L}C6{@R}23-5
20  26.59174774 -081.85717497 43.2600 0 2 {@Y,^lu}C6
20  26.59128394 -081.85674651 40.3600 0 2 {@Y,^ru}A7
20  26.59082660 -081.85680519 13.3900 0 2 {@L}A7{@R}23-5
20  26.59043919 -081.85714412 319.9000 0 2 {@L}A6{@R}23-5
20  26.59002252 -081.86612836 315.0000 0 2 {@Y,^l}E2{@Y,^l}E
20  26.59217966 -081.86765878 249.1500 0 2 {@L}B1{@R}13-31
20  26.59059083 -081.86607547 130.6000 0 2 {@Y,^l}B2{@@}{@Y,^r}B2
20  26.58982128 -081.86639660 219.5800 0 2 {@L}E2{@Y,^l}E
20  26.59065519 -081.86561905 217.5700 0 2 {@L}B2{@R}13-31{@Y,^u}E2
20  26.58726308 -081.86260363 41.4200 0 2 {@R}13-31
20  26.58759556 -081.86216987 131.6300 0 2 {@R}23-5
20  26.58105408 -081.87093693 177.7100 0 2 {@L}C1{@R}5-23{@@}{@L}C
20  26.58320238 -081.86881324 226.4700 0 2 {@R}{critical}ILS
20  26.58403782 -081.86815922 46.6400 0 2 {@Y,^l}C2
20  26.58396693 -081.86736907 91.4300 0 2 {@L}C2{@R}5-23{@@}{@Y}C{@L}C2
20  26.58421589 -081.86722237 91.1500 0 2 {@L}C2{@R}5-23
20  26.58447648 -081.86720107 223.9200 0 2 {@Y,^l}C2{@L}C
20  26.58458568 -081.86777296 139.7000 0 2 {@Y}C{@Y,^r}5-23
20  26.58508583 -081.86691206 45.0000 0 2 {@Y,^l}C3
20  26.58648531 -081.86355645 227.1200 0 2 {@Y,^rd}C4
20  26.58557205 -081.86650847 140.4400 0 2 {@Y}C{@Y,^r}5-23
20  26.58537757 -081.86609084 226.2200 0 2 {@L}C{@Y,^r}C3
20  26.58592641 -081.86423930 49.9000 0 2 {@Y,^lu}C4
20  26.58677125 -081.86390555 168.3700 0 2 {@L}C4{@R}5-23{@Y}
20  26.58665265 -081.86425683 349.1100 0 2 {@Y}C{@Y,^u}E
20  26.58696549 -081.86457549 49.3800 0 2 {@Y,^l}E{@Y,^r}C4
20  26.58745968 -081.86423851 146.7700 0 2 {@Y,^r}C{@Y,^u}C4
20  26.58916979 -081.86741070 123.9800 0 2 {@Y,^l}13-31
20  26.58241352 -081.85796450 360.0000 0 2 {@Y,^l}5-23{@Y}31-13{^r}
20  26.58387995 -081.85969816 270.0000 0 2 {@Y,^u}FBO
20  26.58388433 -081.85926727 270.0000 0 2 {@L}A3{@Y,^l}D2
20  26.58429626 -081.85914470 91.3600 0 2 {@L}A3{@R}31-13
20  26.58441552 -081.85895150 128.8800 0 2 {@Y,^r}A3
20  26.58474713 -081.85833424 133.5300 0 2 {@Y,^l}B3
20  26.58364473 -081.85687999 129.8100 0 2 {@Y,^l}B4
20  26.58317129 -081.85729849 133.3600 0 2 {@Y,^r}D
20  26.58289288 -081.85736139 38.6600 0 2 {@R}31-13
20  26.58353597 -081.85630641 216.8700 0 2 {@R}31-13
20  26.58954620 -081.86691530 39.7300 0 2 {@L}E2{@Y,^r}E
20  26.58994537 -081.86655910 42.5800 0 2 {@L}E2{@R}13-31
20  26.58722015 -081.86018980 228.1800 0 2 {@L}A{@Y}B
20  26.58760943 -081.85950894 318.0100 0 2 {@Y}A
14  26.59012111 -081.86333617  82.02 0 New Tower Viewpoint 1
1300  26.58194907 -081.86047828 272.24 misc props South Ramp 9
1300  26.58201730 -081.86040777  89.47 misc props South Ramp 8
1300  26.58207838 -081.86047896 272.24 misc props South Ramp 7
1300  26.58214687 -081.86041269  89.47 misc props South Ramp 6
1300  26.58195643 -081.86011167 272.24 misc props South Ramp 5
1300  26.58202471 -081.86004394  89.47 misc props South Ramp 4
1300  26.58208573 -081.86011578 272.24 misc props South Ramp 3
1300  26.58215409 -081.86004806  89.47 misc props South Ramp 2
1300  26.58220523 -081.86011647 272.24 misc props South Ramp 1
1300  26.58102336 -081.85650339 181.95 misc props Southeast Ramp 8
1300  26.58102253 -081.85664240 181.95 misc props Southeast Ramp 7
1300  26.58102169 -081.85677813 181.95 misc props Southeast Ramp 6
1300  26.58101708 -081.85690590 181.95 misc props Southeast Ramp 5
1300  26.58135899 -081.85651114 181.95 misc props Southeast Ramp 4
1300  26.58135798 -081.85664989 181.95 misc props Southeast Ramp 3
1300  26.58135646 -081.85678581 181.95 misc props Southeast Ramp 2
1300  26.58135697 -081.85691323 181.95 misc props Southeast Ramp 1
1300  26.58165919 -081.86670543 139.74 misc props Southwest Ramp 23
1300  26.58157172 -081.86681320 139.74 misc props Southwest Ramp 22
1300  26.58149707 -081.86692035 139.74 misc props Southwest Ramp 21
1300  26.58141741 -081.86702501 139.74 misc props Southwest Ramp 20
1300  26.58134393 -081.86713129 139.74 misc props Southwest Ramp 19
1300  26.58126169 -081.86723681 139.74 misc props Southwest Ramp 18
1300  26.58118216 -081.86734191 139.74 misc props Southwest Ramp 17
1300  26.58110606 -081.86744147 139.74 misc props Southwest Ramp 16
1300  26.58102654 -081.86754444 139.74 misc props|helos Southwest Ramp 15
1300  26.58093559 -081.86765804 139.74 misc props Southwest Ramp 14
1300  26.58085645 -081.86776739 139.74 misc props Southwest Ramp 13
1300  26.58077920 -081.86786270 139.74 misc props Southwest Ramp 12
1300  26.58069854 -081.86797162 139.74 misc props Southwest Ramp 11
1300  26.58061517 -081.86807180 139.74 misc props Southwest Ramp 10
1300  26.58053388 -081.86817469 139.74 misc props Southwest Ramp 9
1300  26.58045397 -081.86827951 139.74 misc props Southwest Ramp 8
1300  26.58036819 -081.86837931 139.74 misc props Southwest Ramp 7
1300  26.58028689 -081.86848181 139.74 misc props Southwest Ramp 6
1300  26.58020387 -081.86857735 139.74 misc props Southwest Ramp 5
1300  26.58012155 -081.86868410 139.74 misc props Southwest Ramp 4
1300  26.58004198 -081.86877964 139.74 misc props Southwest Ramp 3
1300  26.57996104 -081.86888756 139.74 misc props Southwest Ramp 2
1300  26.57988425 -081.86898271 139.74 misc props Southwest Ramp 1
1300  26.58834688 -081.86644257 -101.33 misc props West Ramp 30
1300  26.58822351 -081.86641285 257.64 misc props West Ramp 29
1300  26.58810658 -081.86638744 257.64 misc props West Ramp 28
1300  26.58799405 -081.86636158 257.64 misc props West Ramp 27
1300  26.58786625 -081.86633281 257.64 misc props West Ramp 26
1300  26.58775344 -081.86630681 257.64 misc props West Ramp 25
1300  26.58763086 -081.86627905 257.64 misc props West Ramp 24
1300  26.58750697 -081.86625197 257.64 misc props West Ramp 23
1300  26.58738822 -081.86622511 257.64 misc props West Ramp 22
1300  26.58726482 -081.86619629 257.64 misc props West Ramp 21
1300  26.58714564 -081.86616642 257.64 misc props West Ramp 20
1300  26.58702720 -081.86614371 257.64 misc props West Ramp 19
1300  26.58639374 -081.86655212 257.64 misc props West Ramp 18
1300  26.58651189 -081.86658103 257.64 misc props West Ramp 17
1300  26.58663399 -081.86661477 257.64 misc props West Ramp 16
1300  26.58675085 -081.86664370 257.64 misc props West Ramp 15
1300  26.58686689 -081.86667010 257.64 misc props West Ramp 14
1300  26.58699183 -081.86670290 257.64 misc props West Ramp 13
1300  26.58710513 -081.86673053 257.64 misc props West Ramp 12
1300  26.58722683 -081.86675377 257.64 misc props West Ramp 11
1300  26.58734645 -081.86678780 257.64 misc props West Ramp 10
1300  26.58745345 -081.86680815 257.64 misc props West Ramp 9
1300  26.58757194 -081.86684060 257.64 misc props West Ramp 8
1300  26.58769042 -081.86687372 257.64 misc props West Ramp 7
1300  26.58781057 -081.86690014 257.64 misc props West Ramp 6
1300  26.58792668 -081.86692636 257.64 misc props West Ramp 5
1300  26.58805136 -081.86696005 257.64 misc props West Ramp 4
1300  26.58816510 -081.86698610 257.64 misc props West Ramp 3
1300  26.58828630 -081.86701162 257.64 misc props West Ramp 2
1300  26.58840692 -081.86704013 257.64 misc jets|turboprops|props West Ramp 1
15  26.58614964 -081.86794402  88.81 West Ramp FBO (VIP) 3
1300  26.58633520 -081.86761420  28.35 misc jets West Ramp FBO  (VIP) 1
15  26.58636339 -081.86727660 290.56 West Ramp FBO (VIP) 2
18  26.58438116 -081.86153522 1 BCN
19  26.58027715 -081.86955425 1 WS
19  26.59132500 -081.86661400 1 WS
19  26.58395100 -081.85705900 1 WS
19  26.59154200 -081.85768800 1 WS
50 12372 ATIS
51 11900 CTAF
51 13055 UNICOM
52 12170 CLNC DEL
53 12170 GND
54 11900 TWR
55 12680 FORT MYERS APP/DEP
1200 
1201  26.58064544 -081.87031207 both 0 5/23_start
1201  26.59134134 -081.85716094 both 1 5/23_stop
1201  26.58725669 -081.86216461 both 2 N_start(split)
1201  26.58338773 -081.85710188 both 3 13/31_stop
1201  26.58653816 -081.86123158 both 4 N_start(split)(split)
1201  26.59078104 -081.85662725 both 5 A_start
1201  26.59056019 -081.85670577 both 6 A_stop
1201  26.59027471 -081.85689731 both 7 A_stop
1201  26.58971089 -081.85734424 both 8 A_stop
1201  26.58716537 -081.86048194 both 9 A_stop
1201  26.58685930 -081.86086458 both 10 A_stop
1201  26.58616527 -081.86165773 both 11 A_stop
1201  26.58455473 -081.86331644 both 12 A_stop
1201  26.58365291 -081.86423218 both 13 A_stop
1201  26.58260308 -081.86531741 both 14 A_stop
1201  26.58246896 -081.86551868 both 15 A_stop
1201  26.58225511 -081.86648603 both 16 A_stop
1201  26.58201444 -081.86682252 both 17 A_stop
1201  26.57972377 -081.86963467 both 18 A_stop
1201  26.57959286 -081.86986644 both 19 A_stop
1201  26.57954315 -081.87014953 both 20 A_stop
1201  26.57961616 -081.87041525 both 21 A_stop
1201  26.59124838 -081.85650751 both 22 A7_stop
1201  26.59137656 -081.85652832 both 23 A7_stop
1201  26.59145098 -081.85664391 both 24 A7_stop
1201  26.59147372 -081.85686816 both 25 A7_stop
1201  26.59104063 -081.85752178 both 26 N_start(split)(split)
1201  26.59055353 -081.85700984 both 27 A6_start
1201  26.58618756 -081.86348079 both 28 5/23_start(split)
1201  26.58594239 -081.86189340 both 29 A_stop(split)
1201  26.58625113 -081.86294940 both 30 A5_stop
1201  26.58613611 -081.86229955 both 31 A5_stop
1201  26.58588931 -081.86384796 both 32 5/23_start(split)
1201  26.58512621 -081.86364151 both 33 A4_stop
1201  26.58486466 -081.86357614 both 34 A4_stop
1201  26.58411636 -081.86600898 both 35 5/23_start(split)
1201  26.58439599 -081.85841536 both 36 N_start(split)(split)(split)
1201  26.58407655 -081.86380200 both 37 A_stop(split)
1201  26.58406839 -081.86534519 both 38 A3_stop
1201  26.58407438 -081.86483560 both 39 A3_stop
1201  26.58408638 -081.85910951 both 40 A3_stop
1201  26.58409837 -081.85875414 both 41 A3_stop
1201  26.58207140 -081.86851572 both 42 5/23_start(split)
1201  26.58197229 -081.86788604 both 43 A2_stop
1201  26.58207590 -081.86736215 both 44 A2_stop
1201  26.57984048 -081.87071369 both 45 A1_stop
1201  26.58009738 -081.87081777 both 46 A1_stop
1201  26.58035428 -081.87066373 both 47 A1_stop
1201  26.58786670 -081.86141614 both 48 N_start(split)(split)
1201  26.58409020 -081.85643230 both 49 B_start
1201  26.58508966 -081.85775970 both 50 B_stop
1201  26.58602628 -081.85899277 both 51 B_stop
1201  26.58833468 -081.86201543 both 52 B_stop
1201  26.58885966 -081.86269824 both 53 B_stop
1201  26.59095365 -081.86544790 both 54 B_stop
1201  26.59215844 -081.86701169 both 55 B_stop
1201  26.59157919 -081.86777484 both 56 13/31 ext_start
1201  26.59230634 -081.86730262 both 57 B1_stop
1201  26.59231096 -081.86752237 both 58 B1_stop
1201  26.59226704 -081.86769817 both 59 B1_stop
1201  26.59210290 -081.86792568 both 60 B1_stop
1201  26.59193182 -081.86799806 both 61 B1_stop
1201  26.59169370 -081.86790758 both 62 B1_stop
1201  26.59014018 -081.86590936 both 63 13/31_start(split)
1201  26.59053944 -081.86583827 both 64 B1_stop
1201  26.59069965 -081.86568470 both 65 B1_stop
1201  26.58483077 -081.85800284 both 66 B3_stop
1201  26.58393542 -081.85627805 both 67 B4_stop
1201  26.58377267 -081.85628942 both 68 B4_stop
1201  26.58362772 -081.85643445 both 69 B4_stop
1201  26.58352600 -081.85653682 both 70 B4_stop
1201  26.58331493 -081.85675862 both 71 B4_stop
1201  26.58237208 -081.86595840 both 72 A_stop(split)
1201  26.58310030 -081.85694483 both 73 D_stop
1201  26.58279259 -081.85720977 both 74 D_stop
1201  26.58255258 -081.85745062 both 75 D_stop
1201  26.58252181 -081.85765019 both 76 D_stop
1201  26.58251566 -081.85962517 both 77 D_stop
1201  26.58249720 -081.86267710 both 78 D_stop
1201  26.58248489 -081.86314848 both 79 D_stop
1201  26.58248181 -081.86443188 both 80 D_stop
1201  26.58249580 -081.86544534 both 81 A_stop(split)
1201  26.58248585 -081.86534987 both 82 D_stop(split)
1201  26.58408038 -081.86335450 both 83 A_stop(split)(split)
1201  26.58249540 -081.86298356 both 84 D_stop(split)
1201  26.58267561 -081.86298356 both 85 D1_stop
1201  26.58410048 -081.85948060 both 86 A_stop(split)(split)(split)
1201  26.58251980 -081.85948060 both 87 D_stop(split)
1201  26.58383986 -081.85947303 both 88 D2_stop
1201  26.58821674 -081.86340653 both 89 13/31_start(split)(split)
1201  26.59230382 -081.85713708 both 90 C_start
1201  26.59241435 -081.85732971 both 91 C_stop
1201  26.59244737 -081.85759458 both 92 C_stop
1201  26.59231100 -081.85795416 both 93 C_stop
1201  26.59125543 -081.85974201 both 94 C_stop
1201  26.58952701 -081.86188133 both 95 C_stop
1201  26.58863074 -081.86298110 both 96 C_stop
1201  26.58845171 -081.86319694 both 97 C_stop
1201  26.58795099 -081.86360360 both 98 C_stop
1201  26.58727355 -081.86403957 both 99 C_stop
1201  26.58712124 -081.86414934 both 100 C_stop
1201  26.58667107 -081.86471708 both 101 C_stop
1201  26.58514872 -081.86662369 both 102 C_stop
1201  26.58423819 -081.86766377 both 103 C_stop
1201  26.58221304 -081.87018849 both 104 C_stop
1201  26.58157289 -081.87096515 both 105 C_stop
1201  26.58137630 -081.87105216 both 106 C_stop
1201  26.58106504 -081.87106132 both 107 C_stop
1201  26.58967098 -081.86666177 both 108 E_start
1201  26.58876897 -081.86549862 both 109 E_stop
1201  26.58852367 -081.86520602 both 110 E_stop
1201  26.58729170 -081.86424290 both 111 E_stop
1201  26.58987830 -081.86647381 both 112 E2_stop
1201  26.58082063 -081.87103008 both 113 C1_stop
1201  26.58057650 -081.87057796 both 114 C1_stop
1201  26.58063145 -081.87088246 both 115 C1_stop(split)
1201  26.58563167 -081.86748807 both 116 C2_start
1201  26.58544462 -081.86749982 both 117 C2_stop
1201  26.58475738 -081.86792284 both 118 C2_stop
1201  26.58455178 -081.86794547 both 119 C2_stop
1201  26.58448404 -081.86790080 both 120 C2_stop
1201  26.58404807 -081.86737251 both 121 C2_stop
1201  26.58404853 -081.86645130 both 122 C2_stop
1201  26.58526604 -081.86647918 both 123 C_stop(split)
1201  26.58575383 -081.86682300 both 124 C3_start
1201  26.58541399 -081.86659810 both 125 C3_stop
1201  26.58673800 -081.86405274 both 126 C4_stop
1201  26.58971583 -081.86164913 both 127 C_stop(split)
1201  26.58944197 -081.86152182 both 128 C5_stop
1201  26.58880810 -081.86149085 both 129 C5_stop
1201  26.58828808 -081.86147020 both 130 C5_stop
1201  26.59212299 -081.85695425 both 131 C6_stop
1201  26.59186592 -081.85686102 both 132 C6_stop
1201  26.59156544 -081.85694648 both 133 C6_stop
1201  26.58560501 -081.85726641 both 134 B3_stop
1201  26.58252079 -081.85835388 both 135 D_stop(split)
1201  26.58050009 -081.85644636 both 136 _start
1201  26.58050686 -081.85779374 both 137 _stop
1201  26.58055425 -081.85794513 both 138 _stop
1201  26.58071672 -081.85807760 both 139 _stop
1201  26.58102134 -081.85828197 both 140 _stop
1201  26.58195892 -081.85828576 both 141 _stop
1201  26.58239217 -081.85834631 both 142 _stop
1201  26.58252756 -081.85757422 both 143 D_stop(split)
1201  26.58085549 -081.85636310 both 144 _start
1201  26.58085211 -081.85716547 both 145 _stop
1201  26.58100442 -081.85717682 both 146 _stop
1201  26.58196231 -081.85716925 both 147 _stop
1201  26.58205369 -081.85720710 both 148 _stop
1201  26.58216071 -081.85744021 both 149 _stop
1201  26.58225339 -081.85756287 both 150 _stop
1201  26.58236509 -081.85756287 both 151 _stop
1201  26.58212160 -081.85830899 both 152 _stop(split)
1201  26.58088616 -081.85792294 both 153 _start
1201  26.58194559 -081.85791916 both 154 _stop
1201  26.58206067 -081.85798728 both 155 _stop
1201  26.58212498 -081.85811218 both 156 _stop
1201  26.58086924 -081.85755961 both 157 _start
1201  26.58197267 -081.85756718 both 158 _stop
1201  26.58251002 -081.86122597 both 159 D_stop(split)
1201  26.58289910 -081.86003986 both 160 _start
1201  26.58287862 -081.86123971 both 161 _stop
1201  26.58287453 -081.86303490 both 162 A_stop(split)(split)(split)
1201  26.58287862 -081.86146411 both 163 _start
1201  26.58408254 -081.86249677 both 164 A_stop(split)(split)(split)
1201  26.58327359 -081.86248921 both 165 _start
1201  26.58408254 -081.86211451 both 166 A_stop(split)(split)(split)(split)
1201  26.58326343 -081.86209559 both 167 _start
1201  26.58408641 -081.86172274 both 168 A_stop(split)(split)(split)(split)(split)
1201  26.58326378 -081.86171720 both 169 _start
1201  26.58408145 -081.86132931 both 170 A_stop(split)(split)(split)(split)(split)(split)
1201  26.58325387 -081.86131269 both 171 _start
1201  26.58408641 -081.86094142 both 172 A_stop(split)(split)(split)(split)(split)(split)(split)
1201  26.58324396 -081.86090817 both 173 _start
1201  26.58410623 -081.86054799 both 174 A_stop(split)(split)(split)(split)(split)(split)(split)(split)
1201  26.58323405 -081.86054245 both 175 _start
1201  26.58411119 -081.86016010 both 176 A_stop(split)(split)(split)(split)(split)(split)(split)(split)(split)
1201  26.58323900 -081.86014902 both 177 _start
1201  26.58410623 -081.85983317 both 178 A_stop(split)(split)(split)(split)(split)(split)(split)(split)(split)(split)
1201  26.58323405 -081.85981654 both 179 _start
1201  26.58217709 -081.86658853 both 180 A_stop(split)
1201  26.57974042 -081.86889864 both 181 _start
1201  26.58178461 -081.86633253 both 182 _stop
1201  26.58165115 -081.86646939 both 183 _start(split)
1201  26.58078169 -081.86616768 both 184 _start
1201  26.58156720 -081.86638223 both 185 _stop
1201  26.58191192 -081.86641779 both 186 _stop(split)
1201  26.58198058 -081.86557894 both 187 _start
1201  26.58187886 -081.86619315 both 188 _stop
1201  26.58196533 -081.86572965 both 189 _start(split)
1201  26.58190531 -081.86608358 both 190 _start(split)(split)
1201  26.58083573 -081.86584135 both 191 _start
1201  26.58096774 -081.86550073 both 192 _start
1201  26.58105236 -081.86514874 both 193 _start
