I
1050 Generated by WorldEditor 2.1.0r1

1   1869 1 0 KLSV Nellis AFB
111  36.22942082 -115.04610103 3
115  36.22942278 -115.04601753
120 Linear Feature 16
111  36.22923937 -115.04584684 3
115  36.22928193 -115.04580197
120 Linear Feature 16
111  36.22909514 -115.04564478 3
115  36.22910276 -115.04555660
120 Linear Feature 16
111  36.22888988 -115.04586768 3
115  36.22885594 -115.04582165
120 Linear Feature 16
111  36.22868556 -115.04608955 3
115  36.22865163 -115.04604352
120 Linear Feature 16
111  36.22848072 -115.04631200 3
115  36.22844680 -115.04626596
120 Linear Feature 16
111  36.22827683 -115.04653342 3
115  36.22824290 -115.04648739
120 Linear Feature 16
111  36.22807344 -115.04675429 3
115  36.22803951 -115.04670825
120 Linear Feature 16
111  36.22786675 -115.04697874 3
115  36.22783094 -115.04692802
120 Linear Feature 16
111  36.22766020 -115.04720304 3
115  36.22761211 -115.04713828
120 Linear Feature 16
111  36.22686893 -115.04766500 3
115  36.22681139 -115.04762013
120 Linear Feature 16
111  36.22674625 -115.04789900 3
115  36.22667643 -115.04790798
120 Linear Feature 16
111  36.22678436 -115.04795312 3
115  36.22671644 -115.04794572
120 Linear Feature 16
111  36.22657867 -115.04817660 3
115  36.22653152 -115.04811066
120 Linear Feature 16
111  36.22637372 -115.04839929 3
115  36.22632657 -115.04833335
120 Linear Feature 16
111  36.22616944 -115.04862123 3
115  36.22612229 -115.04855530
120 Linear Feature 16
111  36.22596367 -115.04884481 3
115  36.22591652 -115.04877887
120 Linear Feature 16
111  36.22575889 -115.04906731 3
115  36.22571173 -115.04900489
120 Linear Feature 16
111  36.22561183 -115.04922709 3
115  36.22554107 -115.04922203
120 Linear Feature 16
111  36.22566008 -115.04929404 3
115  36.22561765 -115.04934049
120 Linear Feature 16
111  36.22579200 -115.04947707 3
115  36.22574957 -115.04952352
120 Linear Feature 16
111  36.22583275 -115.04954545 3
115  36.22578560 -115.04958253
120 Linear Feature 16
111  36.22586311 -115.04962002 3
115  36.22580840 -115.04964539
120 Linear Feature 16
111  36.22588057 -115.04970180 3
115  36.22581925 -115.04971312
120 Linear Feature 16
111  36.22588307 -115.04978221 3
115  36.22582081 -115.04977480
120 Linear Feature 16
111  36.22587143 -115.04986502 3
115  36.22580822 -115.04985059
120 Linear Feature 16
111  36.22584800 -115.04994544 3
115  36.22579235 -115.04991462
120 Linear Feature 16
111  36.22581446 -115.05001707 3
115  36.22576070 -115.04997454
120 Linear Feature 16
111  36.22576290 -115.05007772 3
115  36.22572520 -115.05002700
120 Linear Feature 16
111  36.22555941 -115.05029560 3
115  36.22552171 -115.05024488
120 Linear Feature 16
111  36.22535348 -115.05051867 3
115  36.22531577 -115.05046795
120 Linear Feature 16
111  36.22514889 -115.05074028 3
115  36.22511118 -115.05068956
120 Linear Feature 16
111  36.22494429 -115.05096189 3
115  36.22490659 -115.05091117
120 Linear Feature 16
111  36.22473881 -115.05118448 3
115  36.22470110 -115.05113376
120 Linear Feature 16
111  36.22453345 -115.05140692 3
115  36.22449574 -115.05135620
120 Linear Feature 13
111  36.24235850 -115.02496928 3
115  36.24236355 -115.02488546
120 Linear Feature 13
111  36.24174058 -115.02562487 3
115  36.24174563 -115.02554105
120 Linear Feature 13
111  36.24112321 -115.02629762 3
115  36.24112826 -115.02621380
120 Linear Feature 13
111  36.24050312 -115.02696361 3
115  36.24050817 -115.02687980
120 Linear Feature 13
111  36.24308878 -115.02417144 3
115  36.24308907 -115.02409001
120 Linear Feature 13
111  36.24329791 -115.02395293 3
115  36.24329820 -115.02387149
120 Linear Feature 13
111  36.24215455 -115.02519086 3
115  36.24215308 -115.02510111
120 Linear Feature 13
111  36.24153407 -115.02585346 3
115  36.24153571 -115.02577385
120 Linear Feature 13
111  36.24091398 -115.02651945 3
115  36.24091563 -115.02643985
120 Linear Feature 13
111  36.24494494 -115.02216254 3
115  36.24495006 -115.02208685
120 Linear Feature 13
111  36.24474521 -115.02238688 3
115  36.24474563 -115.02229663
120 Linear Feature 13
111  36.24454077 -115.02259957 3
115  36.24453884 -115.02251515
120 Linear Feature 13
111  36.24412693 -115.02305525 3
115  36.24412265 -115.02297957
120 Linear Feature 13
111  36.24433371 -115.02283673 3
115  36.24432943 -115.02276105
120 Linear Feature 13
111  36.24391582 -115.02328467 3
115  36.24391933 -115.02319182
120 Linear Feature 13
111  36.24370943 -115.02350314 3
115  36.24371059 -115.02342486
120 Linear Feature 13
111  36.24350351 -115.02372403 3
115  36.24350702 -115.02364283
120 Linear Feature 13
111  36.24282466 -115.02446457 3
115  36.24282582 -115.02436880
120 Linear Feature 13
111  36.24256584 -115.02474402 3
115  36.24256700 -115.02464826
120 Linear Feature 13
111  36.24194859 -115.02541462 3
115  36.24195235 -115.02532270
120 Linear Feature 13
111  36.24132767 -115.02607786 3
115  36.24133498 -115.02599545
120 Linear Feature 13
111  36.24070758 -115.02674385 3
115  36.24071489 -115.02666144
120 Linear Feature 13
111  36.23988439 -115.02763242 3
115  36.23989171 -115.02755142
120 Linear Feature 13
111  36.23928153 -115.02828577 3
115  36.23928205 -115.02820617
120 Linear Feature 13
111  36.23866733 -115.02894754 3
115  36.23866785 -115.02886794
120 Linear Feature 13
111  36.23805654 -115.02961352 3
115  36.23805705 -115.02953392
120 Linear Feature 13
111  36.23743214 -115.03028512 3
115  36.23743266 -115.03020552
120 Linear Feature 13
111  36.23682928 -115.03094266 3
115  36.23682979 -115.03086306
120 Linear Feature 13
111  36.23620262 -115.03161143 3
115  36.23620313 -115.03153183
120 Linear Feature 13
111  36.23559409 -115.03227739 3
115  36.23559461 -115.03219779
120 Linear Feature 13
111  36.23496741 -115.03296292 3
115  36.23496708 -115.03288332
120 Linear Feature 13
111  36.23432715 -115.03364853 3
115  36.23432682 -115.03356893
120 Linear Feature 13
111  36.24029525 -115.02719107 3
115  36.24030030 -115.02711147
120 Linear Feature 13
111  36.23970145 -115.02782756 3
115  36.23970197 -115.02774796
120 Linear Feature 13
111  36.23908726 -115.02848933 3
115  36.23908777 -115.02840973
120 Linear Feature 13
111  36.23847646 -115.02915531 3
115  36.23847697 -115.02907571
120 Linear Feature 13
111  36.23785206 -115.02982691 3
115  36.23785258 -115.02974731
120 Linear Feature 13
111  36.23724920 -115.03048445 3
115  36.23724972 -115.03040485
120 Linear Feature 13
111  36.23662254 -115.03115322 3
115  36.23662306 -115.03107362
120 Linear Feature 13
111  36.23601401 -115.03181918 3
115  36.23601453 -115.03173958
120 Linear Feature 13
111  36.23538245 -115.03249793 3
115  36.23538213 -115.03241832
120 Linear Feature 13
111  36.23474219 -115.03318354 3
115  36.23474187 -115.03310394
120 Linear Feature 13
111  36.24008885 -115.02741266 3
115  36.24009390 -115.02732885
120 Linear Feature 13
111  36.23949165 -115.02805758 3
115  36.23949217 -115.02797798
120 Linear Feature 13
111  36.23887745 -115.02871935 3
115  36.23887797 -115.02863975
120 Linear Feature 13
111  36.23826666 -115.02938533 3
115  36.23826717 -115.02930573
120 Linear Feature 13
111  36.23764226 -115.03005693 3
115  36.23764278 -115.02997733
120 Linear Feature 13
111  36.23703940 -115.03071447 3
115  36.23703992 -115.03063487
120 Linear Feature 13
111  36.23641274 -115.03138324 3
115  36.23641326 -115.03130364
120 Linear Feature 13
111  36.23580421 -115.03204920 3
115  36.23580473 -115.03196960
120 Linear Feature 13
111  36.23517510 -115.03273133 3
115  36.23517477 -115.03265173
120 Linear Feature 13
111  36.23453484 -115.03341695 3
115  36.23453451 -115.03333735
120 Linear Feature 12
111  36.23378313 -115.03416889 3
115  36.23384669 -115.03417816
120 Linear Feature 12
111  36.23293096 -115.03508631 3
115  36.23299453 -115.03509557
120 Linear Feature 12
111  36.23334005 -115.03465078 3
115  36.23340361 -115.03466005
120 Linear Feature 12
111  36.23172778 -115.03641072 3
115  36.23179135 -115.03641999
120 Linear Feature 12
111  36.23108752 -115.03708927 3
115  36.23115109 -115.03709854
120 Linear Feature 12
111  36.23134363 -115.03681814 3
115  36.23140719 -115.03682741
120 Linear Feature 12
111  36.23359502 -115.03436839 3
115  36.23365858 -115.03437766
120 Linear Feature 12
111  36.23274285 -115.03528580 3
115  36.23280641 -115.03529507
120 Linear Feature 12
111  36.23398598 -115.03393144 3
115  36.23404954 -115.03394071
120 Linear Feature 12
111  36.23315194 -115.03485027 3
115  36.23321550 -115.03485954
120 Linear Feature 12
111  36.23153967 -115.03661021 3
115  36.23160323 -115.03661948
120 Linear Feature 12
111  36.23193941 -115.03618916 3
115  36.23200298 -115.03619843
120 Linear Feature 12
111  36.23087941 -115.03730970 3
115  36.23094298 -115.03731896
120 Linear Feature 12
111  36.23065368 -115.03754740 3
115  36.23071724 -115.03755667
120 Linear Feature 12
111  36.22982554 -115.03845101 3
115  36.22988910 -115.03846028
120 Linear Feature 12
111  36.22899331 -115.03935124 3
115  36.22905687 -115.03936051
120 Linear Feature 12
111  36.22816245 -115.04025314 3
115  36.22822601 -115.04026241
120 Linear Feature 12
111  36.22732886 -115.04115335 3
115  36.22739243 -115.04116262
120 Linear Feature 12
111  36.22649936 -115.04205355 3
115  36.22656292 -115.04206282
120 Linear Feature 12
111  36.23044782 -115.03777451 3
115  36.23051138 -115.03778378
120 Linear Feature 12
111  36.22961967 -115.03867812 3
115  36.22968323 -115.03868739
120 Linear Feature 12
111  36.22878745 -115.03957835 3
115  36.22885101 -115.03958762
120 Linear Feature 12
111  36.22795658 -115.04048026 3
115  36.22802015 -115.04048952
120 Linear Feature 12
111  36.22712300 -115.04138046 3
115  36.22718656 -115.04138973
120 Linear Feature 12
111  36.22629350 -115.04228066 3
115  36.22635706 -115.04228993
120 Linear Feature 12
111  36.23023723 -115.03799811 3
115  36.23030079 -115.03800738
120 Linear Feature 12
111  36.22940909 -115.03890172 3
115  36.22947265 -115.03891099
120 Linear Feature 12
111  36.22857686 -115.03980195 3
115  36.22864042 -115.03981122
120 Linear Feature 12
111  36.22774600 -115.04070385 3
115  36.22780956 -115.04071312
120 Linear Feature 12
111  36.22691241 -115.04160406 3
115  36.22697598 -115.04161333
120 Linear Feature 12
111  36.22608291 -115.04250426 3
115  36.22614647 -115.04251353
120 Linear Feature 12
111  36.23003231 -115.03822288 3
115  36.23009587 -115.03823214
120 Linear Feature 12
111  36.22920416 -115.03912648 3
115  36.22926773 -115.03913575
120 Linear Feature 12
111  36.22837194 -115.04002671 3
115  36.22843550 -115.04003598
120 Linear Feature 12
111  36.22754108 -115.04092862 3
115  36.22760464 -115.04093789
120 Linear Feature 12
111  36.22670749 -115.04182883 3
115  36.22677106 -115.04183810
120 Linear Feature 12
111  36.22587799 -115.04272903 3
115  36.22594155 -115.04273829
120 Linear Feature 12
111  36.22566740 -115.04296199 3
115  36.22573852 -115.04296657
120 Linear Feature 12
111  36.22546431 -115.04318312 3
115  36.22553542 -115.04318771
120 Linear Feature 12
111  36.22525738 -115.04340843 3
115  36.22532850 -115.04341301
120 Linear Feature 12
111  36.24293220 -115.02513464 3
115  36.24286870 -115.02512474
120 Linear Feature 12
111  36.24231483 -115.02580739 3
115  36.24225133 -115.02579749
120 Linear Feature 12
111  36.24169475 -115.02647339 3
115  36.24163125 -115.02646349
120 Linear Feature 12
111  36.24508308 -115.02278300 3
115  36.24501391 -115.02277394
120 Linear Feature 12
111  36.24486690 -115.02301026 3
115  36.24479773 -115.02300120
120 Linear Feature 12
111  36.24467053 -115.02323484 3
115  36.24461311 -115.02322333
120 Linear Feature 12
111  36.24446341 -115.02346053 3
115  36.24439424 -115.02345485
120 Linear Feature 12
111  36.24425793 -115.02367810 3
115  36.24418876 -115.02367241
120 Linear Feature 12
111  36.24405608 -115.02390230 3
115  36.24398691 -115.02389662
120 Linear Feature 12
111  36.24273142 -115.02536756 3
115  36.24266225 -115.02536187
120 Linear Feature 12
111  36.24211133 -115.02603355 3
115  36.24204216 -115.02602787
120 Linear Feature 12
111  36.24252050 -115.02559053 3
115  36.24245586 -115.02558344
120 Linear Feature 12
111  36.24190041 -115.02625653 3
115  36.24183577 -115.02624944
120 Linear Feature 12
111  36.24107035 -115.02716187 3
115  36.24100685 -115.02715197
120 Linear Feature 12
111  36.24046182 -115.02782224 3
115  36.24039832 -115.02781234
120 Linear Feature 12
111  36.23984763 -115.02848401 3
115  36.23978413 -115.02847411
120 Linear Feature 12
111  36.23923683 -115.02914999 3
115  36.23917333 -115.02914009
120 Linear Feature 12
111  36.23861244 -115.02982159 3
115  36.23854893 -115.02981169
120 Linear Feature 12
111  36.23800957 -115.03047913 3
115  36.23794607 -115.03046923
120 Linear Feature 12
111  36.23738291 -115.03114790 3
115  36.23731941 -115.03113800
120 Linear Feature 12
111  36.23677438 -115.03181386 3
115  36.23671088 -115.03180396
120 Linear Feature 12
111  36.23529108 -115.03341882 3
115  36.23522748 -115.03340995
120 Linear Feature 12
111  36.23615346 -115.03249243 3
115  36.23608986 -115.03248356
120 Linear Feature 12
111  36.23465082 -115.03410444 3
115  36.23458722 -115.03409557
120 Linear Feature 12
111  36.23551320 -115.03317804 3
115  36.23544960 -115.03316917
120 Linear Feature 12
111  36.24320334 -115.02483338 3
115  36.24312782 -115.02482292
120 Linear Feature 12
111  36.24344772 -115.02457700 3
115  36.24337220 -115.02456653
120 Linear Feature 12
111  36.24364980 -115.02435266 3
115  36.24357429 -115.02434220
120 Linear Feature 12
111  36.24385423 -115.02413123 3
115  36.24377872 -115.02412077
120 Linear Feature 12
111  36.24149033 -115.02668972 3
115  36.24142683 -115.02667981
120 Linear Feature 12
111  36.24088860 -115.02735852 3
115  36.24082510 -115.02734862
120 Linear Feature 12
111  36.24027441 -115.02802029 3
115  36.24021090 -115.02801039
120 Linear Feature 12
111  36.23966361 -115.02868627 3
115  36.23960011 -115.02867637
120 Linear Feature 12
111  36.23903921 -115.02935787 3
115  36.23897572 -115.02934797
120 Linear Feature 12
111  36.23843635 -115.03001541 3
115  36.23837285 -115.03000551
120 Linear Feature 12
111  36.23780969 -115.03068418 3
115  36.23774619 -115.03067428
120 Linear Feature 12
111  36.23720116 -115.03135014 3
115  36.23713766 -115.03134024
120 Linear Feature 12
111  36.23657530 -115.03202181 3
115  36.23651170 -115.03201294
120 Linear Feature 12
111  36.23507266 -115.03363382 3
115  36.23500906 -115.03362495
120 Linear Feature 12
111  36.23593504 -115.03270743 3
115  36.23587144 -115.03269856
120 Linear Feature 12
111  36.24128168 -115.02691831 3
115  36.24121818 -115.02690841
120 Linear Feature 12
111  36.24067768 -115.02758712 3
115  36.24061418 -115.02757721
120 Linear Feature 12
111  36.24006349 -115.02824889 3
115  36.23999999 -115.02823899
120 Linear Feature 12
111  36.23945269 -115.02891487 3
115  36.23938919 -115.02890497
120 Linear Feature 12
111  36.23882830 -115.02958646 3
115  36.23876480 -115.02957656
120 Linear Feature 12
111  36.23822543 -115.03024401 3
115  36.23816193 -115.03023410
120 Linear Feature 12
111  36.23759877 -115.03091278 3
115  36.23753527 -115.03090288
120 Linear Feature 12
111  36.23699024 -115.03157874 3
115  36.23692674 -115.03156884
120 Linear Feature 12
111  36.23636682 -115.03225382 3
115  36.23630322 -115.03224495
120 Linear Feature 12
111  36.23486418 -115.03386583 3
115  36.23480058 -115.03385696
120 Linear Feature 12
111  36.23572656 -115.03293943 3
115  36.23566296 -115.03293056
120 Linear Feature 13
111  36.23412394 -115.03460031 3
115  36.23412394 -115.03467991
120 Linear Feature 13
111  36.23368086 -115.03508220 3
115  36.23368086 -115.03516180
120 Linear Feature 13
111  36.23329670 -115.03548962 3
115  36.23329670 -115.03556922
120 Linear Feature 13
