I
1050 Generated by WorldEditor 2.2.0r2

1     13 1 0 KFXE Fort Lauderdale Executive
1300  26.19287067 -080.17007691 103.59 hangar jets|turboprops|props Hangar 73
1301 B none 
1300  26.19307569 -080.17001806 103.59 hangar jets|turboprops|props Hangar 72
1301 B none 
1300  26.19268394 -080.17099233  72.65 hangar props Hangar 71
1301 A none 
1300  26.19248746 -080.17092655  72.65 hangar props Hangar 70
1301 A none 
1300  26.19227871 -080.17085178  72.65 hangar props Hangar 69
1301 A none 
1300  26.19208780 -080.17078615  72.65 hangar props Hangar 68
1301 A none 
1300  26.19215016 -080.17094462 251.73 hangar props Hangar 67
1301 A none 
1300  26.19235285 -080.17100953 251.73 hangar props Hangar 66
1301 A none 
1300  26.19255166 -080.17107790 251.73 hangar props Hangar 65
1301 A none 
1300  26.19274736 -080.17114021 251.73 hangar props Hangar 64
1301 A none 
1300  26.19352237 -080.17182863  88.82 hangar jets|turboprops|props Hangar 63
1301 B none 
1300  26.19382878 -080.17183112  88.82 hangar jets|turboprops|props Hangar 62
1301 B none 
1300  26.19429283 -080.17180419 126.88 hangar jets|turboprops|props Hangar 61
1301 B none 
1300  26.19444660 -080.17166744 126.88 hangar jets|turboprops|props Hangar 60
1301 B none 
1300  26.19465069 -080.17148362 126.88 hangar jets|turboprops|props Hangar 59
1301 B none 
1300  26.19522981 -080.17166672  38.93 hangar jets|turboprops|props Hangar 58
1301 B none 
1300  26.19521935 -080.17237909 269.80 hangar jets|turboprops|props Hangar 57
1301 B none 
1300  26.19502365 -080.17237785 268.94 hangar jets|turboprops|props Hangar 56
1301 B none 
1300  26.19486262 -080.17251743 359.38 hangar jets|turboprops|props Hangar 55
1301 B none 
1300  26.19485423 -080.17284874 359.38 hangar jets|turboprops|props Hangar 54
1301 B none 
1300  26.19495105 -080.17310902  89.57 hangar jets|turboprops|props Hangar 53
1301 B none 
1300  26.19525703 -080.17311768  89.57 hangar jets|turboprops|props Hangar 52
1301 B none 
1300  26.19562612 -080.17282917 128.59 hangar jets|turboprops|props Hangar 51
1301 B none 
1300  26.19601417 -080.17272947  37.68 hangar jets|turboprops|props Hangar 50
1301 B none 
1300  26.19524055 -080.17394979 268.38 hangar jets|turboprops|props Hangar 49
1301 B none 
1300  26.19493457 -080.17394460 268.38 hangar jets|turboprops|props Hangar 48
1301 B none 
1300  26.19482103 -080.17420026 358.68 hangar jets|turboprops|props Hangar 47
1301 B none 
1300  26.19481870 -080.17452309 358.68 hangar jets|turboprops|props Hangar 46
1301 B none 
1300  26.19589408 -080.17608183   0.01 hangar props Hangar 45-12
1301 A none 
1300  26.19590105 -080.17589019   0.01 hangar props Hangar 45-11
1301 A none 
1300  26.19590454 -080.17569208   0.01 hangar props Hangar 45-10
1301 A none 
1300  26.19590976 -080.17550367   0.01 hangar props Hangar 45-09
1301 A none 
1300  26.19591339 -080.17531080   0.01 hangar props Hangar 45-08
1301 A none 
1300  26.19591622 -080.17511837   0.01 hangar props Hangar 45-07
1301 A none 
1300  26.19583527 -080.17521446 179.22 hangar props Hangar 45-06
1301 A none 
1300  26.19583341 -080.17540746 179.22 hangar props Hangar 45-05
1301 A none 
1300  26.19582714 -080.17560091 179.22 hangar props Hangar 45-04
1301 A none 
1300  26.19582226 -080.17579281 179.22 hangar props Hangar 45-03
1301 A none 
1300  26.19581871 -080.17598445 179.22 hangar props Hangar 45-02
1301 A none 
1300  26.19581000 -080.17617738 179.22 hangar props Hangar 45-01
1301 A none 
1300  26.19557818 -080.17607387   0.01 hangar props Hangar 44-12
1301 A none 
1300  26.19558515 -080.17588370   0.01 hangar props Hangar 44-11
1301 A none 
1300  26.19558864 -080.17568710   0.01 hangar props Hangar 44-10
1301 A none 
1300  26.19559386 -080.17550014   0.01 hangar props Hangar 44-09
1301 A none 
1300  26.19559749 -080.17530873   0.01 hangar props Hangar 44-08
1301 A none 
1300  26.19560032 -080.17511777   0.01 hangar props Hangar 44-07
1301 A none 
1300  26.19551937 -080.17521313 179.22 hangar props Hangar 44-06
1301 A none 
1300  26.19551751 -080.17540466 179.22 hangar props Hangar 44-05
1301 A none 
1300  26.19551124 -080.17559663 179.22 hangar props Hangar 44-04
1301 A none 
1300  26.19550636 -080.17578706 179.22 hangar props Hangar 44-03
1301 A none 
1300  26.19550281 -080.17597724 179.22 hangar props Hangar 44-02
1301 A none 
1300  26.19549410 -080.17616870 179.22 hangar props Hangar 44-01
1301 A none 
1300  26.19526025 -080.17606828   0.01 hangar props Hangar 43-12
1301 A none 
1300  26.19526722 -080.17587670   0.01 hangar props Hangar 43-11
1301 A none 
1300  26.19527070 -080.17567865   0.01 hangar props Hangar 43-10
1301 A none 
1300  26.19527593 -080.17549031   0.01 hangar props Hangar 43-09
1301 A none 
1300  26.19527956 -080.17529749   0.01 hangar props Hangar 43-08
1301 A none 
1300  26.19528238 -080.17510512   0.01 hangar props Hangar 43-07
1301 A none 
1300  26.19520143 -080.17520118 179.22 hangar props Hangar 43-06
1301 A none 
1300  26.19519958 -080.17539412 179.22 hangar props Hangar 43-05
1301 A none 
1300  26.19519331 -080.17558752 179.22 hangar props Hangar 43-04
1301 A none 
1300  26.19518843 -080.17577935 179.22 hangar props Hangar 43-03
1301 A none 
1300  26.19518487 -080.17597093 179.22 hangar props Hangar 43-02
1301 A none 
1300  26.19517616 -080.17616380 179.22 hangar props Hangar 43-01
1301 A none 
1300  26.19491031 -080.17581026 358.58 hangar props Hangar 42-08
1301 A none 
1300  26.19492018 -080.17557856 358.58 hangar props Hangar 42-07
1301 A none 
1300  26.19492309 -080.17534491 358.58 hangar props Hangar 42-06
1301 A none 
1300  26.19492831 -080.17510738 358.58 hangar props Hangar 42-05
1301 A none 
1300  26.19481915 -080.17522741 178.05 hangar props Hangar 42-04
1301 A none 
1300  26.19481149 -080.17545885 178.05 hangar props Hangar 42-03
1301 A none 
1300  26.19480870 -080.17569030 178.05 hangar props Hangar 42-02
1301 A none 
1300  26.19480104 -080.17591864 178.05 hangar props Hangar 42-01
1301 A none 
1300  26.19476406 -080.17652221 358.27 hangar jets|turboprops|props Hangar 41
1301 B none 
1300  26.19475737 -080.17687265 358.27 hangar jets|turboprops|props Hangar 40
1301 B none 
1300  26.19475537 -080.17720816 358.27 hangar jets|turboprops|props Hangar 39
1301 B none 
1300  26.19475035 -080.17769914 358.27 hangar jets|turboprops|props Hangar 38
1301 B none 
1300  26.19473429 -080.17802459 358.27 hangar jets|turboprops|props Hangar 37
1301 B none 
1300  26.19513466 -080.17751925   0.01 hangar props Hangar 36-12
1301 A none 
1300  26.19514163 -080.17732768   0.01 hangar props Hangar 36-11
1301 A none 
1300  26.19514512 -080.17712963   0.01 hangar props Hangar 36-10
1301 A none 
1300  26.19515034 -080.17694128   0.01 hangar props Hangar 36-09
1301 A none 
1300  26.19515397 -080.17674846   0.01 hangar props Hangar 36-08
1301 A none 
1300  26.19515680 -080.17655609   0.01 hangar props Hangar 36-07
1301 A none 
1300  26.19507585 -080.17665216 179.22 hangar props Hangar 36-06
1301 A none 
1300  26.19507399 -080.17684510 179.22 hangar props Hangar 36-05
1301 A none 
1300  26.19506772 -080.17703849 179.22 hangar props Hangar 36-04
1301 A none 
1300  26.19506284 -080.17723033 179.22 hangar props Hangar 36-03
1301 A none 
1300  26.19505929 -080.17742191 179.22 hangar props Hangar 36-02
1301 A none 
1300  26.19505058 -080.17761478 179.22 hangar props Hangar 36-01
1301 A none 
1300  26.19544944 -080.17752671   0.01 hangar props Hangar 35-12
1301 A none 
1300  26.19545641 -080.17733514   0.01 hangar props Hangar 35-11
1301 A none 
1300  26.19545990 -080.17713708   0.01 hangar props Hangar 35-10
1301 A none 
1300  26.19546512 -080.17694874   0.01 hangar props Hangar 35-09
1301 A none 
1300  26.19546875 -080.17675592   0.01 hangar props Hangar 35-08
1301 A none 
1300  26.19547157 -080.17656355   0.01 hangar props Hangar 35-07
1301 A none 
1300  26.19539063 -080.17665961 179.22 hangar props Hangar 35-06
1301 A none 
1300  26.19538877 -080.17685256 179.22 hangar props Hangar 35-05
1301 A none 
1300  26.19538250 -080.17704595 179.22 hangar props Hangar 35-04
1301 A none 
1300  26.19537762 -080.17723779 179.22 hangar props Hangar 35-03
1301 A none 
1300  26.19537406 -080.17742937 179.22 hangar props Hangar 35-02
1301 A none 
1300  26.19536535 -080.17762224 179.22 hangar props Hangar 35-01
1301 A none 
1300  26.19576622 -080.17753205   0.01 hangar props Hangar 34-12
1301 A none 
1300  26.19577319 -080.17734047   0.01 hangar props Hangar 34-11
1301 A none 
1300  26.19577667 -080.17714242   0.01 hangar props Hangar 34-10
1301 A none 
1300  26.19578190 -080.17695408   0.01 hangar props Hangar 34-09
1301 A none 
1300  26.19578553 -080.17676126   0.01 hangar props Hangar 34-08
1301 A none 
1300  26.19578835 -080.17656888   0.01 hangar props Hangar 34-07
1301 A none 
1300  26.19570740 -080.17666495 179.22 hangar props Hangar 34-06
1301 A none 
1300  26.19570554 -080.17685789 179.22 hangar props Hangar 34-05
1301 A none 
1300  26.19569927 -080.17705129 179.22 hangar props Hangar 34-04
1301 A none 
1300  26.19569439 -080.17724312 179.22 hangar props Hangar 34-03
1301 A none 
1300  26.19569084 -080.17743470 179.22 hangar props Hangar 34-02
1301 A none 
1300  26.19568213 -080.17762758 179.22 hangar props Hangar 34-01
1301 A none 
1300  26.19552934 -080.17892718 354.46 hangar jets|turboprops|props Hangar 33
1301 B none 
1300  26.19554383 -080.17965532   0.06 hangar jets|turboprops|props Hangar 32
1301 B none 
1300  26.19554094 -080.17988401   0.06 hangar jets|turboprops|props Hangar 31
1301 B none 
1300  26.19547735 -080.18056364   0.06 hangar jets|turboprops|props Hangar 30
1301 B none 
1300  26.19541492 -080.18108738   0.06 hangar props Hangar 29
1301 A none 
1300  26.19541231 -080.18132832   0.06 hangar props Hangar 28
1301 A none 
1300  26.19540405 -080.18157498   0.06 hangar props Hangar 27
1301 A none 
1300  26.19536642 -080.18184968   0.06 hangar props Hangar 26
1301 A none 
1300  26.19536503 -080.18203220   0.06 hangar props Hangar 25
1301 A none 
1300  26.19536085 -080.18221705   0.06 hangar props Hangar 24
1301 A none 
1300  26.19938228 -080.18458920 178.47 hangar jets|turboprops|props Hangar 23
1301 B none 
1300  26.19938746 -080.18437819 178.47 hangar jets|turboprops|props Hangar 22
1301 B none 
1300  26.19941599 -080.18387524 178.47 hangar jets|turboprops|props Hangar 21
1301 B none 
1300  26.19953916 -080.18237832 173.86 hangar props Hangar 20-12
1301 A none 
1300  26.19952054 -080.18256999 173.86 hangar props Hangar 20-11
1301 A none 
1300  26.19950193 -080.18276305 173.86 hangar props Hangar 20-10
1301 A none 
1300  26.19948270 -080.18295821 173.86 hangar props Hangar 20-09
1301 A none 
1300  26.19946408 -080.18314639 173.86 hangar props Hangar 20-08
1301 A none 
1300  26.19944423 -080.18333667 173.86 hangar props Hangar 20-07
1301 A none 
1300  26.19953481 -080.18325652 354.15 hangar props Hangar 20-06
1301 A none 
1300  26.19955268 -080.18305997 354.15 hangar props Hangar 20-05
1301 A none 
1300  26.19957129 -080.18286760 354.15 hangar props Hangar 20-04
1301 A none 
1300  26.19959065 -080.18267942 354.15 hangar props Hangar 20-03
1301 A none 
1300  26.19961224 -080.18248872 354.15 hangar props Hangar 20-02
1301 A none 
1300  26.19962904 -080.18229463 354.15 hangar props Hangar 20-01
1301 A none 
1300  26.19983046 -080.18241370 173.86 hangar props Hangar 19-12
1301 A none 
1300  26.19981185 -080.18260537 173.86 hangar props Hangar 19-11
1301 A none 
1300  26.19979324 -080.18279843 173.86 hangar props Hangar 19-10
1301 A none 
1300  26.19977401 -080.18299359 173.86 hangar props Hangar 19-09
1301 A none 
1300  26.19975539 -080.18318177 173.86 hangar props Hangar 19-08
1301 A none 
1300  26.19973554 -080.18337205 173.86 hangar props Hangar 19-07
1301 A none 
1300  26.19982612 -080.18329190 354.15 hangar props Hangar 19-06
1301 A none 
1300  26.19984399 -080.18309535 354.15 hangar props Hangar 19-05
1301 A none 
1300  26.19986260 -080.18290298 354.15 hangar props Hangar 19-04
1301 A none 
1300  26.19988196 -080.18271479 354.15 hangar props Hangar 19-03
1301 A none 
1300  26.19990355 -080.18252410 354.15 hangar props Hangar 19-02
1301 A none 
1300  26.19992035 -080.18233001 354.15 hangar props Hangar 19-01
1301 A none 
1300  26.20014429 -080.18244983 173.86 hangar props Hangar 18-12
1301 A none 
1300  26.20012567 -080.18264150 173.86 hangar props Hangar 18-11
1301 A none 
1300  26.20010706 -080.18283456 173.86 hangar props Hangar 18-10
1301 A none 
1300  26.20008783 -080.18302972 173.86 hangar props Hangar 18-09
1301 A none 
1300  26.20006921 -080.18321791 173.86 hangar props Hangar 18-08
1301 A none 
1300  26.20004936 -080.18340818 173.86 hangar props Hangar 18-07
1301 A none 
1300  26.20013994 -080.18332803 354.15 hangar props Hangar 18-06
1301 A none 
1300  26.20015781 -080.18313148 354.15 hangar props Hangar 18-05
1301 A none 
1300  26.20017642 -080.18293911 354.15 hangar props Hangar 18-04
1301 A none 
1300  26.20019578 -080.18275092 354.15 hangar props Hangar 18-03
1301 A none 
1300  26.20021737 -080.18256023 354.15 hangar props Hangar 18-02
1301 A none 
1300  26.20023417 -080.18236614 354.15 hangar props Hangar 18-01
1301 A none 
1300  26.20045767 -080.18248796 173.86 hangar props Hangar 17-12
1301 A none 
1300  26.20043906 -080.18267963 173.86 hangar props Hangar 17-11
1301 A none 
1300  26.20042045 -080.18287270 173.86 hangar props Hangar 17-10
1301 A none 
1300  26.20040122 -080.18306786 173.86 hangar props Hangar 17-09
1301 A none 
1300  26.20038260 -080.18325604 173.86 hangar props Hangar 17-08
1301 A none 
1300  26.20036275 -080.18344632 173.86 hangar props Hangar 17-07
1301 A none 
1300  26.20045333 -080.18336617 354.15 hangar props Hangar 17-06
1301 A none 
1300  26.20047120 -080.18316962 354.15 hangar props Hangar 17-05
1301 A none 
1300  26.20048981 -080.18297725 354.15 hangar props Hangar 17-04
1301 A none 
1300  26.20050917 -080.18278906 354.15 hangar props Hangar 17-03
1301 A none 
1300  26.20053076 -080.18259837 354.15 hangar props Hangar 17-02
1301 A none 
1300  26.20054756 -080.18240427 354.15 hangar props Hangar 17-01
1301 A none 
1300  26.20077403 -080.18252890 173.86 hangar props Hangar 16-12
1301 A none 
1300  26.20075473 -080.18272058 173.86 hangar props Hangar 16-11
1301 A none 
1300  26.20073542 -080.18291364 173.86 hangar props Hangar 16-10
1301 A none 
1300  26.20071547 -080.18310880 173.86 hangar props Hangar 16-09
1301 A none 
1300  26.20069617 -080.18329699 173.86 hangar props Hangar 16-08
1301 A none 
1300  26.20067558 -080.18348727 173.86 hangar props Hangar 16-07
1301 A none 
1300  26.20076953 -080.18340711 354.15 hangar props Hangar 16-06
1301 A none 
1300  26.20078806 -080.18321056 354.15 hangar props Hangar 16-05
1301 A none 
1300  26.20080737 -080.18301819 354.15 hangar props Hangar 16-04
1301 A none 
1300  26.20082745 -080.18283001 354.15 hangar props Hangar 16-03
1301 A none 
1300  26.20084984 -080.18263931 354.15 hangar props Hangar 16-02
1301 A none 
1300  26.20086727 -080.18244522 354.15 hangar props Hangar 16-01
1301 A none 
1300  26.20060829 -080.18097358 173.86 hangar props Hangar 15-12
1301 A none 
1300  26.20058953 -080.18116526 173.86 hangar props Hangar 15-11
1301 A none 
1300  26.20057077 -080.18135832 173.86 hangar props Hangar 15-10
1301 A none 
1300  26.20055138 -080.18155348 173.86 hangar props Hangar 15-09
1301 A none 
1300  26.20053262 -080.18174167 173.86 hangar props Hangar 15-08
1301 A none 
1300  26.20051261 -080.18193194 173.86 hangar props Hangar 15-07
1301 A none 
1300  26.20060391 -080.18185179 354.15 hangar props Hangar 15-06
1301 A none 
1300  26.20062192 -080.18165524 354.15 hangar props Hangar 15-05
1301 A none 
1300  26.20064069 -080.18146287 354.15 hangar props Hangar 15-04
1301 A none 
1300  26.20066020 -080.18127468 354.15 hangar props Hangar 15-03
1301 A none 
1300  26.20068196 -080.18108399 354.15 hangar props Hangar 15-02
1301 A none 
1300  26.20069890 -080.18088990 354.15 hangar props Hangar 15-01
1301 A none 
1300  26.20029130 -080.18093344 173.86 hangar props Hangar 14-12
1301 A none 
1300  26.20027254 -080.18112511 173.86 hangar props Hangar 14-11
1301 A none 
1300  26.20025378 -080.18131818 173.86 hangar props Hangar 14-10
1301 A none 
1300  26.20023439 -080.18151333 173.86 hangar props Hangar 14-09
1301 A none 
1300  26.20021563 -080.18170152 173.86 hangar props Hangar 14-08
1301 A none 
1300  26.20019562 -080.18189180 173.86 hangar props Hangar 14-07
1301 A none 
1300  26.20028692 -080.18181164 354.15 hangar props Hangar 14-06
1301 A none 
1300  26.20030493 -080.18161509 354.15 hangar props Hangar 14-05
