I
1050 Generated by WorldEditor 2.1.0r1

1   1243 1 0 KCHD Chandler Muni
1300  33.27012291 -111.81433623 139.89 tie_down props Tie-Down 49
1301 A general_aviation 
1300  33.27030599 -111.81441846 -39.94 tie_down props Tie-Down 50
1301 A general_aviation 
1300  33.27020685 -111.81421966 139.89 tie_down props Tie-Down 51
1301 A general_aviation 
1300  33.27039023 -111.81430219 -39.94 tie_down props Tie-Down 52
1301 A general_aviation 
1300  33.27029066 -111.81410141 139.89 tie_down props Tie-Down 53
1301 A general_aviation 
1300  33.27047341 -111.81418474 -39.94 tie_down props Tie-Down 54
1301 A general_aviation 
1300  33.27037450 -111.81398523 139.89 tie_down props Tie-Down 55
1301 A general_aviation 
1300  33.27055675 -111.81406711 -39.94 tie_down props Tie-Down 56
1301 A general_aviation 
1300  33.27045879 -111.81386847 139.89 tie_down props Tie-Down 57
1301 A general_aviation 
1300  33.27064083 -111.81395071 -39.94 tie_down props Tie-Down 58
1301 A general_aviation 
1300  33.27054233 -111.81375125 139.89 tie_down props Tie-Down 59
1301 A general_aviation 
1300  33.27072441 -111.81383290 -39.94 tie_down props Tie-Down 60
1301 A general_aviation 
1300  33.27062565 -111.81363414 139.89 tie_down props Tie-Down 61
1301 A general_aviation 
1300  33.27080824 -111.81371566 -39.94 tie_down props Tie-Down 62
1301 A general_aviation 
1300  33.27070925 -111.81351717 139.89 tie_down props Tie-Down 63
1301 A general_aviation 
1300  33.27089114 -111.81359962 -39.94 tie_down props Tie-Down 64
1301 A general_aviation 
1300  33.27046318 -111.81485982 139.89 tie_down props Tie-Down 65
1301 A general_aviation 
1300  33.27054715 -111.81474282 139.89 tie_down props Tie-Down 66
1301 A general_aviation 
1300  33.27063120 -111.81462566 139.89 tie_down props Tie-Down 67
1301 A general_aviation 
1300  33.27071474 -111.81450890 139.89 tie_down props Tie-Down 68
1301 A general_aviation 
1300  33.27079882 -111.81439097 139.89 tie_down props Tie-Down 69
1301 A general_aviation 
1300  33.27315526 -111.81412340 -91.15 tie_down props Tie-Down 70
1301 A general_aviation 
1300  33.27303326 -111.81412112 -91.15 tie_down props Tie-Down 71
1301 A general_aviation 
1300  33.27283865 -111.81407174  -1.54 tie_down props Tie-Down 72
1301 A general_aviation 
1300  33.27284209 -111.81391774  -1.54 tie_down props Tie-Down 73
1301 A general_aviation 
1300  33.27284523 -111.81377001  -1.54 tie_down props Tie-Down 74
1301 A general_aviation 
1300  33.27284810 -111.81362286  -1.54 tie_down props Tie-Down 75
1301 A general_aviation 
1300  33.27285124 -111.81347422  -1.54 tie_down props Tie-Down 76
1301 A general_aviation 
1300  33.27293087 -111.81340963 -91.53 tie_down props Tie-Down 77
1301 A general_aviation 
1300  33.27270156 -111.81340992 -91.53 tie_down props Tie-Down 78
1301 A general_aviation 
1300  33.27150287 -111.81353537 139.34 tie_down turboprops|props Tie-Down 79
1301 A general_aviation 
1300  33.27159557 -111.81340314 139.34 tie_down turboprops|props Tie-Down 80
1301 A general_aviation 
1300  33.27169102 -111.81327090 139.34 tie_down turboprops|props Tie-Down 81
1301 A general_aviation 
1300  33.27113892 -111.81314688 139.34 tie_down turboprops|props Tie-Down 82
1301 A general_aviation 
1300  33.27122934 -111.81302027 139.34 tie_down turboprops|props Tie-Down 83
1301 A general_aviation 
1300  33.27131952 -111.81289570 139.34 tie_down turboprops|props Tie-Down 84
1301 A general_aviation 
1300  33.27141154 -111.81276689 139.34 tie_down turboprops|props Tie-Down 85
1301 A general_aviation 
1300  33.27074015 -111.81275105 139.89 tie_down props Tie-Down 86
1301 A general_aviation 
1300  33.27088313 -111.81279413 -39.94 tie_down props Tie-Down 87
1301 A general_aviation 
1300  33.27082379 -111.81263390 139.89 tie_down props Tie-Down 88
1301 A general_aviation 
1300  33.27096693 -111.81267708 -39.94 tie_down props Tie-Down 89
1301 A general_aviation 
1300  33.27090879 -111.81251747 139.89 tie_down props Tie-Down 90
1301 A general_aviation 
1300  33.27105048 -111.81256002 -39.94 tie_down props Tie-Down 91
1301 A general_aviation 
1300  33.27099088 -111.81240025 139.89 tie_down props Tie-Down 92
1301 A general_aviation 
1300  33.27113377 -111.81244360 -39.94 tie_down props Tie-Down 93
1301 A general_aviation 
1300  33.27107475 -111.81228255 139.89 tie_down props Tie-Down 94
1301 A general_aviation 
1300  33.27121706 -111.81232597 -39.94 tie_down props Tie-Down 95
1301 A general_aviation 
1300  33.27115803 -111.81216546 139.89 tie_down props Tie-Down 96
1301 A general_aviation 
1300  33.27130105 -111.81220848 -39.94 tie_down props Tie-Down 97
1301 A general_aviation 
1300  33.27124187 -111.81204938 139.89 tie_down props Tie-Down 98
1301 A general_aviation 
1300  33.27138408 -111.81209172 -39.94 tie_down props Tie-Down 99
1301 A general_aviation 
1300  33.27132515 -111.81193233 139.89 tie_down props Tie-Down 100
1301 A general_aviation 
1300  33.27146788 -111.81197483 -39.94 tie_down props Tie-Down 101
1301 A general_aviation 
1300  33.27140860 -111.81181468 139.89 tie_down props Tie-Down 102
1301 A general_aviation 
1300  33.27155132 -111.81185750 -39.94 tie_down props Tie-Down 103
1301 A general_aviation 
1300  33.27149237 -111.81169810 139.89 tie_down props Tie-Down 104
1301 A general_aviation 
1300  33.27188052 -111.81304809 179.10 tie_down props Tie-Down 105
1301 A general_aviation 
1300  33.27196337 -111.81298511  90.11 tie_down props Tie-Down 106
1301 A general_aviation 
1300  33.27201322 -111.81310098 -90.07 tie_down props Tie-Down 107
1301 A general_aviation 
1300  33.27207049 -111.81298845  90.11 tie_down props Tie-Down 108
1301 A general_aviation 
1300  33.27212168 -111.81309749 -90.07 tie_down props Tie-Down 109
1301 A general_aviation 
1300  33.27217773 -111.81298846  90.11 tie_down props Tie-Down 110
1301 A general_aviation 
1300  33.27222967 -111.81310093 -90.07 tie_down props Tie-Down 111
1301 A general_aviation 
1300  33.27224164 -111.81290560 -146.48 tie_down props Tie-Down 112
1301 A general_aviation 
1300  33.27218128 -111.81275044 -90.07 tie_down props Tie-Down 113
1301 A general_aviation 
1300  33.27212934 -111.81263428  90.11 tie_down props Tie-Down 114
1301 A general_aviation 
1300  33.27207196 -111.81275682 -90.07 tie_down props Tie-Down 115
1301 A general_aviation 
1300  33.27201895 -111.81263763  90.11 tie_down props Tie-Down 116
1301 A general_aviation 
1300  33.27196530 -111.81275363 -90.07 tie_down props Tie-Down 117
1301 A general_aviation 
1300  33.27191376 -111.81264193  90.11 tie_down props Tie-Down 118
1301 A general_aviation 
1300  33.27192807 -111.81225670  90.11 tie_down props Tie-Down 119
1301 A general_aviation 
1300  33.27197899 -111.81236283 -90.07 tie_down props Tie-Down 120
1301 A general_aviation 
1300  33.27203500 -111.81225893  90.11 tie_down props Tie-Down 121
1301 A general_aviation 
1300  33.27208722 -111.81236384 -90.07 tie_down props Tie-Down 122
1301 A general_aviation 
1300  33.27214314 -111.81226091  90.11 tie_down props Tie-Down 123
1301 A general_aviation 
1300  33.27254367 -111.81237950 -90.02 tie_down props Tie-Down 124
1301 A general_aviation 
1300  33.27260359 -111.81226132  89.72 tie_down props Tie-Down 125
1301 A general_aviation 
1300  33.27266079 -111.81238143 -90.02 tie_down props Tie-Down 126
1301 A general_aviation 
1300  33.27271908 -111.81226384  89.72 tie_down props Tie-Down 127
1301 A general_aviation 
1300  33.27253675 -111.81277435 -90.02 tie_down props Tie-Down 128
1301 A general_aviation 
1300  33.27259512 -111.81265625  89.72 tie_down props Tie-Down 129
1301 A general_aviation 
1300  33.27265243 -111.81277681 -90.02 tie_down props Tie-Down 130
1301 A general_aviation 
1300  33.27270858 -111.81265185  89.72 tie_down props Tie-Down 131
1301 A general_aviation 
1300  33.27276702 -111.81277486 -90.02 tie_down props Tie-Down 132
1301 A general_aviation 
1300  33.27253381 -111.81304639  89.72 tie_down props Tie-Down 133
1301 A general_aviation 
1300  33.27264952 -111.81304517  89.72 tie_down props Tie-Down 134
1301 A general_aviation 
1300  33.27276182 -111.81304476  89.72 tie_down props Tie-Down 135
1301 A general_aviation 
1300  33.27309565 -111.81136882 -132.73 tie_down props Tie-Down 136
1301 A general_aviation 
1300  33.27296003 -111.81136061 -90.60 tie_down props Tie-Down 137
1301 A general_aviation 
1300  33.27246977 -111.81183909 -90.55 tie_down props Tie-Down 138
1301 A general_aviation 
1300  33.27236873 -111.81183868 -90.55 tie_down props Tie-Down 139
1301 A general_aviation 
1300  33.27227008 -111.81183541 -90.55 tie_down props Tie-Down 140
1301 A general_aviation 
1300  33.27225613 -111.81153824 -90.55 tie_down props Tie-Down 141
1301 A general_aviation 
1300  33.27214730 -111.81153726 -90.55 tie_down props Tie-Down 142
1301 A general_aviation 
1300  33.27203587 -111.81153724 -90.55 tie_down props Tie-Down 143
1301 A general_aviation 
1300  33.27195528 -111.81146757  89.69 tie_down props Tie-Down 144
1301 A general_aviation 
1300  33.27179774 -111.81116139 -40.91 tie_down props Tie-Down 145
1301 A general_aviation 
1300  33.27176949 -111.81102922 139.44 tie_down props Tie-Down 146
1301 A general_aviation 
1300  33.27187440 -111.81105337 -40.91 tie_down props Tie-Down 147
1301 A general_aviation 
1300  33.27184156 -111.81091975 139.44 tie_down props Tie-Down 148
1301 A general_aviation 
1300  33.27195773 -111.81093627 -40.91 tie_down props Tie-Down 149
1301 A general_aviation 
1300  33.27192784 -111.81080896 139.44 tie_down props Tie-Down 150
1301 A general_aviation 
1300  33.27203796 -111.81082436 -40.91 tie_down props Tie-Down 151
1301 A general_aviation 
1300  33.27200715 -111.81069686 139.44 tie_down props Tie-Down 152
1301 A general_aviation 
1300  33.27211830 -111.81071069 -40.91 tie_down props Tie-Down 153
1301 A general_aviation 
1300  33.27208193 -111.81058048 139.44 tie_down props Tie-Down 154
1301 A general_aviation 
1300  33.27219899 -111.81059996 -40.91 tie_down props Tie-Down 155
1301 A general_aviation 
1300  33.27216729 -111.81047312 139.44 tie_down props Tie-Down 156
1301 A general_aviation 
1300  33.27227878 -111.81048858 -40.91 tie_down props Tie-Down 157
1301 A general_aviation 
1300  33.27224784 -111.81036128 139.44 tie_down props Tie-Down 158
1301 A general_aviation 
1300  33.27235914 -111.81037671 -40.91 tie_down props Tie-Down 159
1301 A general_aviation 
1300  33.27232338 -111.81024138 139.44 tie_down props Tie-Down 160
1301 A general_aviation 
1300  33.27243946 -111.81026402 -40.91 tie_down props Tie-Down 161
1301 A general_aviation 
1300  33.27240905 -111.81013665 139.44 tie_down props Tie-Down 162
1301 A general_aviation 
1300  33.27252157 -111.81015330 -40.91 tie_down props Tie-Down 163
1301 A general_aviation 
1300  33.27248940 -111.81002448 139.44 tie_down props Tie-Down 164
1301 A general_aviation 
1300  33.27260092 -111.81003876 -40.91 tie_down props Tie-Down 165
1301 A general_aviation 
1300  33.27257045 -111.80991255 139.44 tie_down props Tie-Down 166
1301 A general_aviation 
1300  33.27268068 -111.80992709 -40.91 tie_down props Tie-Down 167
1301 A general_aviation 
1300  33.27242243 -111.81074784 139.44 tie_down props Tie-Down 168
1301 A general_aviation 
1300  33.27253590 -111.81076521 -40.91 tie_down props Tie-Down 169
1301 A general_aviation 
1300  33.27250831 -111.81063888 139.44 tie_down props Tie-Down 170
1301 A general_aviation 
1300  33.27261664 -111.81065371 -40.91 tie_down props Tie-Down 171
1301 A general_aviation 
1300  33.27258830 -111.81053052 139.44 tie_down props Tie-Down 172
1301 A general_aviation 
1300  33.27269664 -111.81054142 -40.91 tie_down props Tie-Down 173
1301 A general_aviation 
1300  33.27266937 -111.81041520 139.44 tie_down props Tie-Down 174
1301 A general_aviation 
1300  33.27277689 -111.81043009 -40.91 tie_down props Tie-Down 175
1301 A general_aviation 
1300  33.27274553 -111.81030222 139.44 tie_down props Tie-Down 176
1301 A general_aviation 
1300  33.27285716 -111.81031814 -40.91 tie_down props Tie-Down 177
1301 A general_aviation 
1300  33.27282579 -111.81018993 139.44 tie_down props Tie-Down 178
1301 A general_aviation 
1300  33.27293807 -111.81020513 -40.91 tie_down props Tie-Down 179
1301 A general_aviation 
1300  33.27290463 -111.81007836 139.44 tie_down props Tie-Down 180
1301 A general_aviation 
1300  33.27301703 -111.81009359 -40.91 tie_down props Tie-Down 181
1301 A general_aviation 
1300  33.27298484 -111.80996587 139.44 tie_down props Tie-Down 182
1301 A general_aviation 
1300  33.27309674 -111.80998212 -40.91 tie_down props Tie-Down 183
1301 A general_aviation 
1300  33.27306566 -111.80985310 139.44 tie_down props Tie-Down 184
1301 A general_aviation 
1300  33.27317635 -111.80986638 -40.91 tie_down props Tie-Down 185
1301 A general_aviation 
1300  33.27314586 -111.80974054 139.44 tie_down props Tie-Down 186
1301 A general_aviation 
1300  33.27282583 -111.81076942 139.44 tie_down props Tie-Down 187
1301 A general_aviation 
1300  33.27294119 -111.81078927 -40.91 tie_down props Tie-Down 188
1301 A general_aviation 
1300  33.27290693 -111.81065846 139.44 tie_down props Tie-Down 189
1301 A general_aviation 
1300  33.27301913 -111.81067698 -40.91 tie_down props Tie-Down 190
1301 A general_aviation 
1300  33.27298479 -111.81054800 139.44 tie_down props Tie-Down 191
1301 A general_aviation 
1300  33.27309903 -111.81056353 -40.91 tie_down props Tie-Down 192
1301 A general_aviation 
1300  33.27306583 -111.81043335 139.44 tie_down props Tie-Down 193
1301 A general_aviation 
1300  33.27317731 -111.81044966 -40.91 tie_down props Tie-Down 194
1301 A general_aviation 
1300  33.27314283 -111.81032452 139.44 tie_down props Tie-Down 195
1301 A general_aviation 
1300  33.27353005 -111.81071515  -0.79 tie_down props Tie-Down 196
1301 A general_aviation 
1300  33.27353197 -111.81056892  -0.79 tie_down props Tie-Down 197
1301 A general_aviation 
1300  33.27353453 -111.81041966  -0.79 tie_down props Tie-Down 198
1301 A general_aviation 
1300  33.27353653 -111.81027058  -0.79 tie_down props Tie-Down 199
1301 A general_aviation 
1300  33.27353680 -111.81012654  -0.79 tie_down props Tie-Down 200
1301 A general_aviation 
1300  33.27353868 -111.80998006  -0.79 tie_down props Tie-Down 201
1301 A general_aviation 
1300  33.27353949 -111.80982930  -0.79 tie_down props Tie-Down 202
1301 A general_aviation 
1300  33.27354312 -111.80953791  -0.79 tie_down props Tie-Down 203
1301 A general_aviation 
1300  33.27354422 -111.80939048  -0.79 tie_down props Tie-Down 204
1301 A general_aviation 
1300  33.27354607 -111.80924402  -0.79 tie_down props Tie-Down 205
1301 A general_aviation 
1300  33.27354821 -111.80909600  -0.79 tie_down props Tie-Down 206
1301 A general_aviation 
1300  33.27382245 -111.81071989  -0.79 tie_down props Tie-Down 207
1301 A general_aviation 
1300  33.27385037 -111.81064738 179.75 tie_down props Tie-Down 208
1301 A general_aviation 
1300  33.27382419 -111.81057305  -0.79 tie_down props Tie-Down 209
1301 A general_aviation 
1300  33.27385303 -111.81049911 179.75 tie_down props Tie-Down 210
1301 A general_aviation 
1300  33.27382632 -111.81042441  -0.79 tie_down props Tie-Down 211
1301 A general_aviation 
1300  33.27385263 -111.81035320 179.75 tie_down props Tie-Down 212
1301 A general_aviation 
1300  33.27382734 -111.81027710  -0.79 tie_down props Tie-Down 213
1301 A general_aviation 
1300  33.27385543 -111.81020537 179.75 tie_down props Tie-Down 214
1301 A general_aviation 
1300  33.27382874 -111.81013069  -0.79 tie_down props Tie-Down 215
1301 A general_aviation 
1300  33.27385623 -111.81005803 179.75 tie_down props Tie-Down 216
1301 A general_aviation 
1300  33.27383027 -111.80998447  -0.79 tie_down props Tie-Down 217
1301 A general_aviation 
1300  33.27385703 -111.80991116 179.75 tie_down props Tie-Down 218
1301 A general_aviation 
1300  33.27383084 -111.80983513  -0.79 tie_down props Tie-Down 219
1301 A general_aviation 
1300  33.27385943 -111.80976333 179.75 tie_down props Tie-Down 220
1301 A general_aviation 
1300  33.27383373 -111.80968902  -0.79 tie_down props Tie-Down 221
1301 A general_aviation 
1300  33.27386143 -111.80961312 179.75 tie_down props Tie-Down 222
1301 A general_aviation 
1300  33.27383567 -111.80954285  -0.79 tie_down props Tie-Down 223
1301 A general_aviation 
1300  33.27386223 -111.80946864 179.75 tie_down props Tie-Down 224
1301 A general_aviation 
1300  33.27383787 -111.80939559  -0.79 tie_down props Tie-Down 225
1301 A general_aviation 
1300  33.27386463 -111.80932273 179.75 tie_down props Tie-Down 226
1301 A general_aviation 
1300  33.27383981 -111.80924786  -0.79 tie_down props Tie-Down 227
1301 A general_aviation 
1300  33.27386543 -111.80917682 179.75 tie_down props Tie-Down 228
1301 A general_aviation 
1300  33.27384175 -111.80910082  -0.79 tie_down props Tie-Down 229
1301 A general_aviation 
1300  33.27386663 -111.80902756 179.75 tie_down props Tie-Down 230
1301 A general_aviation 
1300  33.27384353 -111.80895316  -0.79 tie_down props Tie-Down 231
1301 A general_aviation 
1300  33.27418667 -111.81072173  -0.79 tie_down props Tie-Down 232
1301 A general_aviation 
1300  33.27421137 -111.81064155 179.75 tie_down props Tie-Down 233
1301 A general_aviation 
1300  33.27418500 -111.81057861  -0.79 tie_down props Tie-Down 234
1301 A general_aviation 
1300  33.27421176 -111.81050575 179.75 tie_down props Tie-Down 235
1301 A general_aviation 
1300  33.27418694 -111.81043088  -0.79 tie_down props Tie-Down 236
1301 A general_aviation 
1300  33.27421256 -111.81035983 179.75 tie_down props Tie-Down 237
1301 A general_aviation 
1300  33.27418888 -111.81028384  -0.79 tie_down props Tie-Down 238
1301 A general_aviation 
1300  33.27421376 -111.81021057 179.75 tie_down props Tie-Down 239
1301 A general_aviation 
1300  33.27419066 -111.81013617  -0.79 tie_down props Tie-Down 240
1301 A general_aviation 
1300  33.27421616 -111.81006323 179.75 tie_down props Tie-Down 241
1301 A general_aviation 
1300  33.27418904 -111.80999051  -0.79 tie_down props Tie-Down 242
1301 A general_aviation 
1300  33.27421580 -111.80991765 179.75 tie_down props Tie-Down 243
1301 A general_aviation 
1300  33.27419098 -111.80984278  -0.79 tie_down props Tie-Down 244
1301 A general_aviation 
1300  33.27421660 -111.80977174 179.75 tie_down props Tie-Down 245
1301 A general_aviation 
1300  33.27419292 -111.80969574  -0.79 tie_down props Tie-Down 246
