I
1050 Generated by WorldEditor 2.2.0r2

1    438 1 0 PAFA Fairbanks Intl
111  64.82469388 -147.84748390
112  64.82469388 -147.84748390  64.82484840 -147.84786626 3 102
111  64.82503291 -147.84753943 3 102
111  64.82564174 -147.84655695 3 102
111  64.82597051 -147.84595917 3 102
111  64.82645844 -147.84484702 3 102
111  64.82649844 -147.84474744
112  64.82649844 -147.84474744  64.82661689 -147.84441367 3 102
111  64.82652355 -147.84411124 3 102
111  64.82639725 -147.84372768
112  64.82639725 -147.84372768  64.82621056 -147.84328510 3 102
115  64.82597995 -147.84357462
120 Linear Feature 39
112  64.82714838 -147.84579195  64.82714782 -147.84499840 3 102
111  64.82683044 -147.84519128 3 102
111  64.82665482 -147.84544229 3 102
111  64.82627504 -147.84599552 3 102
111  64.82567106 -147.84709809 3 102
111  64.82516668 -147.84827457
112  64.82516668 -147.84827457  64.82503490 -147.84868763 3 102
115  64.82517587 -147.84901203
120 Linear Feature 38
111  64.82764370 -147.84447416
112  64.82764370 -147.84447416  64.82783980 -147.84496102 3 102
111  64.82802755 -147.84458417 3 102
111  64.82839183 -147.84392026
112  64.82839183 -147.84392026  64.82861322 -147.84348473 3 102
111  64.82843795 -147.84299300
112  64.82843795 -147.84299300  64.82825384 -147.84254685 3 102
111  64.82805767 -147.84290891 3 102
111  64.82769245 -147.84357503
114  64.82769245 -147.84357503  64.82749086 -147.84401394 3 102
120 Linear Feature 37
112  64.82692361 -147.84185214  64.82677849 -147.84227813 3 102
111  64.82691446 -147.84268199 3 102
111  64.82707710 -147.84316548
112  64.82707710 -147.84316548  64.82726928 -147.84357856 3 102
111  64.82744536 -147.84323718 3 102
111  64.82788202 -147.84243343 3 102
111  64.82817356 -147.84171574
112  64.82817356 -147.84171574  64.82836445 -147.84118992 3 102
111  64.82819568 -147.84074958 3 102
111  64.82810623 -147.84048781
112  64.82810623 -147.84048781  64.82794085 -147.84005442 3 102
115  64.82774932 -147.84032798
120 Linear Feature 36
111  64.82814263 -147.83958160 3 102
111  64.82840148 -147.84034325
112  64.82840148 -147.84034325  64.82847679 -147.84058005 3 102
111  64.82849954 -147.84079140 3 102
111  64.82871682 -147.84282372 3 102
111  64.82874662 -147.84310405
112  64.82874662 -147.84310405  64.82882230 -147.84389013 3 102
111  64.82858974 -147.84435259 3 102
111  64.82819187 -147.84509039
112  64.82819187 -147.84509039  64.82814089 -147.84519951 3 102
111  64.82805225 -147.84526375 3 102
111  64.82763651 -147.84561968
112  64.82763651 -147.84561968  64.82757925 -147.84567316 3 102
111  64.82755101 -147.84574877 3 102
115  64.82747570 -147.84597744
120 Linear Feature 35
111  64.81864634 -147.86550882 20
111  64.81815623 -147.86402422 20
115  64.81764861 -147.86494417
120 Linear Feature 34
111  64.81703445 -147.86963549 20
111  64.81645146 -147.87075958 20
111  64.81602965 -147.86948915 20
111  64.81612402 -147.86726882 20
111  64.81754937 -147.86465013 20
111  64.81764861 -147.86494417 20
111  64.81787725 -147.86562165 20
115  64.81774424 -147.86630658
120 Linear Feature 33
111  64.80988503 -147.87759137 20
115  64.81020625 -147.87701137
120 Linear Feature 33
111  64.80995397 -147.87768011 20
115  64.81019184 -147.87725848
120 Linear Feature 33
111  64.81102789 -147.87550397 20
115  64.81138624 -147.87484202
120 Linear Feature 33
111  64.81105795 -147.87566760 20
115  64.81142322 -147.87499811
120 Linear Feature 32
112  64.80528634 -147.88829882  64.80532792 -147.88821406 20
111  64.80537855 -147.88814068 20
111  64.80573718 -147.88758788
112  64.80573718 -147.88758788  64.80577378 -147.88752800 20
111  64.80582378 -147.88742204 20
111  64.80758212 -147.88419799
112  64.80758212 -147.88419799  64.80781480 -147.88383179 20
111  64.80785038 -147.88311221 20
111  64.80791816 -147.88185616
112  64.80791816 -147.88185616  64.80796221 -147.88135462 20
111  64.80812524 -147.88105121 20
115  64.80839958 -147.88054826
120 Linear Feature 31
111  64.80503925 -147.88873888 22
112  64.80533661 -147.88809923  64.80537975 -147.88803105 22
111  64.80567939 -147.88758881 22
111  64.80763542 -147.88399018
112  64.80763542 -147.88399018  64.80780133 -147.88360806 22
111  64.80782229 -147.88305876 22
111  64.80788781 -147.88181156
112  64.80788781 -147.88181156  64.80798052 -147.88116195 22
111  64.80812840 -147.88094382 22
111  64.80984401 -147.87777833 22
111  64.81005824 -147.87739529 22
111  64.81335804 -147.87131544 22
111  64.81383322 -147.87000140
112  64.81383322 -147.87000140  64.81387517 -147.86991564 22
111  64.81390100 -147.86986869 22
115  64.82491154 -147.84960633
120 Linear Feature 30
111  64.80513811 -147.88863804 20
115  64.80525321 -147.88837565
120 Linear Feature 29
111  64.80166296 -147.89369722 20
111  64.80441018 -147.88865927
112  64.80441018 -147.88865927  64.80460626 -147.88832769 20
112  64.80480046 -147.88868367  64.80483148 -147.88872810
111  64.80480046 -147.88868367
112  64.80480046 -147.88868367  64.80493026 -147.88880908 20
111  64.80509109 -147.88846605 20
111  64.80525125 -147.88814870
112  64.80525125 -147.88814870  64.80530299 -147.88805401 20
111  64.80538743 -147.88792989 20
111  64.80565326 -147.88753192
112  64.80565326 -147.88753192  64.80570522 -147.88746559 20
111  64.80576819 -147.88733614 20
111  64.80757102 -147.88401439
112  64.80757102 -147.88401439  64.80776116 -147.88366721 20
111  64.80778738 -147.88307917 20
111  64.80785079 -147.88190284
112  64.80785079 -147.88190284  64.80788562 -147.88134336 20
111  64.80806716 -147.88095072 20
115  64.80836991 -147.88038756
120 Linear Feature 28
111  64.80168521 -147.89385005 20
115  64.80425038 -147.88914464
120 Linear Feature 27
111  64.80167262 -147.89378081 22
111  64.80445051 -147.88868255
112  64.80445051 -147.88868255  64.80466688 -147.88841230 22
115  64.80480089 -147.88880232
120 Linear Feature 26
111  64.82494057 -147.84965849 20
111  64.81390696 -147.86995535
112  64.81390696 -147.86995535  64.81386696 -147.87002539 20
111  64.81383427 -147.87012216 20
111  64.81337657 -147.87137169 20
111  64.81231449 -147.87335575
112  64.81231449 -147.87335575  64.81220729 -147.87360918 20
111  64.81229619 -147.87391023 20
115  64.81240797 -147.87424045
120 Linear Feature 25
111  64.82489560 -147.84954675 20
111  64.81385912 -147.86984238
112  64.81385912 -147.86984238  64.81381441 -147.86991795 20
111  64.81378983 -147.87000366 20
111  64.81333585 -147.87124809 20
115  64.81179033 -147.87408943
21  64.81233222 -147.85219169 2 218.0600 3.00 New Light Fixture 5
21  64.80211500 -147.87342330 2 38.0600 3.00 New Light Fixture 4
21  64.82306351 -147.84687498 2 218.0700 3.00 New Light Fixture 2
21  64.80751083 -147.87841167 2 38.0700 3.00 New Light Fixture 1
14  64.81083273 -147.84841455  82.02 0 New Tower Viewpoint 2
1300  64.80577070 -147.85873858  41.24 hangar jets|turboprops|props Tamarack Air Hangar
1301 A none 
1300  64.80554701 -147.85774317 -50.98 hangar jets|turboprops|props ProFlite of Alaska Hangar
1301 A none 
1300  64.80673101 -147.85586047 -144.38 hangar helos Tundra Copters Hangar
1301 A none 
1300  64.81035028 -147.85011327 218.88 tie_down jets|turboprops|props Air Arctic Apron 02
1301 A general_aviation 
1300  64.81019623 -147.84965263 218.88 tie_down jets|turboprops|props Air Arctic Apron 01
1301 A general_aviation 
1300  64.80679930 -147.85815136 219.96 hangar jets|turboprops|props Fish & Wildlife Service Hangar 02
1301 A none 
1300  64.80700215 -147.85878127 219.96 hangar jets|turboprops|props Fish & Wildlife Service Hangar 01
1301 A none 
1300  64.80811189 -147.85355942  40.11 hangar jets|turboprops|props Wright Air Service Hangar 03
1301 B none 
1300  64.80842365 -147.85228257 -137.11 hangar jets|turboprops|props Wright Air Service Hangar 02
1301 A none 
1300  64.80854202 -147.85267033 -137.11 hangar jets|turboprops|props Wright Air Service Hangar 01
1301 A none 
1300  64.80965105 -147.85128376 -51.16 hangar jets|turboprops|props Larrys Flying Service Hangar
1301 A none 
1300  64.80993715 -147.85061162 -51.16 hangar jets|turboprops|props Northern Alaska Tour Company Hangar
1301 A none 
1300  64.80814652 -147.85536970  40.93 tie_down jets|turboprops|props Transient GA Ramp 08
1301 A general_aviation 
1300  64.80829057 -147.85583031  40.93 tie_down jets|turboprops|props Transient GA Ramp 07
1301 A general_aviation 
1300  64.80843862 -147.85632853  40.93 tie_down jets|turboprops|props Transient GA Ramp 06
1301 A general_aviation 
1300  64.81070094 -147.84905469 -143.70 tie_down jets|turboprops|props Transient GA Ramp 05
1301 A general_aviation 
1300  64.81081098 -147.84941507 -143.70 tie_down jets|turboprops|props Transient GA Ramp 04
1301 A general_aviation 
1300  64.81193140 -147.84652476 -143.70 tie_down jets|turboprops|props Transient GA Ramp 03
1301 A general_aviation 
1300  64.81202976 -147.84685773 -143.70 tie_down jets|turboprops|props Transient GA Ramp 02
1301 A general_aviation 
1300  64.81213813 -147.84722204 -143.70 tie_down jets|turboprops|props Transient GA Ramp 01
1301 A general_aviation 
1300  64.81152366 -147.84706422 -49.61 hangar jets|turboprops|props Bellair Hangar
1301 A none 
1300  64.81244396 -147.84598306 -49.61 hangar jets|turboprops|props Civil Air Patrol Hangar
1301 A none 
1300  64.81926896 -147.83293712  37.94 tie_down jets|turboprops|props Misc GA Apron East 03
1301 A general_aviation 
1300  64.81939389 -147.83258198 -143.15 tie_down jets|turboprops|props Misc GA Apron East 02
1301 A general_aviation 
1300  64.81958634 -147.83319638 -141.90 tie_down jets|turboprops|props Misc GA Apron East 01
1301 A general_aviation 
1300  64.81410581 -147.84336304 -52.51 tie_down jets|turboprops|props Tanana Air Services Apron 02
1301 A general_aviation 
1300  64.81422345 -147.84313175 -52.51 tie_down jets|turboprops|props Tanana Air Services Apron 01
1301 A general_aviation 
1300  64.81319364 -147.84514148 -50.38 tie_down jets|turboprops|props Warbelows Air Ventures Apron 03
1301 A general_aviation 
1300  64.81329647 -147.84497300 -50.38 tie_down jets|turboprops|props Warbelows Air Ventures Apron 02
1301 A general_aviation 
1300  64.81339205 -147.84479959 -50.38 tie_down jets|turboprops|props Warbelows Air Ventures Apron 01
1301 A general_aviation 
1300  64.81283043 -147.84481660 -51.86 tie_down jets|turboprops|props TANAKON Apron
1301 A general_aviation 
1300  64.81278485 -147.84530598  38.92 hangar jets|turboprops|props TANAKON Hangar
1301 A none 
1300  64.81300853 -147.84430377 -142.27 hangar jets|turboprops|props Warbelows Air Ventures Hangar
1301 A none 
1300  64.81336397 -147.84357740 -142.27 hangar jets|turboprops|props Servant Air / Alexander's Maint Hangar
1301 A none 
1300  64.81370488 -147.84314867 -52.51 hangar jets|turboprops|props Tanana Air Services Hangar
1301 A none 
1300  64.81452355 -147.84103887 -145.90 hangar jets|turboprops|props Aircraft Specialities Hangar
1301 A none 
1300  64.81495569 -147.84141120 -53.05 hangar jets|turboprops|props Northland Aviation Services Hangar
1301 A none 
1300  64.81565864 -147.83939384  35.68 hangar jets|turboprops|props Brice Inc Hangar
1301 A none 
1300  64.81758379 -147.83573815  35.68 hangar jets|turboprops|props AIRCOM Avionics Hangar
1301 A none 
1300  64.80539855 -147.86077628 -142.96 hangar jets|turboprops|props Misc GA Hangar East 27
1301 A none 
1300  64.80518969 -147.85973296 -52.45 hangar jets|turboprops|props Misc GA Hangar East 26
1301 A none 
1300  64.80536494 -147.85940587 -52.45 hangar jets|turboprops|props Misc GA Hangar East 25
1301 A none 
1300  64.80646210 -147.85942843  37.08 hangar jets|turboprops|props Misc GA Hangar East 24
1301 A none 
1300  64.80630125 -147.85889831  37.08 hangar jets|turboprops|props Misc GA Hangar East 23
1301 A none 
1300  64.81447288 -147.84265499  37.08 hangar jets|turboprops|props Misc GA Hangar East 22
1301 A none 
1300  64.81436618 -147.84231807  37.08 hangar jets|turboprops|props Misc GA Hangar East 21
1301 A none 
1300  64.81426448 -147.84198899  37.08 hangar jets|turboprops|props Misc GA Hangar East 20
1301 A none 
1300  64.81472376 -147.84167010 -143.22 hangar jets|turboprops|props Misc GA Hangar East 19
1301 A none 
1300  64.81513862 -147.84055988 -51.45 hangar jets|turboprops|props Misc GA Hangar East 18
1301 A none 
1300  64.81566279 -147.84046585 -51.45 hangar jets|turboprops|props Misc GA Hangar East 17
1301 A none 
1300  64.81566279 -147.84046585 -51.45 hangar jets|turboprops|props Misc GA Hangar East 16
1301 A none 
1300  64.81584485 -147.83980766 -51.45 hangar jets|turboprops|props Misc GA Hangar East 15
1301 A none 
1300  64.81629299 -147.83906015 -51.45 hangar jets|turboprops|props Misc GA Hangar East 14
1301 A none 
1300  64.81629299 -147.83906015 -51.45 hangar jets|turboprops|props Misc GA Hangar East 13 - 02
1301 A none 
1300  64.81697759 -147.83728028 -51.45 hangar jets|turboprops|props Misc GA Hangar East 13 - 02
1301 A none 
1300  64.81725368 -147.83677250 -51.45 hangar jets|turboprops|props Misc GA Hangar East 13 - 01
1301 A none 
1300  64.81711764 -147.83781156 -51.45 hangar jets|turboprops|props Misc GA Hangar East 12 - 02
1301 A none 
1300  64.81738772 -147.83731789 -51.45 hangar jets|turboprops|props Misc GA Hangar East 12 - 01
1301 A none 
1300  64.81798456 -147.83503159 217.20 hangar jets|turboprops|props Misc GA Hangar East 11
1301 A none 
1300  64.81813738 -147.83558014 217.20 hangar jets|turboprops|props Misc GA Hangar East 10
1301 A none 
1300  64.81834440 -147.83444385  39.06 hangar jets|turboprops|props Misc GA Hangar East 19
1301 A none 
1300  64.81871952 -147.83374183 -142.80 hangar jets|turboprops|props Misc GA Hangar East 08
1301 A none 
1300  64.81888068 -147.83417937 -142.80 hangar jets|turboprops|props Misc GA Hangar East 07
1301 A none 
1300  64.81924080 -147.83374209 -51.04 hangar jets|turboprops|props Misc GA Hangar East 06
1301 A none 
1300  64.81987100 -147.83189422 -51.04 hangar jets|turboprops|props Delcourt Aviation Hangar
1301 A none 
1300  64.81962492 -147.83236913 -51.04 hangar jets|turboprops|props Misc GA Hangar East 05
1301 A none 
1300  64.82008707 -147.83125944  35.48 hangar jets|turboprops|props Misc GA Hangar East 04
1301 A none 
1300  64.82025113 -147.83169204  35.48 hangar jets|turboprops|props Misc GA Hangar East 03
1301 A none 
1300  64.82054522 -147.83050710 -143.02 hangar jets|turboprops|props Misc GA Hangar East 02
1301 A none 
1300  64.82072128 -147.83085976 -143.02 hangar jets|turboprops|props Misc GA Hangar East 01
1301 A none 
1300  64.82104539 -147.83010270 -143.02 hangar jets|turboprops|props Arctic Air Alaska Hangar
1301 A none 
1300  64.82239386 -147.82914255 128.66 tie_down jets|turboprops|props Warbelows Air Ventures Apron 02
1301 A none 
1300  64.82251590 -147.82891213 128.66 tie_down jets|turboprops|props Warbelows Air Ventures Apron 01
1301 A none 
1300  64.82194772 -147.82836194 -143.28 hangar jets|turboprops|props Warbelows Air Ventures New Hangar
1301 B none 
1300  64.82486189 -147.83440028 218.05 tie_down jets|turboprops|props Gravel Tie-Down Ramp 10
1301 A general_aviation 
1300  64.82451778 -147.83502107 218.05 tie_down jets|turboprops|props Gravel Tie-Down Ramp 08
1301 A general_aviation 
1300  64.82417767 -147.83567947 218.05 tie_down jets|turboprops|props Gravel Tie-Down Ramp 06
1301 A general_aviation 
1300  64.82384956 -147.83631435 218.05 tie_down jets|turboprops|props Gravel Tie-Down Ramp 04
1301 A general_aviation 
1300  64.82355346 -147.83681285 218.05 tie_down jets|turboprops|props Gravel Tie-Down Ramp 02
1301 A general_aviation 
1300  64.82494692 -147.83469814 218.05 tie_down jets|turboprops|props Gravel Tie-Down Ramp 09
1301 A general_aviation 
1300  64.82460280 -147.83531892 218.05 tie_down jets|turboprops|props Gravel Tie-Down Ramp 07
1301 A general_aviation 
1300  64.82426269 -147.83597732 218.05 tie_down jets|turboprops|props Gravel Tie-Down Ramp 05
1301 A general_aviation 
1300  64.82393459 -147.83661219 218.05 tie_down jets|turboprops|props Gravel Tie-Down Ramp 03
1301 A general_aviation 
1300  64.82363849 -147.83711069 218.05 tie_down jets|turboprops|props Gravel Tie-Down Ramp 01
1301 A general_aviation 
1300  64.81786144 -147.83784171  37.23 tie_down jets|turboprops|props GA Ramp East 40 - 04
1301 A general_aviation 
